timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/16 13:21:8, 21.44, 37.99, 862.95, 0.00, 0.00
2022/9/16 13:21:8, 21.45, 37.98, 862.97, 0.00, 11.45
2022/9/16 13:21:9, 21.43, 37.95, 862.97, 0.00, 11.47
2022/9/16 13:21:9, 21.43, 37.95, 862.96, 0.00, 11.45
2022/9/16 13:21:10, 21.44, 37.95, 862.97, 0.00, 11.45
2022/9/16 13:21:10, 21.44, 37.95, 862.98, 0.00, 11.43
2022/9/16 13:21:11, 21.43, 37.97, 862.94, 0.00, 11.43
2022/9/16 13:21:12, 21.43, 37.99, 862.95, 0.00, 11.47
2022/9/16 13:21:13, 21.42, 38.14, 862.94, 0.00, 11.49
2022/9/16 13:21:13, 21.41, 38.17, 862.91, 0.00, 11.45
2022/9/16 13:21:14, 21.42, 38.13, 862.95, 0.00, 11.43
2022/9/16 13:21:14, 21.41, 38.13, 862.95, 0.00, 11.43
2022/9/16 13:21:15, 21.41, 38.15, 862.95, 0.00, 11.45
2022/9/16 13:21:15, 21.42, 38.15, 862.94, 0.00, 11.49
2022/9/16 13:21:16, 21.41, 38.11, 862.93, 0.00, 11.43
2022/9/16 13:21:17, 21.41, 38.10, 862.94, 0.00, 11.45
2022/9/16 13:21:17, 21.41, 38.10, 862.95, 0.00, 11.45
2022/9/16 13:21:18, 21.40, 38.10, 862.95, 0.00, 11.32
2022/9/16 13:21:19, 21.39, 37.98, 862.92, 0.00, 11.36
2022/9/16 13:21:19, 21.39, 37.94, 862.96, 0.00, 11.41
2022/9/16 13:21:20, 21.39, 37.99, 862.94, 0.00, 11.45
2022/9/16 13:21:20, 21.38, 38.04, 862.97, 0.00, 11.36
2022/9/16 13:21:21, 21.38, 38.16, 862.96, 0.00, 11.36
2022/9/16 13:21:21, 21.40, 38.18, 862.98, 0.00, 11.32
2022/9/16 13:21:22, 21.39, 38.15, 862.92, 0.00, 11.32
2022/9/16 13:21:23, 21.39, 38.14, 862.96, 0.00, 11.32
2022/9/16 13:21:24, 21.39, 38.12, 862.94, 0.00, 11.38
2022/9/16 13:21:24, 21.39, 38.16, 862.93, 0.00, 11.34
2022/9/16 13:21:25, 21.38, 38.30, 862.94, 0.00, 11.32
2022/9/16 13:21:25, 21.38, 38.30, 862.95, 0.00, 11.32
2022/9/16 13:21:26, 21.38, 38.30, 862.95, 0.00, 11.32
2022/9/16 13:21:26, 21.38, 38.30, 862.96, 0.00, 11.36
2022/9/16 13:21:27, 21.38, 38.33, 862.93, 0.00, 11.36
2022/9/16 13:21:28, 21.39, 38.36, 862.96, 0.00, 11.36
2022/9/16 13:21:28, 21.39, 38.34, 862.97, 0.00, 11.36
2022/9/16 13:21:29, 21.38, 38.29, 862.96, 0.00, 11.36
2022/9/16 13:21:30, 21.39, 38.23, 862.93, 0.00, 11.34
2022/9/16 13:21:30, 21.38, 38.22, 862.92, 0.00, 11.34
2022/9/16 13:21:31, 21.38, 38.19, 862.96, 0.00, 11.36
2022/9/16 13:21:31, 21.38, 38.19, 862.97, 0.00, 11.32
2022/9/16 13:21:32, 21.37, 38.16, 862.94, 0.00, 11.32
2022/9/16 13:21:32, 21.38, 38.12, 862.96, 0.00, 11.41
2022/9/16 13:21:33, 21.36, 38.04, 862.94, 0.00, 11.34
2022/9/16 13:21:34, 21.37, 38.04, 862.96, 0.00, 11.38
2022/9/16 13:21:35, 21.36, 38.02, 862.94, 0.00, 11.34
2022/9/16 13:21:35, 21.36, 38.02, 862.94, 0.00, 11.34
2022/9/16 13:21:36, 21.37, 38.01, 862.93, 0.00, 11.27
2022/9/16 13:21:36, 21.37, 38.00, 862.94, 0.00, 11.30
2022/9/16 13:21:37, 21.36, 38.01, 862.94, 0.00, 11.36
2022/9/16 13:21:37, 21.37, 38.01, 862.95, 0.00, 11.30
2022/9/16 13:21:38, 21.35, 38.04, 862.94, 0.00, 11.34
2022/9/16 13:21:39, 21.35, 38.05, 862.93, 0.00, 11.38
2022/9/16 13:21:39, 21.35, 38.08, 862.94, 0.00, 11.36
