timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/15 13:11:47, 21.90, 49.65, 862.79, 0.00, 0.00
2022/9/15 13:11:48, 21.91, 49.64, 862.79, 0.00, 180.00
2165/165/165 165:165:55, 21.92, 49.62, 862.77, 0.00, 180.00
2022/9/15 13:11:49, 21.91, 49.61, 862.76, 0.00, 180.00
2045/139/120 40:0:0, 21.92, 49.59, 862.74, 0.00, 180.00
2022/9/15 13:11:50, 21.92, 49.59, 862.74, 0.00, 180.00
2165/165/165 165:11:51, 21.93, 49.58, 862.74, 0.00, 180.00
2022/9/15 13:11:51, 21.94, 49.58, 862.74, 0.00, 180.00
2165/165/165 13:11:52, 21.93, 49.60, 862.71, 0.00, 180.00
2045/139/120 40:0:0, 21.93, 49.60, 862.71, 0.00, 180.00
2165/165/165 165:165:53, 21.94, 49.62, 862.73, 0.00, 180.00
2022/9/15 13:11:53, 21.93, 49.63, 862.71, 0.00, 180.00
2045/139/120 40:0:0, 21.93, 49.64, 862.73, 0.00, 180.00
2022/9/15 13:11:55, 21.94, 49.65, 862.72, 0.00, 180.00
2045/139/120 40:0:0, 21.95, 49.64, 862.74, 0.00, 180.00
2045/139/120 40:0:0, 21.94, 49.63, 862.73, 0.00, 180.00
2165/165/165 165:11:58, 21.93, 49.62, 862.73, 0.00, 180.00
2022/9/15 13:11:58, 21.92, 49.63, 862.71, 0.00, 180.00
2045/139/120 40:0:0, 21.93, 49.61, 862.72, 0.00, 180.00
2045/139/120 40:0:0, 21.94, 49.58, 862.74, 0.00, 180.00
2045/139/120 40:0:0, 21.95, 49.54, 862.75, 0.00, 180.00
2022/9/15 13:12:3, 21.92, 49.51, 862.69, 0.00, 180.00
2045/139/120 40:0:0, 21.93, 49.48, 862.71, 0.00, 180.00
2022/9/15 13:12:4, 21.93, 49.48, 862.71, 0.00, 180.00
2165/165/165 25:12:5, 21.95, 49.47, 862.76, 0.00, 180.00
2022/9/15 13:12:5, 21.95, 49.49, 862.74, 0.00, 180.00
2045/139/120 40:0:0, 21.95, 49.82, 862.75, 0.00, 180.00
2022/9/15 13:12:7, 21.95, 50.08, 862.75, 0.00, 180.00
2165/165/165 165:13:8, 21.95, 50.20, 862.77, 0.00, 180.00
2022/9/15 13:12:8, 21.94, 50.21, 862.72, 0.00, 180.00
2165/165/165 25:12:9, 21.95, 50.27, 862.78, 0.00, 180.00
2022/9/15 13:12:9, 21.95, 50.27, 862.74, 0.00, 180.00
2045/139/120 40:0:0, 21.95, 50.28, 862.77, 0.00, 180.00
2022/9/15 13:12:11, 21.96, 50.28, 862.77, 0.00, 180.00
2022/9/15 13:12:12, 21.96, 50.26, 862.79, 0.00, 180.00
2022/9/15 13:12:12, 21.95, 50.24, 862.77, 0.00, 180.00
2045/139/120 40:0:0, 21.96, 50.22, 862.78, 0.00, 180.00
2022/9/15 13:12:14, 21.96, 50.15, 862.78, 0.00, 45.03
2022/9/15 13:12:15, 21.98, 50.09, 862.75, 0.00, 68.21
2022/9/15 13:12:16, 21.95, 50.10, 862.74, 0.00, 69.62
2022/9/15 13:12:17, 21.98, 50.17, 862.80, 0.00, 0.00
2022/9/15 13:12:17, 21.98, 50.17, 862.77, 0.00, 180.00
2022/9/15 13:12:18, 21.98, 50.15, 862.76, 0.00, 180.00
2022/9/15 13:12:18, 21.98, 50.20, 862.73, 0.00, 180.00
2022/9/15 13:12:19, 21.99, 50.12, 862.78, 0.00, 180.00
2022/9/15 13:12:19, 21.99, 50.12, 862.77, 0.00, 202.50
2022/9/15 13:12:20, 21.99, 50.08, 862.77, 0.00, 180.00
2022/9/15 13:12:20, 21.98, 50.04, 862.76, 0.00, 234.85
