timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/16 13:1:32, 22.42, 37.10, 863.10, 0.00, 11.58
2022/9/16 13:1:32, 22.42, 37.03, 863.14, 0.00, 11.60
2022/9/16 13:1:33, 22.42, 37.02, 863.14, 0.00, 11.62
2022/9/16 13:1:34, 22.42, 36.97, 863.12, 0.00, 11.65
2022/9/16 13:1:34, 22.42, 36.97, 863.13, 0.00, 11.60
2022/9/16 13:1:35, 22.42, 36.96, 863.12, 0.00, 11.56
2022/9/16 13:1:35, 22.43, 36.95, 863.14, 0.00, 11.60
2022/9/16 13:1:36, 22.42, 36.97, 863.12, 0.00, 11.56
2022/9/16 13:1:36, 22.43, 36.98, 863.14, 0.00, 11.62
2022/9/16 13:1:37, 22.43, 36.99, 863.13, 0.00, 11.62
2022/9/16 13:1:38, 22.43, 36.99, 863.14, 0.00, 11.58
2022/9/16 13:1:39, 22.43, 36.96, 863.14, 0.00, 11.65
2022/9/16 13:1:39, 22.43, 36.95, 863.15, 0.00, 11.60
2022/9/16 13:1:40, 22.43, 36.95, 863.17, 0.00, 11.58
2022/9/16 13:1:40, 22.44, 36.95, 863.16, 0.00, 11.60
2022/9/16 13:1:41, 22.43, 36.96, 863.13, 0.00, 11.60
2022/9/16 13:1:41, 22.43, 36.97, 863.15, 0.00, 11.54
2022/9/16 13:1:42, 22.43, 36.99, 863.12, 0.00, 11.58
2022/9/16 13:1:43, 22.43, 36.99, 863.13, 0.00, 11.56
2022/9/16 13:1:43, 22.44, 36.96, 863.11, 0.00, 11.60
2022/9/16 13:1:44, 22.43, 36.94, 863.11, 0.00, 11.58
2022/9/16 13:1:45, 22.43, 36.94, 863.11, 0.00, 11.60
2022/9/16 13:1:45, 22.43, 36.93, 863.12, 0.00, 11.56
2022/9/16 13:1:46, 22.43, 36.95, 863.12, 0.00, 11.58
2022/9/16 13:1:46, 22.43, 36.95, 863.15, 0.00, 11.58
2022/9/16 13:1:47, 22.43, 36.97, 863.13, 0.00, 11.58
2022/9/16 13:1:47, 22.43, 36.98, 863.11, 0.00, 11.56
2022/9/16 13:1:48, 22.44, 37.01, 863.14, 0.00, 11.60
2022/9/16 13:1:49, 22.44, 37.03, 863.13, 0.00, 11.62
2022/9/16 13:1:50, 22.44, 37.07, 863.12, 0.00, 11.60
2022/9/16 13:1:50, 22.44, 37.09, 863.13, 0.00, 11.58
2022/9/16 13:1:51, 22.44, 37.12, 863.12, 0.00, 11.58
2022/9/16 13:1:51, 22.45, 37.14, 863.09, 0.00, 11.60
2022/9/16 13:1:52, 22.44, 37.15, 863.11, 0.00, 11.62
2022/9/16 13:1:52, 22.44, 37.16, 863.11, 0.00, 11.60
2022/9/16 13:1:53, 22.44, 37.17, 863.10, 0.00, 11.60
2022/9/16 13:1:54, 22.44, 37.19, 863.13, 0.00, 11.67
2022/9/16 13:1:54, 22.44, 37.20, 863.13, 0.00, 11.62
2022/9/16 13:1:55, 22.44, 37.21, 863.12, 0.00, 11.62
2022/9/16 13:1:56, 22.45, 37.22, 863.13, 0.00, 11.58
2022/9/16 13:1:56, 22.45, 37.22, 863.12, 0.00, 11.56
2022/9/16 13:1:57, 22.44, 37.23, 863.10, 0.00, 11.62
2022/9/16 13:1:57, 22.44, 37.23, 863.09, 0.00, 11.56
2022/9/16 13:1:58, 22.45, 37.24, 863.10, 0.00, 11.60
2022/9/16 13:1:58, 22.45, 37.24, 863.12, 0.00, 11.60
2022/9/16 13:1:59, 22.44, 37.21, 863.10, 0.00, 11.60
2022/9/16 13:2:0, 22.44, 37.19, 863.12, 0.00, 11.58
2022/9/16 13:2:1, 22.45, 37.14, 863.11, 0.00, 11.65
2022/9/16 13:2:1, 22.45, 37.13, 863.14, 0.00, 11.65
2022/9/16 13:2:2, 22.45, 37.11, 863.12, 0.00, 11.60
2022/9/16 13:2:2, 22.44, 37.11, 863.09, 0.00, 11.62
2022/9/16 13:2:3, 22.45, 37.11, 863.10, 0.00, 11.60
2022/9/16 13:2:3, 22.45, 37.12, 863.10, 0.00, 11.60
2022/9/16 13:2:4, 22.45, 37.13, 863.12, 0.00, 11.58
2022/9/16 13:2:5, 22.45, 37.13, 863.10, 0.00, 11.58
2022/9/16 13:2:5, 22.46, 37.14, 863.12, 0.00, 11.58
2022/9/16 13:2:6, 22.45, 37.16, 863.13, 0.00, 11.58
2022/9/16 13:2:7, 22.45, 37.20, 863.09, 0.00, 11.58
2022/9/16 13:2:7, 22.45, 37.21, 863.08, 0.00, 11.60
