timestamp,tkBattery,rxShifting,gear
027.245151,0.0,0.0,0.0
027.315901,0.0,0.0,0.0
027.386648,0.0,0.0,0.0
027.457421,0.0,0.0,0.0
027.528174,0.0,0.0,0.0
027.598925,0.0,0.0,0.0
027.669697,0.0,0.0,0.0
027.740482,0.0,0.0,0.0
027.795614,0.0,0.0,0.0
027.811231,0.0,0.0,0.0
027.881993,0.0,0.0,0.0
027.952771,0.0,0.0,0.0
028.023514,0.0,0.0,0.0
028.094265,0.0,0.0,0.0
028.165016,0.0,0.0,0.0
028.235781,0.0,0.0,0.0
028.306524,0.0,0.0,0.0
028.377273,0.0,0.0,0.0
028.448044,0.0,0.0,0.0
028.518796,0.0,0.0,0.0
028.589547,0.0,0.0,0.0
028.660297,0.0,0.0,0.0
028.731066,0.0,0.0,0.0
028.795628,0.0,0.0,0.0
028.801800,0.0,0.0,0.0
028.872557,0.0,0.0,0.0
028.943332,0.0,0.0,0.0
029.014071,0.0,0.0,0.0
029.084826,0.0,0.0,0.0
029.155573,0.0,0.0,0.0
029.226342,0.0,0.0,0.0
029.297072,0.0,0.0,0.0
029.367821,0.0,0.0,0.0
029.438600,0.0,0.0,0.0
029.509340,0.0,0.0,0.0
029.580086,0.0,0.0,0.0
029.650843,0.0,0.0,0.0
029.721615,0.0,0.0,0.0
029.792366,0.0,0.0,0.0
029.795637,0.0,0.0,0.0
029.863132,0.0,0.0,0.0
029.933908,0.0,0.0,0.0
030.004648,0.0,0.0,0.0
030.075407,0.0,0.0,0.0
030.146158,0.0,0.0,0.0
030.216925,0.0,0.0,0.0
030.287660,0.0,0.0,0.0
030.358416,0.0,0.0,0.0
030.429180,0.0,0.0,0.0
030.499927,0.0,0.0,0.0
030.570671,0.0,0.0,0.0
030.641413,0.0,0.0,0.0
030.712190,0.0,0.0,0.0
030.782935,0.0,0.0,0.0
030.795645,0.0,0.0,0.0
030.853694,0.0,0.0,0.0
030.924450,0.0,0.0,0.0
030.995204,0.0,0.0,0.0
031.065942,0.0,0.0,0.0
031.136687,0.0,0.0,0.0
031.207455,0.0,0.0,0.0
031.278190,0.0,0.0,0.0
031.348942,0.0,0.0,0.0
031.419714,0.0,0.0,0.0
031.490493,0.0,0.0,0.0
031.561256,0.0,0.0,0.0
031.632008,0.0,0.0,0.0
031.702801,0.0,0.0,0.0
031.773548,0.0,0.0,0.0
031.795661,0.0,0.0,0.0
031.844314,0.0,0.0,0.0
031.915096,0.0,0.0,0.0
031.985877,0.0,0.0,0.0
032.056621,0.0,0.0,0.0
032.127389,0.0,0.0,0.0
032.198172,0.0,0.0,0.0
032.268928,0.0,0.0,0.0
032.339692,0.0,0.0,0.0
032.410470,0.0,0.0,0.0
032.481255,0.0,0.0,0.0
032.552012,0.0,0.0,0.0
032.622777,0.0,0.0,0.0
032.693562,0.0,0.0,0.0
032.764302,0.0,0.0,0.0
032.795672,0.0,0.0,0.0
032.835071,0.0,0.0,0.0
032.905830,0.0,0.0,0.0
032.976610,0.0,0.0,0.0
033.047353,0.0,0.0,0.0
033.118112,0.0,0.0,0.0
033.188891,0.0,0.0,0.0
033.259643,0.0,0.0,0.0
033.330406,0.0,0.0,0.0
033.401175,0.0,0.0,0.0
033.471962,0.0,0.0,0.0
033.542703,0.0,0.0,0.0
033.613466,0.0,0.0,0.0
033.684251,0.0,0.0,0.0
033.755004,0.0,0.0,0.0
033.795692,0.0,0.0,0.0
033.825777,0.0,0.0,0.0
033.896537,0.0,0.0,0.0
033.967329,0.0,0.0,0.0
034.038084,0.0,0.0,0.0
034.108843,0.0,0.0,0.0
034.179634,0.0,0.0,0.0
034.250410,0.0,0.0,0.0
034.321154,0.0,0.0,0.0
034.391921,0.0,0.0,0.0
034.462709,0.0,0.0,0.0
034.533463,0.0,0.0,0.0
034.604234,0.0,0.0,0.0
034.675014,0.0,0.0,0.0
034.745785,0.0,0.0,0.0
034.795703,0.0,0.0,0.0
034.816539,0.0,0.0,0.0
034.887311,0.0,0.0,0.0
034.958102,0.0,0.0,0.0
035.028861,0.0,0.0,0.0
035.099629,0.0,0.0,0.0
035.170409,0.0,0.0,0.0
035.241165,0.0,0.0,0.0
035.311918,0.0,0.0,0.0
035.382683,0.0,0.0,0.0
035.453455,0.0,0.0,0.0
035.524220,0.0,0.0,0.0
035.594971,0.0,0.0,0.0
035.665734,0.0,0.0,0.0
035.736499,0.0,0.0,0.0
035.795722,0.0,0.0,0.0
035.807228,0.0,0.0,0.0
035.877994,0.0,0.0,0.0
035.948753,0.0,0.0,0.0
036.019498,0.0,0.0,0.0
036.090249,0.0,0.0,0.0
036.161009,0.0,0.0,0.0
036.231762,0.0,0.0,0.0
036.302502,0.0,0.0,0.0
036.373253,0.0,0.0,0.0
036.444031,0.0,0.0,0.0
036.514771,0.0,0.0,0.0
036.585523,0.0,0.0,0.0
036.656289,0.0,0.0,0.0
036.727059,0.0,0.0,0.0
036.795734,0.0,0.0,0.0
036.797803,0.0,0.0,0.0
036.868566,0.0,0.0,0.0
036.939347,0.0,0.0,0.0
037.010096,0.0,0.0,0.0
037.080846,0.0,0.0,0.0
037.151606,0.0,0.0,0.0
037.222373,0.0,0.0,0.0
037.293122,0.0,0.0,0.0
037.363879,0.0,0.0,0.0
037.434657,0.0,0.0,0.0
037.505401,0.0,0.0,0.0
037.576159,0.0,0.0,0.0
037.646919,0.0,0.0,0.0
037.717695,0.0,0.0,0.0
037.788438,0.0,0.0,0.0
037.795741,0.0,0.0,0.0
037.859194,0.0,0.0,0.0
037.929960,0.0,0.0,0.0
038.000711,0.0,0.0,0.0
038.071466,0.0,0.0,0.0
038.142207,0.0,0.0,0.0
038.212983,0.0,0.0,0.0
038.283725,0.0,0.0,0.0
038.354483,0.0,0.0,0.0
038.425255,0.0,0.0,0.0
038.496001,0.0,0.0,0.0
038.566756,0.0,0.0,0.0
038.637507,0.0,0.0,0.0
038.708285,0.0,0.0,0.0
038.779040,0.0,0.0,0.0
038.795757,0.0,0.0,0.0
038.849813,0.0,0.0,0.0
038.920594,0.0,0.0,0.0
038.991361,0.0,0.0,0.0
039.062110,0.0,0.0,0.0
039.132878,0.0,0.0,0.0
039.203655,0.0,0.0,0.0
039.274404,0.0,0.0,0.0
039.345169,0.0,0.0,0.0
039.415938,0.0,0.0,0.0
039.486711,0.0,0.0,0.0
039.557465,0.0,0.0,0.0
039.628219,0.0,0.0,0.0
039.699004,0.0,0.0,0.0
039.769759,0.0,0.0,0.0
039.795768,0.0,0.0,0.0
039.840530,0.0,0.0,0.0
039.911304,0.0,0.0,0.0
039.982076,0.0,0.0,0.0
040.052826,0.0,0.0,0.0
040.123582,0.0,0.0,0.0
040.194373,0.0,0.0,0.0
040.265123,0.0,0.0,0.0
040.335882,0.0,0.0,0.0
040.406663,0.0,0.0,0.0
040.477432,0.0,0.0,0.0
040.548192,0.0,0.0,0.0
040.618963,0.0,0.0,0.0
040.689743,0.0,0.0,0.0
040.760491,0.0,0.0,0.0
040.795786,0.0,0.0,0.0
040.831254,0.0,0.0,0.0
040.902019,0.0,0.0,0.0
040.972789,0.0,0.0,0.0
041.043539,0.0,0.0,0.0
041.114319,0.0,0.0,0.0
041.185105,0.0,0.0,0.0
041.255859,0.0,0.0,0.0
041.326648,0.0,0.0,0.0
041.397400,0.0,0.0,0.0
041.468187,0.0,0.0,0.0
041.538943,0.0,0.0,0.0
041.609702,0.0,0.0,0.0
041.680488,0.0,0.0,0.0
041.751234,0.0,0.0,0.0
041.795799,0.0,0.0,0.0
041.821996,0.0,0.0,0.0
041.892757,0.0,0.0,0.0
041.963540,0.0,0.0,0.0
042.034295,0.0,0.0,0.0
042.105068,0.0,0.0,0.0
042.175847,0.0,0.0,0.0
042.246601,0.0,0.0,0.0
042.317373,0.0,0.0,0.0
042.388142,0.0,0.0,0.0
042.458929,0.0,0.0,0.0
042.529688,0.0,0.0,0.0
042.600465,0.0,0.0,0.0
042.671250,0.0,0.0,0.0
042.742029,0.0,0.0,0.0
042.795812,0.0,0.0,0.0
042.812795,0.0,0.0,0.0
042.883578,0.0,0.0,0.0
042.954379,0.0,0.0,0.0
043.025137,0.0,0.0,0.0
043.095910,0.0,0.0,0.0
043.166704,0.0,0.0,0.0
043.237476,0.0,0.0,0.0
043.308242,0.0,0.0,0.0
043.379019,0.0,0.0,0.0
043.449805,0.0,0.0,0.0
043.520564,0.0,0.0,0.0
043.591342,0.0,0.0,0.0
043.662120,0.0,0.0,0.0
043.732887,0.0,0.0,0.0
043.795822,0.0,0.0,0.0
043.803646,0.0,0.0,0.0
043.874418,0.0,0.0,0.0
043.945205,0.0,0.0,0.0
044.015946,0.0,0.0,0.0
044.086710,0.0,0.0,0.0
044.157490,0.0,0.0,0.0
044.228247,0.0,0.0,0.0
044.298991,0.0,0.0,0.0
044.369757,0.0,0.0,0.0
044.440539,0.0,0.0,0.0
044.511291,0.0,0.0,0.0
044.582052,0.0,0.0,0.0
044.652819,0.0,0.0,0.0
044.723591,0.0,0.0,0.0
044.794331,0.0,0.0,0.0
044.795833,0.0,0.0,0.0
044.865100,0.0,0.0,0.0
044.935875,0.0,0.0,0.0
045.006623,0.0,0.0,0.0
045.077379,0.0,0.0,0.0
045.148138,0.0,0.0,0.0
045.218925,0.0,0.0,0.0
045.289673,0.0,0.0,0.0
045.360424,0.0,0.0,0.0
045.431209,0.0,0.0,0.0
045.501951,0.0,0.0,0.0
045.572713,0.0,0.0,0.0
045.643471,0.0,0.0,0.0
045.714240,0.0,0.0,0.0
045.784987,0.0,0.0,0.0
045.795849,0.0,0.0,0.0
045.855752,0.0,0.0,0.0
045.926525,0.0,0.0,0.0
045.997273,0.0,0.0,0.0
046.068034,0.0,0.0,0.0
046.138800,0.0,0.0,0.0
046.209580,0.0,0.0,0.0
046.280336,0.0,0.0,0.0
046.351102,0.0,0.0,0.0
046.421897,0.0,0.0,0.0
046.492643,0.0,0.0,0.0
046.563405,0.0,0.0,0.0
046.634172,0.0,0.0,0.0
046.704954,0.0,0.0,0.0
046.775706,0.0,0.0,0.0
046.795863,0.0,0.0,0.0
046.846474,0.0,0.0,0.0
046.917262,0.0,0.0,0.0
046.988016,0.0,0.0,0.0
047.058781,0.0,0.0,0.0
047.129544,0.0,0.0,0.0
047.200334,0.0,0.0,0.0
047.271090,0.0,0.0,0.0
047.341863,0.0,0.0,0.0
047.412644,0.0,0.0,0.0
047.483409,0.0,0.0,0.0
047.554156,0.0,0.0,0.0
047.624923,0.0,0.0,0.0
047.695706,0.0,0.0,0.0
047.766455,0.0,0.0,0.0
047.795875,0.0,0.0,0.0
047.837226,0.0,0.0,0.0
047.908007,0.0,0.0,0.0
047.978777,0.0,0.0,0.0
048.049527,0.0,0.0,0.0
048.120290,0.0,0.0,0.0
048.191080,0.0,0.0,0.0
048.261834,0.0,0.0,0.0
048.332601,0.0,0.0,0.0
048.403381,0.0,0.0,0.0
048.474145,0.0,0.0,0.0
048.544903,0.0,0.0,0.0
048.615666,0.0,0.0,0.0
048.686437,0.0,0.0,0.0
048.757190,0.0,0.0,0.0
048.795886,0.0,0.0,0.0
048.827957,0.0,0.0,0.0
048.898737,0.0,0.0,0.0
048.969500,0.0,0.0,0.0
049.040254,0.0,0.0,0.0
049.111014,0.0,0.0,0.0
049.181794,0.0,0.0,0.0
049.252543,0.0,0.0,0.0
049.323303,0.0,0.0,0.0
049.394075,0.0,0.0,0.0
049.464848,0.0,0.0,0.0
049.535599,0.0,0.0,0.0
049.606361,0.0,0.0,0.0
049.677142,0.0,0.0,0.0
049.747889,0.0,0.0,0.0
049.795895,0.0,0.0,0.0
049.818653,0.0,0.0,0.0
049.889414,0.0,0.0,0.0
049.960196,0.0,0.0,0.0
050.030938,0.0,0.0,0.0
050.101702,0.0,0.0,0.0
050.172490,0.0,0.0,0.0
050.243244,0.0,0.0,0.0
050.314011,0.0,0.0,0.0
050.384793,0.0,0.0,0.0
050.455574,0.0,0.0,0.0
050.526328,0.0,0.0,0.0
050.597094,0.0,0.0,0.0
050.667871,0.0,0.0,0.0
050.738618,0.0,0.0,0.0
050.795917,0.0,0.0,0.0
050.809364,0.0,0.0,0.0
050.880146,0.0,0.0,0.0
050.950897,0.0,0.0,0.0
051.021634,0.0,0.0,0.0
051.092394,0.0,0.0,0.0
051.163162,0.0,0.0,0.0
051.233898,0.0,0.0,0.0
051.304649,0.0,0.0,0.0
051.375402,0.0,0.0,0.0
051.446169,0.0,0.0,0.0
051.516914,0.0,0.0,0.0
051.587669,0.0,0.0,0.0
051.658442,0.0,0.0,0.0
051.729195,0.0,0.0,0.0
051.795927,0.0,0.0,0.0
051.799941,0.0,0.0,0.0
051.870706,0.0,0.0,0.0
051.941468,0.0,0.0,0.0
052.012209,0.0,0.0,0.0
052.082960,0.0,0.0,0.0
052.153735,0.0,0.0,0.0
052.224492,0.0,0.0,0.0
052.295226,0.0,0.0,0.0
052.365974,0.0,0.0,0.0
052.436760,0.0,0.0,0.0
052.507499,0.0,0.0,0.0
052.578243,0.0,0.0,0.0
052.648999,0.0,0.0,0.0
052.719742,0.0,0.0,0.0
052.790474,0.0,0.0,0.0
052.795939,0.0,0.0,0.0
052.861236,0.0,0.0,0.0
052.931991,0.0,0.0,0.0
053.002733,0.0,0.0,0.0
053.073481,0.0,0.0,0.0
053.144240,0.0,0.0,0.0
053.214989,0.0,0.0,0.0
053.285725,0.0,0.0,0.0
053.356460,0.0,0.0,0.0
053.427226,0.0,0.0,0.0
053.497950,0.0,0.0,0.0
053.568692,0.0,0.0,0.0
053.639448,0.0,0.0,0.0
053.710194,0.0,0.0,0.0
053.780919,0.0,0.0,0.0
053.795952,0.0,0.0,0.0
053.851659,0.0,0.0,0.0
053.922425,0.0,0.0,0.0
053.993161,0.0,0.0,0.0
054.063905,0.0,0.0,0.0
054.134653,0.0,0.0,0.0
