timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/15 12:50:55, 21.88, 48.41, 862.93, 0.00, 0.00
2022/9/15 12:50:55, 21.87, 48.42, 862.94, 0.00, 186.53
2022/9/15 12:50:55, 21.88, 48.41, 862.94, 0.00, 181.78
2022/9/15 12:50:55, 21.88, 48.42, 862.93, 0.00, 180.00
2022/9/15 12:50:56, 21.88, 48.42, 862.95, 0.00, 180.00
2022/9/15 12:50:56, 21.88, 48.42, 862.95, 0.00, 180.09
2022/9/15 12:50:56, 21.87, 48.42, 862.96, 0.00, 185.98
2022/9/15 12:50:56, 21.87, 48.42, 862.95, 0.00, 185.63
2022/9/15 12:50:56, 21.88, 48.42, 862.95, 0.00, 180.00
2022/9/15 12:50:56, 21.88, 48.43, 862.95, 0.00, 180.00
2022/9/15 12:50:56, 21.88, 48.42, 862.96, 0.00, 180.00
2022/9/15 12:50:56, 21.88, 48.43, 862.97, 0.00, 180.00
2022/9/15 12:50:56, 21.88, 48.43, 862.96, 0.00, 182.81
2022/9/15 12:50:56, 21.88, 48.43, 862.95, 0.00, 180.00
2022/9/15 12:50:57, 21.87, 48.43, 862.92, 0.00, 180.00
2022/9/15 12:50:57, 21.88, 48.43, 862.95, 0.00, 180.00
2022/9/15 12:50:57, 21.88, 48.43, 862.96, 0.00, 182.81
2022/9/15 12:50:57, 21.87, 48.43, 862.93, 0.00, 180.00
2022/9/15 12:50:57, 21.88, 48.39, 862.96, 0.00, 180.00
2022/9/15 12:50:57, 21.88, 48.38, 862.94, 0.00, 180.00
2022/9/15 12:50:57, 21.88, 48.49, 862.91, 0.00, 180.00
2022/9/15 12:50:57, 21.86, 48.45, 862.95, 0.00, 180.00
2022/9/15 12:50:57, 21.88, 48.44, 862.96, 0.00, 225.01
2022/9/15 12:50:58, 21.88, 48.44, 862.96, 0.00, 180.18
2022/9/15 12:50:58, 21.88, 48.44, 862.95, 0.00, 180.00
2022/9/15 12:50:58, 21.87, 48.44, 862.94, 0.00, 180.00
2022/9/15 12:50:58, 21.88, 48.44, 862.95, 0.00, 180.00
2022/9/15 12:50:58, 21.88, 48.44, 862.97, 0.00, 180.00
2022/9/15 12:50:58, 21.87, 48.44, 862.92, 0.00, 180.35
2022/9/15 12:50:58, 21.88, 48.42, 862.94, 0.00, 191.25
2022/9/15 12:50:58, 21.88, 48.42, 862.93, 0.00, 180.00
2022/9/15 12:50:58, 21.88, 48.42, 862.93, 0.00, 191.95
2022/9/15 12:50:58, 21.87, 48.44, 862.92, 0.00, 180.00
2022/9/15 12:50:59, 21.87, 48.44, 862.92, 0.00, 180.00
2022/9/15 12:50:59, 21.88, 48.44, 862.95, 0.00, 180.00
2022/9/15 12:50:59, 21.87, 48.44, 862.93, 0.00, 185.63
2022/9/15 12:50:59, 21.87, 48.44, 862.92, 0.00, 180.18
2022/9/15 12:50:59, 21.88, 48.44, 862.95, 0.00, 180.00
2022/9/15 12:50:59, 21.88, 48.44, 862.93, 0.00, 270.01
2022/9/15 12:50:59, 21.87, 48.43, 862.92, 0.00, 180.00
2022/9/15 12:50:59, 21.88, 48.43, 862.93, 0.00, 180.00
2022/9/15 12:50:59, 21.88, 48.44, 862.91, 0.00, 185.63
2022/9/15 12:50:59, 21.88, 48.43, 862.94, 0.00, 180.00
2022/9/15 12:51:0, 21.88, 48.43, 862.92, 0.00, 180.00
2022/9/15 12:51:0, 21.88, 48.43, 862.92, 0.00, 180.00
2022/9/15 12:51:0, 21.88, 48.43, 862.93, 0.00, 180.00
2022/9/15 12:51:0, 21.88, 48.37, 862.93, 0.00, 180.00
2022/9/15 12:51:0, 21.87, 48.42, 862.92, 0.00, 180.00
2022/9/15 12:51:0, 21.87, 48.48, 862.92, 0.00, 180.00
2022/9/15 12:51:0, 21.87, 48.45, 862.93, 0.00, 180.00
2022/9/15 12:51:0, 21.88, 48.41, 862.95, 0.00, 180.00
2022/9/15 12:51:0, 21.88, 48.42, 862.92, 0.00, 185.63
2022/9/15 12:51:1, 21.87, 48.42, 862.93, 0.00, 208.13
2022/9/15 12:51:1, 21.87, 48.41, 862.93, 0.00, 0.00
2022/9/15 12:51:1, 21.87, 48.41, 862.90, 0.00, 181.41
2022/9/15 12:51:1, 21.87, 48.42, 862.92, 0.00, 180.04
2022/9/15 12:51:1, 21.88, 48.41, 862.93, 0.00, 180.00
2022/9/15 12:51:1, 21.88, 48.41, 862.93, 0.00, 180.00
2022/9/15 12:51:1, 21.87, 48.41, 862.90, 0.00, 180.00
2022/9/15 12:51:1, 21.88, 48.41, 862.94, 0.00, 180.00
2022/9/15 12:51:1, 21.87, 48.41, 862.93, 0.00, 185.63
2022/9/15 12:51:1, 21.88, 48.40, 862.92, 0.00, 187.03
2022/9/15 12:51:2, 21.87, 48.41, 862.93, 0.00, 202.50
2022/9/15 12:51:2, 21.88, 48.44, 862.92, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.37, 862.93, 0.00, 202.50
2022/9/15 12:51:2, 21.88, 48.37, 862.92, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.41, 862.93, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.39, 862.92, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.40, 862.94, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.40, 862.95, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.40, 862.95, 0.00, 180.00
2022/9/15 12:51:2, 21.88, 48.40, 862.92, 0.00, 180.00
2022/9/15 12:51:3, 21.87, 48.39, 862.92, 0.00, 202.50
2022/9/15 12:51:3, 21.88, 48.39, 862.97, 0.00, 180.00
2022/9/15 12:51:3, 21.87, 48.40, 862.94, 0.00, 180.00
2022/9/15 12:51:3, 21.88, 48.39, 862.93, 0.00, 180.00
2022/9/15 12:51:3, 21.88, 48.38, 862.93, 0.00, 180.00
2022/9/15 12:51:3, 21.88, 48.34, 862.93, 0.00, 180.00
2022/9/15 12:51:3, 21.88, 48.42, 862.93, 0.00, 180.00
2022/9/15 12:51:3, 21.88, 48.39, 862.93, 0.00, 180.00
2022/9/15 12:51:3, 21.88, 48.43, 862.92, 0.00, 191.95
2022/9/15 12:51:3, 21.87, 48.38, 862.94, 0.00, 180.00
2022/9/15 12:51:4, 21.88, 48.38, 862.92, 0.00, 180.00
2022/9/15 12:51:4, 21.88, 48.38, 862.95, 0.00, 180.02
2022/9/15 12:51:4, 21.88, 48.38, 862.94, 0.00, 180.00
2022/9/15 12:51:4, 21.88, 48.38, 862.95, 0.00, 185.63
2022/9/15 12:51:4, 21.89, 48.37, 862.98, 0.00, 225.01
2022/9/15 12:51:4, 21.88, 48.38, 862.96, 0.00, 180.00
2022/9/15 12:51:4, 21.89, 48.38, 862.96, 0.00, 180.00
2022/9/15 12:51:4, 21.88, 48.37, 862.94, 0.00, 185.63
2022/9/15 12:51:4, 21.89, 48.37, 862.95, 0.00, 180.00
2022/9/15 12:51:4, 21.89, 48.37, 862.96, 0.00, 45.01
2022/9/15 12:51:5, 21.89, 48.36, 862.93, 0.00, 180.00
2022/9/15 12:51:5, 21.89, 48.37, 862.96, 0.00, 180.00
2022/9/15 12:51:5, 21.88, 48.33, 862.94, 0.00, 180.00
2022/9/15 12:51:5, 21.89, 48.43, 862.97, 0.00, 180.00
2022/9/15 12:51:5, 21.89, 48.35, 862.96, 0.00, 180.00
2022/9/15 12:51:5, 21.88, 48.36, 862.93, 0.00, 180.09
2022/9/15 12:51:5, 21.88, 48.36, 862.93, 0.00, 180.00
2022/9/15 12:51:5, 21.87, 48.36, 862.91, 0.00, 180.00
2022/9/15 12:51:5, 21.88, 48.35, 862.95, 0.00, 180.00
2022/9/15 12:51:6, 21.88, 48.35, 862.94, 0.00, 188.44
2022/9/15 12:51:6, 21.88, 48.35, 862.94, 0.00, 180.00
2022/9/15 12:51:6, 21.88, 48.35, 862.94, 0.00, 180.00
2022/9/15 12:51:6, 21.88, 48.35, 862.93, 0.00, 180.00
2022/9/15 12:51:6, 21.87, 48.34, 862.93, 0.00, 180.70
2022/9/15 12:51:6, 21.88, 48.34, 862.96, 0.00, 180.00
2022/9/15 12:51:6, 21.88, 48.34, 862.93, 0.00, 180.00
2022/9/15 12:51:6, 21.87, 48.34, 862.93, 0.00, 180.00
2022/9/15 12:51:6, 21.88, 48.35, 862.91, 0.00, 180.02
2022/9/15 12:51:7, 21.87, 48.38, 862.94, 0.00, 180.00
2022/9/15 12:51:7, 21.87, 48.30, 862.92, 0.00, 180.00
2022/9/15 12:51:7, 21.88, 48.36, 862.94, 0.00, 180.00
2022/9/15 12:51:7, 21.88, 48.29, 862.93, 0.00, 180.00
2022/9/15 12:51:7, 21.88, 48.33, 862.95, 0.00, 180.70
2022/9/15 12:51:7, 21.89, 48.33, 862.95, 0.00, 180.00
2022/9/15 12:51:7, 21.88, 48.33, 862.95, 0.00, 180.00
2022/9/15 12:51:7, 21.88, 48.33, 862.94, 0.00, 208.13
2022/9/15 12:51:7, 21.88, 48.31, 862.94, 0.00, 180.00
2022/9/15 12:51:7, 21.88, 48.32, 862.94, 0.00, 180.00
2022/9/15 12:51:8, 21.89, 48.32, 862.96, 0.00, 180.00
2022/9/15 12:51:8, 21.89, 48.32, 862.97, 0.00, 180.00
2022/9/15 12:51:8, 21.88, 48.30, 862.96, 0.00, 182.81
2022/9/15 12:51:8, 21.88, 48.31, 862.95, 0.00, 180.00
2022/9/15 12:51:8, 21.88, 48.30, 862.95, 0.00, 180.00
2022/9/15 12:51:8, 21.87, 48.30, 862.95, 0.00, 180.00
2022/9/15 12:51:8, 21.88, 48.30, 862.95, 0.00, 180.00
2022/9/15 12:51:8, 21.88, 48.30, 862.97, 0.00, 180.00
2022/9/15 12:51:8, 21.88, 48.30, 862.96, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.30, 862.95, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.29, 862.95, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.29, 862.96, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.27, 862.96, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.30, 862.95, 0.00, 185.63
2022/9/15 12:51:9, 21.88, 48.30, 862.96, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.29, 862.95, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.29, 862.95, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.29, 862.95, 0.00, 180.00
2022/9/15 12:51:9, 21.88, 48.29, 862.95, 0.00, 180.00
2022/9/15 12:51:10, 21.88, 48.29, 862.97, 0.00, 182.81
2022/9/15 12:51:10, 21.87, 48.29, 862.96, 0.00, 180.00
2022/9/15 12:51:10, 21.88, 48.29, 862.95, 0.00, 180.18
2022/9/15 12:51:10, 21.88, 48.29, 862.97, 0.00, 185.63
2022/9/15 12:51:10, 21.88, 48.35, 862.95, 0.00, 180.00
2022/9/15 12:51:10, 21.88, 48.34, 862.97, 0.00, 180.00
2022/9/15 12:51:10, 21.89, 48.29, 862.97, 0.00, 180.00
2022/9/15 12:51:10, 21.89, 48.29, 862.97, 0.00, 180.00
2022/9/15 12:51:11, 21.88, 48.29, 862.97, 0.00, 180.00
2022/9/15 12:51:11, 21.88, 48.29, 862.96, 0.00, 180.00
2022/9/15 12:51:11, 21.88, 48.30, 862.96, 0.00, 180.00
2022/9/15 12:51:11, 21.88, 48.26, 862.95, 0.00, 180.00
2022/9/15 12:51:11, 21.88, 48.24, 862.94, 0.00, 180.00
2022/9/15 12:51:11, 21.89, 48.29, 862.97, 0.00, 180.00
2022/9/15 12:51:11, 21.89, 48.28, 862.99, 0.00, 180.00
2022/9/15 12:51:11, 21.89, 48.28, 862.97, 0.00, 180.00
2022/9/15 12:51:11, 21.89, 48.28, 862.99, 0.00, 0.00
2022/9/15 12:51:12, 21.89, 48.28, 862.97, 0.00, 180.00
2022/9/15 12:51:12, 21.88, 48.28, 862.97, 0.00, 180.00
2022/9/15 12:51:12, 21.88, 48.28, 862.97, 0.00, 180.00
2022/9/15 12:51:12, 21.88, 48.25, 862.97, 0.00, 181.41
2022/9/15 12:51:12, 21.88, 48.26, 862.96, 0.00, 180.00
2022/9/15 12:51:12, 21.89, 48.28, 862.96, 0.00, 180.00
2022/9/15 12:51:12, 21.89, 48.28, 862.97, 0.00, 180.00
2022/9/15 12:51:12, 21.89, 48.28, 862.98, 0.00, 180.00
2022/9/15 12:51:12, 21.88, 48.28, 862.95, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.28, 862.97, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.29, 862.97, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.36, 862.95, 0.00, 180.00
2022/9/15 12:51:13, 21.87, 48.27, 862.93, 0.00, 191.25
2022/9/15 12:51:13, 21.88, 48.28, 862.96, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.28, 862.92, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.27, 862.93, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.28, 862.93, 0.00, 180.00
2022/9/15 12:51:13, 21.88, 48.24, 862.95, 0.00, 182.81
2022/9/15 12:51:13, 21.88, 48.30, 862.93, 0.00, 180.00
2022/9/15 12:51:14, 21.88, 48.28, 862.93, 0.00, 180.00
2022/9/15 12:51:14, 21.87, 48.27, 862.94, 0.00, 180.00
2022/9/15 12:51:14, 21.89, 48.28, 862.95, 0.00, 180.00
2022/9/15 12:51:14, 21.88, 48.27, 862.92, 0.00, 180.00
2022/9/15 12:51:14, 21.88, 48.27, 862.95, 0.00, 185.63
2022/9/15 12:51:14, 21.88, 48.21, 862.93, 0.00, 180.00
2022/9/15 12:51:14, 21.88, 48.33, 862.95, 0.00, 180.00
