timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
2022/9/13 17:15:35, 25.41, 39.07, 855.25, 0.00, 180.00
2022/9/13 17:15:35, 25.40, 39.01, 855.25, 0.00, 180.00
2022/9/13 17:15:35, 25.41, 38.91, 855.24, 0.00, 180.00
2022/9/13 17:15:36, 25.42, 38.79, 855.24, 0.00, 180.00
2045/139/120 40:0:0, 25.41, 38.66, 855.23, 0.00, 180.00
2022/9/13 17:15:36, 25.40, 38.54, 855.25, 0.00, 180.00
2022/9/13 17:15:36, 25.39, 38.42, 855.23, 0.00, 180.00
2022/9/13 17:15:37, 25.39, 38.34, 855.24, 0.00, 180.00
2022/9/13 17:15:37, 25.40, 38.28, 855.23, 0.00, 180.00
2022/9/13 17:15:37, 25.40, 38.23, 855.26, 0.00, 180.00
2022/9/13 17:15:38, 25.40, 38.17, 855.22, 0.00, 180.00
2022/9/13 17:15:38, 25.41, 38.13, 855.26, 0.00, 180.00
2022/9/13 17:15:38, 25.41, 38.08, 855.24, 0.00, 180.00
2022/9/13 17:15:39, 25.41, 38.05, 855.24, 0.00, 180.00
2022/9/13 17:15:39, 25.40, 38.03, 855.26, 0.00, 180.00
2022/9/13 17:15:39, 25.38, 38.00, 855.22, 0.00, 180.00
2022/9/13 17:15:39, 25.39, 37.98, 855.26, 0.00, 180.00
2022/9/13 17:15:40, 25.40, 37.94, 855.26, 0.00, 180.00
2022/9/13 17:15:40, 25.40, 37.93, 855.23, 0.00, 180.00
2022/9/13 17:15:40, 25.41, 37.91, 855.26, 0.00, 180.00
2022/9/13 17:15:41, 25.41, 37.89, 855.24, 0.00, 180.00
2022/9/13 17:15:41, 25.41, 37.88, 855.24, 0.00, 180.00
2022/9/13 17:15:41, 25.41, 37.87, 855.26, 0.00, 180.00
2022/9/13 17:15:42, 25.41, 37.86, 855.26, 0.00, 180.00
2022/9/13 17:15:42, 25.41, 37.85, 855.25, 0.00, 180.00
2022/9/13 17:15:42, 25.43, 37.85, 855.25, 0.00, 180.00
2022/9/13 17:15:42, 25.44, 37.85, 855.26, 0.00, 180.00
2022/9/13 17:15:43, 25.44, 37.86, 855.25, 0.00, 180.00
2022/9/13 17:15:43, 25.45, 37.88, 855.26, 0.00, 180.00
2022/9/13 17:15:43, 25.45, 37.89, 855.25, 0.00, 180.00
2022/9/13 17:15:44, 25.46, 37.92, 855.25, 0.00, 180.00
2022/9/13 17:15:44, 25.46, 37.93, 855.25, 0.00, 180.00
2022/9/13 17:15:44, 25.47, 37.93, 855.23, 0.00, 180.00
2022/9/13 17:15:45, 25.47, 37.92, 855.27, 0.00, 180.00
2022/9/13 17:15:45, 25.46, 37.89, 855.26, 0.00, 180.00
2045/139/120 40:0:0, 25.46, 37.86, 855.25, 0.00, 180.00
2022/9/13 17:15:45, 25.46, 37.84, 855.23, 0.00, 180.00
2022/9/13 17:15:46, 25.47, 37.80, 855.27, 0.00, 180.00
2022/9/13 17:15:46, 25.46, 37.77, 855.28, 0.00, 180.00
2022/9/13 17:15:46, 25.46, 37.76, 855.26, 0.00, 180.00
2022/9/13 17:15:47, 25.45, 37.74, 855.26, 0.00, 180.00
2022/9/13 17:15:47, 25.43, 37.73, 855.24, 0.00, 180.00
2022/9/13 17:15:47, 25.44, 37.72, 855.24, 0.00, 180.00
2022/9/13 17:15:48, 25.42, 37.72, 855.24, 0.00, 180.00
2022/9/13 17:15:48, 25.43, 37.72, 855.24, 0.00, 180.00
2022/9/13 17:15:48, 25.43, 37.72, 855.23, 0.00, 180.00
2165/165/165 165:15:48, 25.42, 37.72, 855.22, 0.00, 180.00
2022/9/13 17:15:49, 25.42, 37.71, 855.22, 0.00, 180.00
2022/9/13 17:15:49, 25.44, 37.68, 855.24, 0.00, 180.00
2022/9/13 17:15:49, 25.45, 37.69, 855.27, 0.00, 180.00
2022/9/13 17:15:50, 25.45, 37.67, 855.25, 0.00, 180.00
2022/9/13 17:15:50, 25.43, 37.67, 855.24, 0.00, 180.00
2022/9/13 17:15:50, 25.42, 37.68, 855.23, 0.00, 180.00
2022/9/13 17:15:51, 25.44, 37.68, 855.26, 0.00, 180.00
2022/9/13 17:15:51, 25.44, 37.67, 855.25, 0.00, 180.00
2022/9/13 17:15:51, 25.44, 37.70, 855.24, 0.00, 180.00
2045/139/120 40:0:0, 25.45, 37.72, 855.26, 0.00, 180.00
2022/9/13 17:15:52, 25.46, 37.74, 855.26, 0.00, 180.00
2022/9/13 17:15:52, 25.46, 37.75, 855.26, 0.00, 180.00
2022/9/13 17:15:52, 25.46, 37.77, 855.25, 0.00, 180.00
2022/9/13 17:15:53, 25.46, 37.77, 855.25, 0.00, 180.00
2022/9/13 17:15:53, 25.46, 37.77, 855.26, 0.00, 180.00
2022/9/13 17:15:53, 25.46, 37.77, 855.27, 0.00, 180.00
2022/9/13 17:15:54, 25.46, 37.76, 855.26, 0.00, 180.00
2022/9/13 17:15:54, 25.46, 37.76, 855.27, 0.00, 180.00
2022/9/13 17:15:54, 25.45, 37.76, 855.24, 0.00, 180.00
2022/9/13 17:15:54, 25.45, 37.75, 855.25, 0.00, 180.00
2022/9/13 17:15:55, 25.45, 37.75, 855.24, 0.00, 180.00
2022/9/13 17:15:55, 25.45, 37.74, 855.24, 0.00, 180.00
2022/9/13 17:15:55, 25.45, 37.73, 855.23, 0.00, 180.00
2022/9/13 17:15:56, 25.46, 37.74, 855.26, 0.00, 180.00
2022/9/13 17:15:56, 25.46, 37.76, 855.26, 0.00, 180.00
2022/9/13 17:15:56, 25.45, 37.78, 855.25, 0.00, 180.00
2022/9/13 17:15:57, 25.46, 37.81, 855.23, 0.00, 180.00
2022/9/13 17:15:57, 25.46, 37.81, 855.25, 0.00, 180.00
2022/9/13 17:15:57, 25.47, 37.81, 855.25, 0.00, 180.00
2022/9/13 17:15:57, 25.47, 37.79, 855.27, 0.00, 180.00
2022/9/13 17:15:58, 25.47, 37.77, 855.24, 0.00, 180.00
2022/9/13 17:15:58, 25.47, 37.76, 855.25, 0.00, 180.00
2022/9/13 17:15:58, 25.48, 37.74, 855.28, 0.00, 180.00
2022/9/13 17:15:59, 25.48, 37.74, 855.26, 0.00, 180.00
2022/9/13 17:15:59, 25.47, 37.76, 855.27, 0.00, 180.00
2022/9/13 17:15:59, 25.47, 37.75, 855.26, 0.00, 180.00
2045/139/120 40:0:0, 25.47, 37.74, 855.26, 0.00, 180.00
2022/9/13 17:16:0, 25.47, 37.72, 855.26, 0.00, 180.00
2022/9/13 17:16:0, 25.46, 37.71, 855.27, 0.00, 180.00
2022/9/13 17:16:0, 25.46, 37.69, 855.26, 0.00, 180.00
2022/9/13 17:16:1, 25.46, 37.69, 855.27, 0.00, 180.00
2022/9/13 17:16:1, 25.46, 37.69, 855.28, 0.00, 180.00
2022/9/13 17:16:1, 25.46, 37.71, 855.27, 0.00, 180.00
2022/9/13 17:16:2, 25.47, 37.76, 855.25, 0.00, 180.00
2022/9/13 17:16:2, 25.48, 37.78, 855.28, 0.00, 180.00
2022/9/13 17:16:2, 25.47, 37.77, 855.25, 0.00, 180.00
2022/9/13 17:16:3, 25.47, 37.79, 855.26, 0.00, 180.00
2022/9/13 17:16:3, 25.47, 37.81, 855.22, 0.00, 180.00
2022/9/13 17:16:3, 25.47, 37.81, 855.24, 0.00, 180.00
2022/9/13 17:16:3, 25.47, 37.80, 855.24, 0.00, 180.00
2045/139/151 20:0:0, 25.47, 37.80, 855.26, 0.00, 180.00
2022/9/13 17:16:4, 25.46, 37.81, 855.24, 0.00, 180.00
2022/9/13 17:16:4, 25.47, 37.84, 855.28, 0.00, 180.00
2022/9/13 17:16:5, 25.48, 37.87, 855.26, 0.00, 180.00
2022/9/13 17:16:5, 25.48, 37.88, 855.27, 0.00, 180.00
2022/9/13 17:16:5, 25.49, 37.88, 855.26, 0.00, 180.00
2022/9/13 17:16:6, 25.49, 37.90, 855.26, 0.00, 180.00
2022/9/13 17:16:6, 25.50, 37.92, 855.26, 0.00, 180.00
2022/9/13 17:16:6, 25.51, 37.96, 855.27, 0.00, 180.00
2022/9/13 17:16:7, 25.51, 38.00, 855.26, 0.00, 180.00
2022/9/13 17:16:7, 25.52, 38.03, 855.26, 0.00, 180.00
2022/9/13 17:16:7, 25.51, 38.04, 855.26, 0.00, 180.00
2022/9/13 17:16:7, 25.52, 38.02, 855.30, 0.00, 180.00
2022/9/13 17:16:8, 25.51, 38.01, 855.27, 0.00, 180.00
2022/9/13 17:16:8, 25.52, 37.99, 855.29, 0.00, 180.00
2022/9/13 17:16:8, 25.51, 37.99, 855.26, 0.00, 180.00
2022/9/13 17:16:9, 25.51, 38.00, 855.27, 0.00, 180.00
2022/9/13 17:16:9, 25.52, 38.02, 855.28, 0.00, 180.00
2022/9/13 17:16:9, 25.52, 38.04, 855.27, 0.00, 180.00
2022/9/13 17:16:9, 25.53, 38.05, 855.28, 0.00, 180.00
2022/9/13 17:16:10, 25.53, 38.05, 855.25, 0.00, 180.00
2022/9/13 17:16:10, 25.53, 38.06, 855.27, 0.00, 180.00
2022/9/13 17:16:10, 25.52, 38.07, 855.23, 0.00, 180.00
2022/9/13 17:16:11, 25.53, 38.07, 855.26, 0.00, 180.00
2022/9/13 17:16:11, 25.53, 38.10, 855.28, 0.00, 180.00
2022/9/13 17:16:11, 25.54, 38.11, 855.28, 0.00, 180.00
2022/9/13 17:16:12, 25.53, 38.12, 855.26, 0.00, 180.00
2022/9/13 17:16:12, 25.53, 38.12, 855.25, 0.00, 180.00
2022/9/13 17:16:12, 25.54, 38.12, 855.28, 0.00, 180.00
2022/9/13 17:16:13, 25.54, 38.14, 855.27, 0.00, 180.00
2022/9/13 17:16:13, 25.54, 38.16, 855.27, 0.00, 180.00
2022/9/13 17:16:13, 25.54, 38.20, 855.27, 0.00, 180.00
2022/9/13 17:16:13, 25.53, 38.23, 855.28, 0.00, 180.00
2022/9/13 17:16:14, 25.52, 38.20, 855.25, 0.00, 180.00
2022/9/13 17:16:14, 25.53, 38.17, 855.27, 0.00, 180.00
2022/9/13 17:16:14, 25.52, 38.10, 855.28, 0.00, 180.00
2022/9/13 17:16:15, 25.51, 38.07, 855.26, 0.00, 180.00
2022/9/13 17:16:15, 25.51, 38.10, 855.27, 0.00, 180.00
2022/9/13 17:16:15, 25.51, 38.08, 855.24, 0.00, 180.00
2022/9/13 17:16:16, 25.52, 38.04, 855.27, 0.00, 180.00
2022/9/13 17:16:16, 25.52, 37.99, 855.27, 0.00, 180.00
2022/9/13 17:16:16, 25.51, 37.91, 855.25, 0.00, 180.00
2022/9/13 17:16:16, 25.51, 37.87, 855.26, 0.00, 180.00
2022/9/13 17:16:17, 25.49, 37.82, 855.24, 0.00, 180.00
2022/9/13 17:16:17, 25.50, 37.78, 855.28, 0.00, 180.00
2022/9/13 17:16:17, 25.49, 37.75, 855.26, 0.00, 180.00
2022/9/13 17:16:18, 25.50, 37.72, 855.27, 0.00, 180.00
2022/9/13 17:16:18, 25.49, 37.70, 855.27, 0.00, 180.00
2022/9/13 17:16:18, 25.48, 37.69, 855.25, 0.00, 180.00
2022/9/13 17:16:19, 25.49, 37.68, 855.26, 0.00, 180.00
2022/9/13 17:16:19, 25.48, 37.67, 855.26, 0.00, 180.00
2022/9/13 17:16:19, 25.48, 37.67, 855.27, 0.00, 180.00
2022/9/13 17:16:19, 25.49, 37.67, 855.24, 0.00, 180.00
2022/9/13 17:16:20, 25.48, 37.66, 855.26, 0.00, 180.00
2022/9/13 17:16:20, 25.48, 37.66, 855.26, 0.00, 180.00
2022/9/13 17:16:20, 25.49, 37.66, 855.26, 0.00, 180.00
2022/9/13 17:16:21, 25.50, 37.65, 855.28, 0.00, 180.00
2022/9/13 17:16:21, 25.52, 37.64, 855.25, 0.00, 180.00
2022/9/13 17:16:21, 25.51, 37.64, 855.27, 0.00, 180.00
2022/9/13 17:16:22, 25.52, 37.64, 855.25, 0.00, 180.00
2022/9/13 17:16:22, 25.52, 37.63, 855.27, 0.00, 180.00
2022/9/13 17:16:22, 25.52, 37.63, 855.25, 0.00, 180.00
2022/9/13 17:16:22, 25.53, 37.63, 855.26, 0.00, 180.00
2022/9/13 17:16:23, 25.54, 37.63, 855.28, 0.00, 180.00
2022/9/13 17:16:23, 25.55, 37.63, 855.29, 0.00, 180.00
2022/9/13 17:16:23, 25.55, 37.63, 855.25, 0.00, 180.00
2022/9/13 17:16:24, 25.55, 37.63, 855.25, 0.00, 180.00
2022/9/13 17:16:24, 25.55, 37.63, 855.26, 0.00, 180.00
2022/9/13 17:16:24, 25.56, 37.62, 855.27, 0.00, 180.00
2022/9/13 17:16:25, 25.55, 37.61, 855.24, 0.00, 180.00
2022/9/13 17:16:25, 25.55, 37.61, 855.24, 0.00, 180.00
2022/9/13 17:16:25, 25.55, 37.60, 855.26, 0.00, 180.00
2022/9/13 17:16:25, 25.54, 37.61, 855.25, 0.00, 180.00
2022/9/13 17:16:26, 25.55, 37.62, 855.25, 0.00, 180.00
2022/9/13 17:16:26, 25.55, 37.64, 855.25, 0.00, 180.00
2022/9/13 17:16:26, 25.55, 37.65, 855.24, 0.00, 180.00
2022/9/13 17:16:27, 25.54, 37.66, 855.26, 0.00, 180.00
2022/9/13 17:16:27, 25.53, 37.67, 855.26, 0.00, 180.00
2022/9/13 17:16:27, 25.54, 37.68, 855.26, 0.00, 180.00
2022/9/13 17:16:28, 25.54, 37.69, 855.27, 0.00, 180.00
2022/9/13 17:16:28, 25.54, 37.69, 855.27, 0.00, 180.00
2165/165/165 165:85:28, 25.54, 37.69, 855.26, 0.00, 180.00
2022/9/13 17:16:28, 25.55, 37.69, 855.27, 0.00, 180.00
2022/9/13 17:16:29, 25.54, 37.69, 855.25, 0.00, 180.00
2022/9/13 17:16:29, 25.55, 37.68, 855.25, 0.00, 180.00
2045/139/120 40:0:0, 25.56, 37.67, 855.27, 0.00, 180.00
2045/139/120 40:0:0, 25.56, 37.67, 855.24, 0.00, 180.00
2022/9/13 17:16:31, 25.53, 37.66, 855.26, 0.00, 180.00
2022/9/13 17:16:31, 25.53, 37.66, 855.25, 0.00, 180.00
2022/9/13 17:16:32, 25.52, 37.65, 855.24, 0.00, 180.00
2022/9/13 17:16:32, 25.53, 37.65, 855.25, 0.00, 180.00
2022/9/13 17:16:32, 25.51, 37.65, 855.26, 0.00, 180.00
2022/9/13 17:16:32, 25.50, 37.66, 855.27, 0.00, 180.00
2022/9/13 17:16:33, 25.51, 37.66, 855.26, 0.00, 180.00
2045/139/120 40:0:0, 25.52, 37.67, 855.27, 0.00, 180.00
2022/9/13 17:16:33, 25.52, 37.68, 855.25, 0.00, 180.00
2022/9/13 17:16:34, 25.53, 37.69, 855.26, 0.00, 180.00
2022/9/13 17:16:34, 25.54, 37.70, 855.28, 0.00, 180.00
2022/9/13 17:16:34, 25.53, 37.70, 855.26, 0.00, 180.00
2022/9/13 17:16:35, 25.53, 37.69, 855.24, 0.00, 180.00
2022/9/13 17:16:35, 25.53, 37.68, 855.27, 0.00, 180.00
2022/9/13 17:16:35, 25.53, 37.67, 855.24, 0.00, 180.00
2022/9/13 17:16:35, 25.53, 37.68, 855.25, 0.00, 180.00
2022/9/13 17:16:36, 25.53, 37.69, 855.26, 0.00, 180.00
2022/9/13 17:16:36, 25.52, 37.70, 855.24, 0.00, 180.00
2022/9/13 17:16:36, 25.53, 37.73, 855.27, 0.00, 180.00
2022/9/13 17:16:37, 25.53, 37.75, 855.26, 0.00, 180.00
2022/9/13 17:16:37, 25.52, 37.74, 855.25, 0.00, 180.00
2022/9/13 17:16:37, 25.52, 37.72, 855.23, 0.00, 180.00
2022/9/13 17:16:38, 25.52, 37.71, 855.24, 0.00, 180.00
2022/9/13 17:16:38, 25.53, 37.70, 855.25, 0.00, 180.00
2022/9/13 17:16:38, 25.53, 37.69, 855.27, 0.00, 180.00
2022/9/13 17:16:38, 25.53, 37.68, 855.28, 0.00, 180.00
2022/9/13 17:16:39, 25.53, 37.69, 855.25, 0.00, 180.00
2022/9/13 17:16:39, 25.52, 37.72, 855.25, 0.00, 180.00
2022/9/13 17:16:39, 25.52, 37.76, 855.24, 0.00, 180.00
2022/9/13 17:16:40, 25.53, 37.77, 855.27, 0.00, 180.00
2022/9/13 17:16:40, 25.54, 37.79, 855.27, 0.00, 180.00
2045/139/120 40:0:0, 25.54, 37.81, 855.25, 0.00, 180.00
2022/9/13 17:16:41, 25.54, 37.83, 855.25, 0.00, 180.00
2022/9/13 17:16:41, 25.56, 37.87, 855.26, 0.00, 180.00
2022/9/13 17:16:41, 25.56, 37.91, 855.23, 0.00, 180.00
2022/9/13 17:16:42, 25.57, 37.94, 855.27, 0.00, 180.00
2022/9/13 17:16:42, 25.57, 37.98, 855.26, 0.00, 180.00
2022/9/13 17:16:42, 25.57, 38.01, 855.28, 0.00, 180.00
2022/9/13 17:16:42, 25.58, 38.03, 855.24, 0.00, 180.00
2022/9/13 17:16:43, 25.59, 38.08, 855.28, 0.00, 180.00
2022/9/13 17:16:43, 25.60, 38.11, 855.28, 0.00, 180.00
2022/9/13 17:16:43, 25.58, 38.15, 855.24, 0.00, 180.00
2022/9/13 17:16:44, 25.59, 38.19, 855.25, 0.00, 180.00
2045/139/120 40:0:0, 25.60, 38.23, 855.26, 0.00, 180.00
2022/9/13 17:16:44, 25.60, 38.26, 855.28, 0.00, 180.00
2022/9/13 17:16:45, 25.60, 38.29, 855.26, 0.00, 180.00
2022/9/13 17:16:45, 25.61, 38.31, 855.28, 0.00, 180.00
2022/9/13 17:16:45, 25.61, 38.33, 855.26, 0.00, 180.00
2022/9/13 17:16:45, 25.62, 38.32, 855.25, 0.00, 180.00
2022/9/13 17:16:46, 25.62, 38.32, 855.25, 0.00, 180.00
2022/9/13 17:16:46, 25.61, 38.33, 855.23, 0.00, 180.00
2022/9/13 17:16:46, 25.62, 38.33, 855.25, 0.00, 180.00
2022/9/13 17:16:47, 25.62, 38.33, 855.27, 0.00, 180.00
2022/9/13 17:16:47, 25.62, 38.32, 855.25, 0.00, 180.00
2022/9/13 17:16:47, 25.62, 38.32, 855.24, 0.00, 180.00
2022/9/13 17:16:48, 25.62, 38.31, 855.27, 0.00, 180.00
2022/9/13 17:16:48, 25.62, 38.31, 855.26, 0.00, 180.00
2022/9/13 17:16:48, 25.62, 38.32, 855.28, 0.00, 180.00
2022/9/13 17:16:48, 25.61, 38.34, 855.26, 0.00, 180.00
2022/9/13 17:16:49, 25.61, 38.38, 855.26, 0.00, 180.00
2022/9/13 17:16:49, 25.60, 38.42, 855.25, 0.00, 180.00
2022/9/13 17:16:49, 25.61, 38.43, 855.27, 0.00, 180.00
2022/9/13 17:16:50, 25.62, 38.41, 855.27, 0.00, 180.00
2022/9/13 17:16:50, 25.61, 38.40, 855.26, 0.00, 180.00
2022/9/13 17:16:50, 25.62, 38.42, 855.25, 0.00, 180.00
2022/9/13 17:16:51, 25.61, 38.47, 855.26, 0.00, 180.00
2022/9/13 17:16:51, 25.62, 38.50, 855.28, 0.00, 180.00
2022/9/13 17:16:51, 25.62, 38.48, 855.27, 0.00, 180.00
2022/9/13 17:16:51, 25.62, 38.50, 855.25, 0.00, 180.00
2022/9/13 17:16:52, 25.63, 38.53, 855.25, 0.00, 180.00
2022/9/13 17:16:52, 25.63, 38.58, 855.27, 0.00, 180.00
2022/9/13 17:16:52, 25.64, 38.63, 855.29, 0.00, 180.00
2022/9/13 17:16:53, 25.65, 38.69, 855.30, 0.00, 180.00
2022/9/13 17:16:53, 25.64, 38.76, 855.26, 0.00, 180.00
2022/9/13 17:16:53, 25.65, 38.82, 855.26, 0.00, 180.00
2022/9/13 17:16:54, 25.65, 38.86, 855.25, 0.00, 180.00
2022/9/13 17:16:54, 25.66, 38.90, 855.30, 0.00, 180.00
2022/9/13 17:16:54, 25.66, 38.94, 855.29, 0.00, 180.00
2022/9/13 17:16:54, 25.65, 38.98, 855.27, 0.00, 180.00
2022/9/13 17:16:55, 25.67, 39.01, 855.29, 0.00, 180.00
2022/9/13 17:16:55, 25.66, 39.01, 855.27, 0.00, 180.00
2022/9/13 17:16:55, 25.65, 39.03, 855.26, 0.00, 180.00
2022/9/13 17:16:56, 25.67, 39.03, 855.28, 0.00, 180.00
2022/9/13 17:16:56, 25.67, 39.03, 855.27, 0.00, 180.00
2022/9/13 17:16:56, 25.67, 39.02, 855.27, 0.00, 180.00
2022/9/13 17:16:57, 25.67, 38.97, 855.28, 0.00, 180.00
2022/9/13 17:16:57, 25.67, 38.89, 855.28, 0.00, 180.00
2022/9/13 17:16:57, 25.67, 38.85, 855.28, 0.00, 180.00
2022/9/13 17:16:57, 25.67, 38.83, 855.28, 0.00, 180.00
2022/9/13 17:16:58, 25.67, 38.78, 855.28, 0.00, 180.00
2022/9/13 17:16:58, 25.67, 38.75, 855.30, 0.00, 180.00
2022/9/13 17:16:58, 25.68, 38.75, 855.32, 0.00, 180.00
2022/9/13 17:16:59, 25.68, 38.78, 855.29, 0.00, 180.00
2022/9/13 17:16:59, 25.67, 38.82, 855.28, 0.00, 180.00
2022/9/13 17:16:59, 25.68, 38.86, 855.27, 0.00, 180.00
2022/9/13 17:17:0, 25.69, 38.90, 855.28, 0.00, 180.00
2022/9/13 17:17:0, 25.69, 38.90, 855.30, 0.00, 180.00
2022/9/13 17:17:0, 25.68, 38.91, 855.28, 0.00, 180.00
2022/9/13 17:17:0, 25.69, 38.89, 855.28, 0.00, 180.00
2022/9/13 17:17:1, 25.70, 38.85, 855.29, 0.00, 180.00
2022/9/13 17:17:1, 25.70, 38.72, 855.30, 0.00, 180.00
