timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/15 13:55:4, 21.95, 48.72, 862.72, 0.00, 0.00
2022/9/15 13:55:4, 21.94, 48.72, 862.71, 0.00, 3.05
2022/9/15 13:55:5, 21.94, 48.72, 862.72, 0.00, 3.12
2022/9/15 13:55:5, 21.94, 48.72, 862.72, 0.00, 3.16
2022/9/15 13:55:6, 21.94, 48.71, 862.71, 0.00, 3.14
2022/9/15 13:55:7, 21.94, 48.70, 862.70, 0.00, 3.16
2022/9/15 13:55:8, 21.94, 48.70, 862.70, 0.00, 3.14
2022/9/15 13:55:8, 21.94, 48.69, 862.72, 0.00, 3.16
2022/9/15 13:55:9, 21.94, 48.69, 862.70, 0.00, 3.16
2022/9/15 13:55:9, 21.94, 48.69, 862.71, 0.00, 3.08
2022/9/15 13:55:10, 21.94, 48.69, 862.69, 0.00, 3.14
2022/9/15 13:55:10, 21.93, 48.70, 862.70, 0.00, 3.16
2022/9/15 13:55:11, 21.95, 48.69, 862.71, 0.00, 3.10
2022/9/15 13:55:11, 21.95, 48.69, 862.71, 0.00, 3.16
2022/9/15 13:55:12, 21.94, 48.71, 862.73, 0.00, 3.16
2022/9/15 13:55:13, 21.93, 48.71, 862.73, 0.00, 3.12
2022/9/15 13:55:14, 21.94, 48.72, 862.69, 0.00, 3.10
2022/9/15 13:55:14, 21.94, 48.72, 862.67, 0.00, 3.12
2022/9/15 13:55:15, 21.94, 48.71, 862.70, 0.00, 3.16
2022/9/15 13:55:15, 21.95, 48.71, 862.69, 0.00, 3.10
2022/9/15 13:55:16, 21.95, 48.72, 862.71, 0.00, 3.14
2022/9/15 13:55:16, 21.94, 48.71, 862.71, 0.00, 3.14
2022/9/15 13:55:17, 21.94, 48.71, 862.71, 0.00, 3.12
2022/9/15 13:55:17, 21.94, 48.71, 862.70, 0.00, 3.16
2022/9/15 13:55:18, 21.95, 48.70, 862.71, 0.00, 3.14
2022/9/15 13:55:19, 21.95, 48.71, 862.73, 0.00, 3.12
2022/9/15 13:55:20, 21.95, 48.70, 862.69, 0.00, 3.14
2022/9/15 13:55:20, 21.95, 48.70, 862.69, 0.00, 3.14
2022/9/15 13:55:21, 21.94, 48.69, 862.69, 0.00, 3.12
2022/9/15 13:55:21, 21.94, 48.69, 862.67, 0.00, 3.14
2022/9/15 13:55:22, 21.94, 48.69, 862.72, 0.00, 3.12
2022/9/15 13:55:22, 21.94, 48.69, 862.70, 0.00, 3.08
2022/9/15 13:55:23, 21.94, 48.69, 862.71, 0.00, 3.10
2022/9/15 13:55:24, 21.95, 48.69, 862.69, 0.00, 3.14
2022/9/15 13:55:25, 21.94, 48.70, 862.72, 0.00, 3.12
2022/9/15 13:55:25, 21.94, 48.70, 862.71, 0.00, 3.14
2022/9/15 13:55:26, 21.94, 48.69, 862.70, 0.00, 3.10
2022/9/15 13:55:26, 21.95, 48.70, 862.71, 0.00, 3.10
2022/9/15 13:55:27, 21.95, 48.69, 862.73, 0.00, 3.14
2022/9/15 13:55:27, 21.95, 48.69, 862.72, 0.00, 3.14
2022/9/15 13:55:28, 21.94, 48.68, 862.70, 0.00, 3.14
2022/9/15 13:55:28, 21.94, 48.68, 862.72, 0.00, 3.14
2022/9/15 13:55:29, 21.94, 48.68, 862.69, 0.00, 3.12
2022/9/15 13:55:30, 21.95, 48.68, 862.70, 0.00, 3.03
2022/9/15 13:55:31, 21.95, 48.66, 862.72, 0.00, 3.12
2022/9/15 13:55:31, 21.95, 48.66, 862.72, 0.00, 3.12
2022/9/15 13:55:32, 21.95, 48.64, 862.72, 0.00, 3.10
2022/9/15 13:55:32, 21.94, 48.64, 862.70, 0.00, 3.14
2022/9/15 13:55:33, 21.95, 48.64, 862.71, 0.00, 3.05
2022/9/15 13:55:33, 21.95, 48.64, 862.73, 0.00, 3.08
2022/9/15 13:55:34, 21.95, 48.63, 862.73, 0.00, 3.14
2022/9/15 13:55:34, 21.94, 48.62, 862.70, 0.00, 3.14
2022/9/15 13:55:35, 21.94, 48.59, 862.72, 0.00, 3.10
2022/9/15 13:55:36, 21.95, 48.59, 862.73, 0.00, 3.14
2022/9/15 13:55:37, 21.95, 48.56, 862.71, 0.00, 3.12
2022/9/15 13:55:37, 21.95, 48.55, 862.72, 0.00, 3.12
2022/9/15 13:55:38, 21.94, 48.49, 862.70, 0.00, 3.05
2022/9/15 13:55:38, 21.95, 48.48, 862.72, 0.00, 3.14
2022/9/15 13:55:39, 21.95, 48.46, 862.72, 0.00, 3.12
2022/9/15 13:55:39, 21.95, 48.46, 862.71, 0.00, 3.10
2022/9/15 13:55:40, 21.94, 48.44, 862.70, 0.00, 3.14
2022/9/15 13:55:40, 21.95, 48.44, 862.72, 0.00, 3.12
2022/9/15 13:55:41, 21.95, 48.43, 862.71, 0.00, 3.10
2022/9/15 13:55:42, 21.95, 48.42, 862.68, 0.00, 3.14
2022/9/15 13:55:43, 21.94, 48.42, 862.70, 0.00, 3.14
2022/9/15 13:55:43, 21.95, 48.42, 862.70, 0.00, 3.14
2022/9/15 13:55:44, 21.95, 48.41, 862.74, 0.00, 3.14
2022/9/15 13:55:44, 21.95, 48.41, 862.71, 0.00, 3.14
2022/9/15 13:55:45, 21.95, 48.41, 862.72, 0.00, 3.14
2022/9/15 13:55:45, 21.95, 48.41, 862.70, 0.00, 3.14
2022/9/15 13:55:46, 21.95, 48.41, 862.71, 0.00, 3.12
2022/9/15 13:55:46, 21.95, 48.40, 862.73, 0.00, 3.16
2022/9/15 13:55:47, 21.95, 48.40, 862.72, 0.00, 3.10
2022/9/15 13:55:48, 21.95, 48.41, 862.73, 0.00, 3.16
2022/9/15 13:55:49, 21.95, 48.41, 862.71, 0.00, 3.14
2022/9/15 13:55:49, 21.96, 48.41, 862.74, 0.00, 3.12
2022/9/15 13:55:50, 21.95, 48.42, 862.72, 0.00, 3.14
2022/9/15 13:55:50, 21.95, 48.42, 862.75, 0.00, 3.16
2022/9/15 13:55:51, 21.95, 48.42, 862.73, 0.00, 3.14
2022/9/15 13:55:51, 21.95, 48.42, 862.74, 0.00, 3.10
2022/9/15 13:55:52, 21.95, 48.42, 862.72, 0.00, 3.14
2022/9/15 13:55:52, 21.94, 48.42, 862.71, 0.00, 3.12
2022/9/15 13:55:53, 21.96, 48.42, 862.71, 0.00, 3.14
2022/9/15 13:55:54, 21.95, 48.42, 862.72, 0.00, 3.08
2022/9/15 13:55:55, 21.95, 48.41, 862.72, 0.00, 3.10
2022/9/15 13:55:55, 21.95, 48.40, 862.71, 0.00, 3.12
2022/9/15 13:55:56, 21.95, 48.39, 862.74, 0.00, 3.14
2022/9/15 13:55:56, 21.94, 48.40, 862.73, 0.00, 3.10
2022/9/15 13:55:57, 21.94, 48.38, 862.71, 0.00, 3.08
2022/9/15 13:55:57, 21.94, 48.38, 862.70, 0.00, 3.12
2022/9/15 13:55:58, 21.94, 48.36, 862.72, 0.00, 3.14
2022/9/15 13:55:59, 21.95, 48.38, 862.73, 0.00, 3.12
2022/9/15 13:56:0, 21.94, 48.36, 862.72, 0.00, 3.14
2022/9/15 13:56:0, 21.94, 48.36, 862.73, 0.00, 3.12
2022/9/15 13:56:1, 21.95, 48.36, 862.74, 0.00, 3.14
2022/9/15 13:56:1, 21.94, 48.36, 862.70, 0.00, 3.08
2022/9/15 13:56:2, 21.95, 48.35, 862.72, 0.00, 3.12
2022/9/15 13:56:2, 21.95, 48.34, 862.69, 0.00, 3.14
2022/9/15 13:56:3, 21.95, 48.34, 862.68, 0.00, 3.16
2022/9/15 13:56:3, 21.94, 48.33, 862.69, 0.00, 3.12
2022/9/15 13:56:4, 21.94, 48.33, 862.67, 0.00, 3.14
2022/9/15 13:56:5, 21.95, 48.33, 862.71, 0.00, 3.14
2022/9/15 13:56:6, 21.95, 48.34, 862.73, 0.00, 3.12
2022/9/15 13:56:6, 21.94, 48.34, 862.70, 0.00, 3.10
2022/9/15 13:56:7, 21.94, 48.34, 862.72, 0.00, 3.14
2022/9/15 13:56:7, 21.94, 48.35, 862.72, 0.00, 3.05
2022/9/15 13:56:8, 21.94, 48.38, 862.73, 0.00, 3.12
2022/9/15 13:56:8, 21.94, 48.39, 862.73, 0.00, 3.14
2022/9/15 13:56:9, 21.95, 48.42, 862.75, 0.00, 3.12
2022/9/15 13:56:9, 21.95, 48.42, 862.72, 0.00, 3.10
2022/9/15 13:56:10, 21.95, 48.45, 862.76, 0.00, 3.23
2022/9/15 13:56:11, 21.95, 48.46, 862.75, 0.00, 3.10
2022/9/15 13:56:12, 21.95, 48.46, 862.74, 0.00, 3.14
2022/9/15 13:56:12, 21.95, 48.46, 862.75, 0.00, 3.14
