timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/16 12:57:25, 22.13, 38.54, 863.29, 0.00, 0.00
2022/9/16 12:57:25, 22.14, 38.55, 863.26, 0.00, 11.60
2022/9/16 12:57:26, 22.14, 38.52, 863.29, 0.00, 11.67
2022/9/16 12:57:26, 22.14, 38.52, 863.28, 0.00, 11.65
2022/9/16 12:57:27, 22.15, 38.50, 863.26, 0.00, 11.67
2022/9/16 12:57:27, 22.15, 38.50, 863.27, 0.00, 11.58
2022/9/16 12:57:28, 22.15, 38.48, 863.26, 0.00, 11.62
2022/9/16 12:57:28, 22.15, 38.48, 863.29, 0.00, 11.62
2022/9/16 12:57:29, 22.14, 38.48, 863.26, 0.00, 11.56
2022/9/16 12:57:30, 22.15, 38.48, 863.25, 0.00, 11.60
2022/9/16 12:57:31, 22.15, 38.49, 863.25, 0.00, 11.65
2022/9/16 12:57:31, 22.16, 38.50, 863.29, 0.00, 11.60
2022/9/16 12:57:32, 22.16, 38.52, 863.27, 0.00, 11.62
2022/9/16 12:57:32, 22.16, 38.52, 863.27, 0.00, 11.54
2022/9/16 12:57:33, 22.15, 38.53, 863.27, 0.00, 11.58
2022/9/16 12:57:33, 22.16, 38.53, 863.25, 0.00, 11.62
2022/9/16 12:57:34, 22.15, 38.52, 863.25, 0.00, 11.65
2022/9/16 12:57:35, 22.16, 38.52, 863.28, 0.00, 11.60
2022/9/16 12:57:36, 22.16, 38.49, 863.25, 0.00, 11.58
2022/9/16 12:57:36, 22.16, 38.48, 863.27, 0.00, 11.60
2022/9/16 12:57:37, 22.16, 38.44, 863.26, 0.00, 11.58
2022/9/16 12:57:37, 22.16, 38.41, 863.26, 0.00, 11.65
2022/9/16 12:57:38, 22.16, 38.36, 863.27, 0.00, 11.62
2022/9/16 12:57:38, 22.16, 38.34, 863.25, 0.00, 11.65
2022/9/16 12:57:39, 22.16, 38.30, 863.26, 0.00, 11.67
2022/9/16 12:57:40, 22.16, 38.30, 863.24, 0.00, 11.62
