timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
2022/9/13 22:15:13, 15.50, 73.78, 852.49, 0.51, 180.00
2022/9/13 22:15:13, 15.51, 73.75, 852.52, 0.57, 180.00
2022/9/13 22:15:13, 15.49, 73.76, 852.48, 0.57, 180.00
2022/9/13 22:15:14, 15.50, 73.75, 852.47, 0.51, 180.00
2022/9/13 22:15:14, 15.50, 73.75, 852.49, 0.51, 180.00
2022/9/13 22:15:14, 15.50, 73.73, 852.48, 0.51, 180.00
2022/9/13 22:15:14, 15.51, 73.72, 852.48, 0.57, 180.00
2022/9/13 22:15:15, 15.49, 73.71, 852.48, 0.57, 180.00
2022/9/13 22:15:15, 15.50, 73.70, 852.49, 0.51, 180.00
2022/9/13 22:15:15, 15.49, 73.70, 852.46, 0.51, 180.00
2022/9/13 22:15:16, 15.49, 73.70, 852.48, 0.57, 180.00
2022/9/13 22:15:16, 15.50, 73.69, 852.49, 0.57, 180.00
2022/9/13 22:15:16, 15.50, 73.68, 852.49, 0.51, 180.00
2022/9/13 22:15:17, 15.50, 73.67, 852.49, 0.51, 180.00
2022/9/13 22:15:17, 15.50, 73.67, 852.50, 0.51, 180.00
2022/9/13 22:15:17, 15.49, 73.67, 852.49, 0.57, 180.00
2022/9/13 22:15:17, 15.50, 73.66, 852.50, 0.57, 180.00
2022/9/13 22:15:18, 15.49, 73.66, 852.51, 0.51, 180.00
2022/9/13 22:15:18, 15.48, 73.67, 852.49, 0.51, 180.00
2022/9/13 22:15:18, 15.49, 73.67, 852.50, 0.63, 180.00
2022/9/13 22:15:19, 15.48, 73.66, 852.47, 0.63, 180.00
2022/9/13 22:15:19, 15.48, 73.66, 852.45, 0.63, 180.00
2165/165/165 45:15:19, 15.48, 73.66, 852.46, 0.63, 180.00
2022/9/13 22:15:20, 15.48, 73.65, 852.48, 0.69, 180.00
2022/9/13 22:15:20, 15.48, 73.65, 852.48, 0.69, 180.00
2022/9/13 22:15:20, 15.48, 73.65, 852.45, 0.75, 180.00
2022/9/13 22:15:20, 15.48, 73.65, 852.49, 0.75, 180.00
2022/9/13 22:15:31, 15.46, 73.65, 852.48, 0.69, 180.00
2022/9/13 22:15:31, 15.46, 73.65, 852.50, 0.75, 180.00
2022/9/13 22:15:31, 15.46, 73.66, 852.48, 0.69, 180.00
2022/9/13 22:15:32, 15.46, 73.65, 852.49, 0.75, 180.00
2022/9/13 22:15:32, 15.46, 73.65, 852.51, 0.75, 180.00
2022/9/13 22:15:32, 15.46, 73.64, 852.49, 0.75, 180.00
2022/9/13 22:15:32, 15.45, 73.63, 852.47, 0.75, 180.00
2022/9/13 22:15:33, 15.46, 73.63, 852.47, 0.75, 180.00
2022/9/13 22:15:33, 15.45, 73.62, 852.46, 0.75, 180.00
2022/9/13 22:15:33, 15.45, 73.62, 852.46, 0.75, 180.00
2022/9/13 22:15:34, 15.45, 73.61, 852.46, 0.75, 180.00
2022/9/13 22:15:34, 15.45, 73.61, 852.47, 0.75, 180.00
2022/9/13 22:15:34, 15.45, 73.61, 852.49, 0.69, 180.00
2022/9/13 22:15:35, 15.44, 73.61, 852.45, 0.75, 180.00
2022/9/13 22:15:35, 15.44, 73.61, 852.45, 0.75, 180.00
2022/9/13 22:15:35, 15.45, 73.60, 852.48, 0.69, 180.00
2022/9/13 22:15:35, 15.45, 73.60, 852.48, 0.75, 180.00
