0.057162,0.003,0.97
0.056994,0.003,0.97
0.056823,0.003,0.97
0.056651,0.003,0.97
0.056477,0.003,0.97
0.056301,0.003,0.97
0.056122,0.003,0.97
0.055943,0.003,0.97
0.055761,0.003,0.97
0.055578,0.003,0.97
0.055393,0.003,0.97
0.055206,0.003,0.97
0.055018,0.003,0.97
0.054828,0.003,0.97
0.054637,0.003,0.97
0.054444,0.003,0.97
0.05425,0.003,0.97
0.054054,0.003,0.97
0.053857,0.003,0.97
0.053659,0.003,0.97
0.05346,0.003,0.97
0.053259,0.003,0.97
0.053058,0.003,0.97
0.052855,0.003,0.97
0.052651,0.003,0.97
0.052446,0.003,0.97
0.05224,0.003,0.97
0.052033,0.003,0.97
0.051826,0.003,0.97
0.051617,0.003,0.97
0.051408,0.003,0.97
0.051198,0.003,0.97
0.050987,0.003,0.97
0.050776,0.003,0.97
0.050564,0.003,0.97
0.050351,0.003,0.97
0.050138,0.003,0.97
0.049924,0.003,0.97
0.04971,0.003,0.97
0.049496,0.003,0.97
0.049281,0.003,0.97
0.049066,0.003,0.97
0.048851,0.003,0.97
0.048635,0.003,0.97
0.048419,0.003,0.97
0.048204,0.003,0.97
0.047988,0.003,0.97
0.047772,0.003,0.97
0.047556,0.003,0.97
0.04734,0.003,0.97
0.047124,0.003,0.97
0.046908,0.003,0.97
0.046693,0.003,0.97
0.046478,0.003,0.97
0.046263,0.003,0.97
0.046048,0.003,0.97
0.045834,0.003,0.97
0.04562,0.003,0.97
0.045406,0.003,0.97
0.045193,0.003,0.97
0.044981,0.003,0.97
0.044769,0.003,0.97
0.044558,0.003,0.97
0.044347,0.003,0.97
0.044137,0.003,0.97
0.043928,0.003,0.97
0.04372,0.003,0.97
0.043512,0.003,0.97
0.043306,0.003,0.97
0.0431,0.003,0.97
0.042896,0.003,0.97
0.042692,0.003,0.97
0.042489,0.003,0.97
0.042288,0.003,0.97
0.042088,0.003,0.97
0.041889,0.003,0.97
0.041691,0.003,0.97
0.041494,0.003,0.97
0.041299,0.003,0.97
0.041105,0.003,0.97
0.040913,0.003,0.97
0.040722,0.003,0.97
0.040533,0.003,0.97
0.040345,0.0030001,0.97
0.040159,0.0030007,0.97
0.039974,0.0030017,0.97
0.039791,0.0030032,0.97
0.03961,0.0030051,0.97
0.039431,0.0030074,0.97
0.039253,0.0030101,0.97
0.039077,0.0030131,0.97
0.038904,0.0030165,0.97
0.038732,0.0030203,0.97
0.038562,0.0030243,0.97
0.038394,0.0030287,0.97
0.038229,0.0030333,0.97
0.038065,0.0030382,0.97
0.037904,0.0030433,0.97
0.037744,0.0030486,0.97
0.037588,0.0030541,0.97
0.037433,0.0030598,0.97
0.037281,0.0030656,0.97
0.037131,0.0030716,0.97
0.036984,0.0030777,0.97
0.036839,0.003084,0.97
0.036696,0.0030903,0.97
0.036557,0.0030966,0.97
0.036419,0.003103,0.97
0.036285,0.0031094,0.97
0.036153,0.0031159,0.97
0.036024,0.0031223,0.97
0.035898,0.0031287,0.97
0.035773,0.003135,0.97
0.03565,0.0031413,0.97
0.035528,0.0031474,0.97
0.035409,0.0031535,0.97
0.035291,0.0031594,0.97
0.035175,0.0031652,0.97
0.03506,0.0031708,0.97
0.034947,0.0031763,0.97
0.034836,0.0031815,0.97
0.034726,0.0031865,0.97
0.034617,0.0031913,0.97
0.034511,0.0031958,0.97
0.034405,0.0032,0.97
0.034301,0.003204,0.97
0.034199,0.003208,0.97
0.034098,0.0032118,0.97
0.033998,0.0032156,0.97
0.0339,0.0032192,0.97
0.033803,0.0032229,0.97
0.033707,0.0032264,0.97
0.033612,0.0032299,0.97
0.033519,0.0032334,0.97
0.033427,0.0032369,0.97
0.033336,0.0032403,0.97
0.033246,0.0032436,0.97
0.033158,0.003247,0.97
0.03307,0.0032504,0.97
0.032984,0.0032537,0.97
0.032898,0.0032571,0.97
0.032812,0.0032605,0.97
0.032728,0.0032639,0.97
0.032644,0.0032673,0.97
0.032561,0.0032708,0.97
0.032479,0.0032744,0.97
0.032397,0.0032779,0.97
0.032317,0.0032816,0.97
0.032237,0.0032853,0.97
0.032159,0.003289,0.97
0.032081,0.0032929,0.97
0.032005,0.0032969,0.97
0.031929,0.0033009,0.97
0.031855,0.0033051,0.97
0.031782,0.0033093,0.97
0.031709,0.0033136,0.97
0.031638,0.003318,0.97
0.031569,0.0033225,0.97
0.0315,0.0033271,0.97
0.031433,0.0033318,0.97
0.031367,0.0033365,0.97
0.031303,0.0033413,0.97
0.031239,0.0033461,0.97
0.031178,0.003351,0.97
0.031117,0.0033559,0.97
0.031058,0.0033609,0.97
0.031001,0.0033659,0.97
0.030942,0.0033709,0.97
0.030882,0.003376,0.97
0.030821,0.0033811,0.97
0.030759,0.0033862,0.97
0.030697,0.0033914,0.97
0.030634,0.0033965,0.97
0.030571,0.0034017,0.97
0.030508,0.0034068,0.97
0.030446,0.0034119,0.97
0.030385,0.0034171,0.97
0.030324,0.0034222,0.97
0.030265,0.0034273,0.97
0.030208,0.0034324,0.97
0.030152,0.0034374,0.97
0.030099,0.0034424,0.97
0.030048,0.0034474,0.97
0.03,0.0034523,0.97
0.029955,0.0034572,0.97
0.029913,0.003462,0.97
0.029875,0.0034668,0.97
0.029841,0.0034715,0.97
0.02981,0.0034761,0.97
0.029784,0.0034807,0.97
0.029763,0.0034852,0.97
0.029747,0.0034896,0.97
0.029736,0.0034939,0.97
0.029731,0.0034981,0.97
0.029731,0.0035023,0.97
0.029734,0.0035064,0.97
0.029741,0.0035105,0.97
0.02975,0.0035146,0.97
0.029763,0.0035187,0.97
0.029779,0.0035228,0.97
0.029797,0.0035269,0.97
0.029818,0.0035309,0.97
0.029842,0.003535,0.97
0.029868,0.003539,0.97
0.029897,0.003543,0.97
0.029929,0.003547,0.97
0.029962,0.0035509,0.97
0.029998,0.0035549,0.97
0.030035,0.0035588,0.97
0.030075,0.0035627,0.97
0.030117,0.0035666,0.97
0.030161,0.0035705,0.97
0.030206,0.0035743,0.97
0.030253,0.0035782,0.97
0.030301,0.003582,0.97
0.030351,0.0035858,0.97
0.030403,0.0035896,0.97
0.030455,0.0035933,0.97
0.030509,0.0035971,0.97
0.030564,0.0036008,0.97
0.03062,0.0036045,0.97
0.030677,0.0036081,0.97
0.030741,0.0036118,0.97
0.030825,0.0036154,0.97
0.030927,0.003619,0.97
0.031047,0.0036226,0.97
0.031183,0.0036261,0.97
0.031334,0.0036297,0.97
0.031498,0.0036331,0.97
0.031674,0.0036366,0.97
0.03186,0.0036401,0.97
0.032055,0.0036435,0.97
0.032257,0.0036469,0.97
0.032466,0.0036502,0.97
0.032679,0.0036536,0.97
0.032896,0.0036569,0.97
0.033114,0.0036602,0.97
0.033333,0.0036634,0.97
0.033551,0.0036666,0.97
0.033767,0.0036698,0.97
0.033979,0.003673,0.97
0.034185,0.0036761,0.97
0.034385,0.0036792,0.97
0.034577,0.0036823,0.97
0.034759,0.0036853,0.97
0.034931,0.0036883,0.97
0.03509,0.0036913,0.97
0.035236,0.0036942,0.97
0.035366,0.0036971,0.97
0.03548,0.0037,0.97
0.035585,0.0037028,0.97
0.035689,0.0037055,0.97
0.035793,0.0037082,0.97
0.035895,0.0037108,0.97
0.035996,0.0037133,0.97
0.036096,0.0037158,0.97
0.036195,0.0037182,0.97
0.036292,0.0037206,0.97
0.036386,0.0037229,0.97
0.036479,0.0037252,0.97
0.03657,0.0037274,0.97
0.036658,0.0037296,0.97
0.036743,0.0037318,0.97
0.036826,0.0037339,0.97
0.036906,0.003736,0.97
0.036982,0.0037381,0.97
0.037055,0.0037402,0.97
0.037125,0.0037423,0.97
0.03719,0.0037444,0.97
0.037252,0.0037465,0.97
0.03731,0.0037485,0.97
0.037364,0.0037506,0.97
0.037413,0.0037527,0.97
0.037457,0.0037549,0.97
0.037497,0.003757,0.97
0.037531,0.0037592,0.97
0.037561,0.0037614,0.97
0.037585,0.0037636,0.97
0.037606,0.0037659,0.97
0.037625,0.0037682,0.97
0.037643,0.0037706,0.97
0.03766,0.003773,0.97
0.037675,0.0037755,0.97
0.037689,0.003778,0.97
0.037702,0.0037806,0.97
0.037715,0.0037833,0.97
0.037726,0.0037861,0.97
0.037738,0.0037889,0.97
0.037749,0.0037918,0.97
0.037761,0.0037948,0.97
0.037772,0.0037979,0.97
0.037784,0.0038011,0.97
