timestamp,heartrate
2024-09-09T22:57:19.395213,95.0
2024-09-09T22:57:20.160933,95.0
2024-09-09T22:57:21.145061,95.0
2024-09-09T22:57:21.638189,95.0
2024-09-09T22:57:22.129877,95.0
2024-09-09T22:57:23.607466,95.0
2024-09-09T22:57:23.853655,97.0
2024-09-09T22:57:26.809370,99.0
2024-09-09T22:57:29.025522,99.0
2024-09-09T22:57:29.518294,99.0
2024-09-09T22:57:34.197589,98.0
2024-09-09T22:57:37.153364,98.0
2024-09-09T22:57:37.646282,98.0
2024-09-09T22:57:38.139047,98.0
2024-09-09T22:57:38.631058,98.0
2024-09-09T22:57:39.123100,98.0
2024-09-09T22:57:39.621227,98.0
2024-09-09T22:57:40.354332,98.0
2024-09-09T22:57:40.846853,99.0
2024-09-09T22:57:41.339443,99.0
2024-09-09T22:57:41.833756,99.0
2024-09-09T22:57:42.325000,99.0
2024-09-09T22:57:42.573435,99.0
2024-09-09T22:57:43.064697,99.0
2024-09-09T22:57:44.048817,99.0
2024-09-09T22:57:44.541488,98.0
2024-09-09T22:57:45.033853,98.0
2024-09-09T22:57:45.526208,98.0
2024-09-09T22:57:45.772496,98.0
2024-09-09T22:57:46.265025,98.0
2024-09-09T22:57:46.757547,98.0
2024-09-09T22:57:47.250114,97.0
2024-09-09T22:57:47.744231,97.0
2024-09-09T22:57:48.235445,96.0
2024-09-09T22:57:48.728329,96.0
2024-09-09T22:57:48.974225,96.0
2024-09-09T22:57:49.466826,95.0
2024-09-09T22:57:49.959336,95.0
2024-09-09T22:57:50.451901,95.0
2024-09-09T22:57:50.944310,95.0
2024-09-09T22:57:51.929407,95.0
2024-09-09T22:57:52.669114,95.0
2024-09-09T22:57:53.165936,96.0
2024-09-09T22:57:53.653411,96.0
2024-09-09T22:57:54.147629,96.0
2024-09-09T22:57:54.639258,97.0
2024-09-09T22:57:55.131250,97.0
2024-09-09T22:57:55.382547,97.0
2024-09-09T22:57:56.362404,97.0
2024-09-09T22:57:56.854931,98.0
2024-09-09T22:57:57.347521,98.0
2024-09-09T22:57:57.840068,98.0
2024-09-09T22:57:58.332656,98.0
2024-09-09T22:57:58.827188,98.0
2024-09-09T22:58:01.780562,97.0
2024-09-09T22:58:41.423001,108.0
2024-09-09T22:58:41.680563,108.0
2024-09-09T22:58:42.172930,107.0
