timestamp,heartrate
2025-06-13T16:02:00.618704,109.0
2025-06-13T16:02:02.809623,111.0
2025-06-13T16:02:06.285211,112.0
2025-06-13T16:02:06.775570,112.0
2025-06-13T16:02:07.267825,112.0
2025-06-13T16:02:07.773158,113.0
2025-06-13T16:02:08.739849,112.0
2025-06-13T16:02:08.993534,112.0
2025-06-13T16:02:09.241699,112.0
2025-06-13T16:02:11.947611,112.0
2025-06-13T16:02:12.196880,112.0
2025-06-13T16:02:12.440697,112.0
2025-06-13T16:02:12.685853,112.0
2025-06-13T16:02:14.664407,112.0
2025-06-13T16:02:15.394931,111.0
2025-06-13T16:02:15.641608,111.0
2025-06-13T16:02:15.887593,110.0
2025-06-13T16:02:16.380714,110.0
2025-06-13T16:02:17.366053,110.0
2025-06-13T16:02:17.857765,109.0
2025-06-13T16:02:18.351075,109.0
2025-06-13T16:02:18.596480,109.0
2025-06-13T16:02:18.847927,109.0
2025-06-13T16:02:19.089086,109.0
2025-06-13T16:02:19.582251,108.0
2025-06-13T16:02:20.075157,108.0
2025-06-13T16:02:20.567315,108.0
2025-06-13T16:02:21.059206,108.0
2025-06-13T16:02:21.551771,107.0
2025-06-13T16:02:21.799824,107.0
2025-06-13T16:02:22.046329,107.0
2025-06-13T16:02:23.276061,105.0
2025-06-13T16:02:23.768489,104.0
2025-06-13T16:02:24.261714,102.0
2025-06-13T16:02:24.753686,101.0
2025-06-13T16:02:25.245881,101.0
2025-06-13T16:02:25.492214,99.0
2025-06-13T16:02:25.984604,99.0
2025-06-13T16:02:26.950940,97.0
2025-06-13T16:02:27.452345,97.0
2025-06-13T16:02:27.981042,97.0
2025-06-13T16:02:28.220439,97.0
2025-06-13T16:02:28.694153,97.0
2025-06-13T16:02:28.942759,97.0
2025-06-13T16:02:29.196950,97.0
2025-06-13T16:02:29.673780,97.0
2025-06-13T16:02:30.172850,98.0
2025-06-13T16:02:30.671920,98.0
2025-06-13T16:02:31.157120,99.0
2025-06-13T16:02:31.402800,99.0
2025-06-13T16:02:31.649169,100.0
2025-06-13T16:02:32.142205,100.0
2025-06-13T16:02:32.390839,100.0
2025-06-13T16:02:33.374513,101.0
2025-06-13T16:02:34.851463,101.0
2025-06-13T16:02:35.097242,100.0
2025-06-13T16:02:35.343594,100.0
2025-06-13T16:02:35.590869,100.0
2025-06-13T16:02:36.082837,100.0
2025-06-13T16:02:37.559759,100.0
2025-06-13T16:02:38.052334,99.0
2025-06-13T16:02:39.287280,99.0
2025-06-13T16:02:40.269178,99.0
