timestamp,altitude,avg_heartrate,cadence,distance,speed,instant_power
2023-09-16T10:48:59,1423.2,183,98,8099.76,82.969,199
2023-09-16T10:49:00,1423.2,183,97,8122.86,82.768,191
2023-09-16T10:49:01,1423.2,183,98,8145.56,81.727,181
2023-09-16T10:49:02,1423,183,98,8168.6,82.231,197
2023-09-16T10:49:03,1422.6,183,97,8191.81,81.792,131
2023-09-16T10:49:04,1422.6,183,97,8214.77,81.792,158
2023-09-16T10:49:05,1422.4,183,97,8237.38,81.022,160
2023-09-16T10:49:06,1422.4,183,97,8260.05,81.122,169
2023-09-16T10:49:07,1422.4,183,97,8282.95,81.256,175
2023-09-16T10:49:08,1422.2,183,96,8305.34,81.086,151
