tempo,velocità,latitudine,longitudine
1076.916149,35.18,45.480137,8.320193999999999
1077.950055,35.37,45.480222999999995,8.320242
1078.978364,35.550000000000004,45.480309,8.320287
1079.910189,35.550000000000004,45.480396,8.32033
1080.943947,35.74,45.480484999999994,8.320368
1081.972227,35.550000000000004,45.480574,8.320401
1082.903739,35.74,45.480663,8.320431
1083.938195,35.550000000000004,45.480751999999995,8.320458
1084.976124,35.92,45.480841,8.32048
1085.900266,35.550000000000004,45.480931,8.320497
1086.928236,35.92,45.481021999999996,8.320511
1087.956229,35.74,45.481113,8.320521
1088.982101,35.92,45.481204,8.320528
1089.90828,35.550000000000004,45.481294999999996,8.320530999999999
1090.936267,35.92,45.481386,8.320532
1091.966328,35.550000000000004,45.481477,8.320529
1092.901892,36.11,45.481567999999996,8.320522
1093.932375,35.74,45.481657999999996,8.320513
1094.962189,36.11,45.481749,8.3205
1095.992476,35.74,45.48184,8.320485
1096.93026,36.11,45.48193,8.320466999999999
1097.962517,35.74,45.48202,8.320447
1098.892318,35.92,45.48211,8.320425
1099.93032,35.37,45.482198,8.320397999999999
1100.960515,35.550000000000004,45.482285,8.320367
1101.992338,35.0,45.482369999999996,8.32033
1102.920514,35.18,45.482454999999995,8.320286
1103.952541,34.81,45.482535999999996,8.320238999999999
1104.988385,35.37,45.482617,8.320186
1105.920565,34.81,45.482696999999995,8.320128
1106.958427,35.18,45.482777,8.320069
1107.990643,35.0,45.482856999999996,8.320006
1108.920671,35.18,45.482935999999995,8.319943
1109.948477,35.0,45.483014999999995,8.319878
1110.976704,35.18,45.483093,8.319813
1111.908263,34.81,45.483171,8.319746
1112.938711,34.81,45.483246,8.319678
1113.972743,34.44,45.483318999999995,8.319605
1114.900852,34.44,45.483388999999995,8.319526999999999
1115.938795,34.63,45.483457,8.319445
1116.968772,34.63,45.483522,8.319357
1117.899225,35.0,45.483584,8.319265999999999
1118.928824,35.0,45.483646,8.319172
1119.960677,35.18,45.483706,8.319075
1120.894836,35.0,45.483764,8.318975
1121.930705,35.37,45.483821999999996,8.318873
1122.958906,35.18,45.483878,8.318769
1123.988987,35.550000000000004,45.483936,8.318666
1124.917058,35.37,45.483995,8.318565
1125.950792,35.74,45.484052999999996,8.318463999999999
1126.981217,35.37,45.484109,8.318363
1127.910989,35.74,45.484162999999995,8.318257
1128.947022,35.37,45.484212,8.318149
1129.981195,35.92,45.484258999999994,8.318036
1130.91888,35.37,45.484303999999995,8.317923
1131.945064,35.92,45.484348999999995,8.317809
1132.979185,35.74,45.484393999999995,8.317695
1133.910657,36.11,45.48444,8.317580999999999
1134.941207,35.92,45.484486,8.317468
1135.971165,36.29,45.484533,8.317355
1136.904714,35.92,45.484579,8.317243
1137.937237,36.29,45.484624,8.317129
1138.971198,36.11,45.484666999999995,8.317013
1139.900726,36.480000000000004,45.48471,8.316896999999999
1140.933223,36.29,45.484753,8.316780999999999
1141.967397,36.660000000000004,45.484795,8.316665
1142.898824,36.480000000000004,45.484837,8.31655
1143.931066,36.85,45.48488,8.316434
1144.961409,36.660000000000004,45.484922999999995,8.316319
1145.993134,37.04,45.484964,8.316205
1146.927171,36.480000000000004,45.485006999999996,8.316091
1147.959406,36.660000000000004,45.48505,8.315978
1148.991387,36.480000000000004,45.485094,8.315866
1149.919463,36.85,45.485138,8.315752
1150.94926,36.29,45.485181,8.31564
1151.981498,36.480000000000004,45.485223999999995,8.315526
1152.915559,36.11,45.485265999999996,8.315413
1153.94334,36.480000000000004,45.485309,8.315299
1154.975613,36.29,45.485351,8.315185999999999
1155.907522,36.480000000000004,45.485394,8.315071999999999
1156.937598,36.480000000000004,45.485436,8.314957
1157.96735,36.660000000000004,45.485478,8.314842
