0.10782,0.0037075,0.97
0.10704,0.0037041,0.97
0.10625,0.0037008,0.97
0.10546,0.0036975,0.97
0.10467,0.0036944,0.97
0.10388,0.0036913,0.97
0.10308,0.0036883,0.97
0.10228,0.0036854,0.97
0.10148,0.0036826,0.97
0.10068,0.0036798,0.97
0.099872,0.0036771,0.97
0.099065,0.0036745,0.97
0.098256,0.003672,0.97
0.097445,0.0036695,0.97
0.096633,0.0036671,0.97
0.095819,0.0036648,0.97
0.095004,0.0036625,0.97
0.094188,0.0036603,0.97
0.093371,0.0036582,0.97
0.092553,0.0036561,0.97
0.091734,0.0036541,0.97
0.090914,0.0036522,0.97
0.090094,0.0036503,0.97
0.089273,0.0036485,0.97
0.088452,0.0036468,0.97
0.087631,0.0036451,0.97
0.086809,0.0036434,0.97
0.085988,0.0036419,0.97
0.085167,0.0036403,0.97
0.084346,0.0036389,0.97
0.083525,0.0036375,0.97
0.082705,0.0036361,0.97
0.081885,0.0036348,0.97
0.081066,0.0036335,0.97
0.080249,0.0036323,0.97
0.079432,0.0036312,0.97
0.078616,0.0036301,0.97
0.077801,0.003629,0.97
0.076988,0.003628,0.97
0.076176,0.003627,0.97
0.075365,0.0036261,0.97
0.074557,0.0036252,0.97
0.07375,0.0036243,0.97
0.072945,0.0036235,0.97
0.072142,0.0036228,0.97
0.071341,0.0036221,0.97
0.070543,0.0036214,0.97
0.069747,0.0036207,0.97
0.068954,0.0036201,0.97
0.068163,0.0036195,0.97
0.067375,0.003619,0.97
0.066589,0.0036185,0.97
0.065807,0.003618,0.97
0.065028,0.0036175,0.97
0.064252,0.0036171,0.97
0.06348,0.0036167,0.97
0.062711,0.0036164,0.97
0.061945,0.003616,0.97
0.061184,0.0036157,0.97
0.060426,0.0036154,0.97
0.059672,0.0036152,0.97
0.058922,0.0036149,0.97
0.058176,0.0036147,0.97
0.057435,0.0036145,0.97
0.056698,0.0036143,0.97
0.055966,0.0036141,0.97
0.055238,0.003614,0.97
0.054515,0.0036139,0.97
0.053797,0.0036138,0.97
0.053085,0.0036137,0.97
0.052377,0.0036136,0.97
0.051674,0.0036135,0.97
0.050977,0.0036135,0.97
0.050286,0.0036134,0.97
0.0496,0.0036134,0.97
0.048919,0.0036133,0.97
0.048245,0.0036133,0.97
0.047577,0.0036133,0.97
0.046914,0.0036133,0.97
0.046258,0.0036133,0.97
0.045609,0.0036133,0.97
0.044965,0.0036133,0.97
0.044329,0.0036133,0.97
0.043699,0.0036135,0.97
0.043076,0.0036146,0.97
0.042459,0.0036166,0.97
0.04185,0.0036195,0.97
0.041248,0.0036232,0.97
0.040654,0.0036277,0.97
0.040066,0.0036329,0.97
0.039487,0.0036389,0.97
0.038915,0.0036456,0.97
0.03835,0.0036529,0.97
0.037794,0.0036608,0.97
0.037246,0.0036693,0.97
0.036706,0.0036783,0.97
0.036174,0.0036878,0.97
0.03565,0.0036978,0.97
0.035135,0.0037082,0.97
0.034628,0.0037189,0.97
0.034131,0.0037301,0.97
0.033642,0.0037415,0.97
0.033162,0.0037532,0.97
0.032691,0.0037651,0.97
0.03223,0.0037772,0.97
0.031777,0.0037895,0.97
0.031334,0.003802,0.97
0.030901,0.0038145,0.97
0.030478,0.003827,0.97
0.030064,0.0038396,0.97
0.02966,0.0038521,0.97
0.029266,0.0038646,0.97
0.028883,0.0038769,0.97
0.028509,0.0038892,0.97
0.028146,0.0039012,0.97
0.027794,0.0039131,0.97
0.027452,0.0039247,0.97
0.027121,0.003936,0.97
0.026801,0.0039469,0.97
0.026492,0.0039575,0.97
0.026194,0.0039678,0.97
0.025907,0.0039775,0.97
0.025632,0.0039869,0.97
0.025368,0.0039956,0.97
0.025116,0.0040039,0.97
0.024875,0.0040117,0.97
0.024646,0.0040193,0.97
0.02443,0.0040267,0.97
0.024225,0.0040339,0.97
0.024032,0.004041,0.97
0.023852,0.0040479,0.97
0.023684,0.0040546,0.97
0.023529,0.0040613,0.97
0.023387,0.0040678,0.97
0.023257,0.0040743,0.97
0.02314,0.0040807,0.97
0.023036,0.0040871,0.97
0.022946,0.0040935,0.97
0.022868,0.0040999,0.97
0.022804,0.0041063,0.97
0.022754,0.0041128,0.97
0.022717,0.0041193,0.97
0.022694,0.0041259,0.97
0.022685,0.0041326,0.97
0.022688,0.0041395,0.97
0.022702,0.0041465,0.97
0.022725,0.0041536,0.97
0.022757,0.004161,0.97
0.022798,0.0041685,0.97
0.022848,0.0041763,0.97
0.022906,0.0041843,0.97
0.022971,0.0041926,0.97
0.023045,0.0042011,0.97
0.023125,0.00421,0.97
0.023213,0.0042193,0.97
0.023307,0.0042289,0.97
0.023407,0.0042388,0.97
0.023513,0.004249,0.97
0.023624,0.0042596,0.97
0.02374,0.0042703,0.97
0.023862,0.0042814,0.97
0.023988,0.0042926,0.97
0.024117,0.0043041,0.97
0.024251,0.0043158,0.97
0.024388,0.0043277,0.97
0.024528,0.0043398,0.97
0.024671,0.004352,0.97
0.024816,0.0043644,0.97
0.024963,0.0043769,0.97
0.025112,0.0043895,0.97
0.025263,0.0044022,0.97
0.025414,0.004415,0.97
0.025566,0.0044278,0.97
0.025719,0.0044407,0.97
0.025871,0.0044536,0.97
0.026023,0.0044666,0.97
0.026174,0.0044795,0.97
0.026325,0.0044924,0.97
0.026473,0.0045052,0.97
0.026621,0.0045181,0.97
0.026766,0.0045308,0.97
0.026908,0.0045435,0.97
0.027048,0.004556,0.97
0.027185,0.0045685,0.97
0.027318,0.0045808,0.97
0.027448,0.004593,0.97
0.027573,0.004605,0.97
0.027697,0.0046168,0.97
0.027829,0.0046284,0.97
0.027967,0.0046398,0.97
0.028113,0.004651,0.97
0.028265,0.0046619,0.97
0.028421,0.0046726,0.97
0.028583,0.004683,0.97
0.028748,0.0046931,0.97
0.028916,0.0047031,0.97
0.029086,0.0047131,0.97
0.029258,0.0047231,0.97
0.029431,0.004733,0.97
0.029604,0.0047428,0.97
0.029776,0.0047526,0.97
0.029947,0.0047623,0.97
0.030116,0.0047719,0.97
0.030282,0.0047815,0.97
0.030444,0.0047911,0.97
0.030603,0.0048006,0.97
0.030755,0.00481,0.97
0.030903,0.0048194,0.97
0.031043,0.0048288,0.97
0.031177,0.0048381,0.97
0.031302,0.0048473,0.97
0.031418,0.0048565,0.97
0.031525,0.0048657,0.97
0.031622,0.0048748,0.97
0.031708,0.0048838,0.97
0.031782,0.0048928,0.97
0.031844,0.0049018,0.97
0.031893,0.0049107,0.97
0.031927,0.0049196,0.97
0.031947,0.0049284,0.97
0.031952,0.0049372,0.97
0.031945,0.004946,0.97
0.031929,0.0049547,0.97
0.031905,0.0049633,0.97
0.031873,0.0049719,0.97
0.031834,0.0049805,0.97
0.031788,0.004989,0.97
