timestamp,heartrate
2024-09-10T03:00:31.393507,102.0
2024-09-10T03:00:40.988055,108.0
2024-09-10T03:00:42.721445,108.0
2024-09-10T03:00:43.458779,108.0
2024-09-10T03:00:43.705078,108.0
2024-09-10T03:00:43.951754,108.0
2024-09-10T03:00:44.443484,108.0
2024-09-10T03:00:44.936822,108.0
2024-09-10T03:00:45.429561,108.0
2024-09-10T03:00:45.923928,108.0
2024-09-10T03:00:46.660874,108.0
2024-09-10T03:00:46.909287,109.0
2024-09-10T03:00:47.647651,109.0
2024-09-10T03:00:48.137425,109.0
2024-09-10T03:00:48.630321,109.0
2024-09-10T03:00:49.124255,110.0
2024-09-10T03:00:49.616983,110.0
2024-09-10T03:00:49.861940,110.0
2024-09-10T03:00:50.107485,110.0
2024-09-10T03:00:50.848889,110.0
2024-09-10T03:00:51.339271,110.0
2024-09-10T03:00:51.831913,110.0
2024-09-10T03:00:52.325852,110.0
2024-09-10T03:00:53.062963,110.0
2024-09-10T03:00:53.310650,112.0
2024-09-10T03:00:55.036205,112.0
2024-09-10T03:00:55.525662,112.0
2024-09-10T03:00:56.026021,112.0
2024-09-10T03:00:56.266086,112.0
2024-09-10T03:00:56.757133,110.0
2024-09-10T03:00:57.743275,110.0
2024-09-10T03:05:38.009014,105.0
2024-09-10T03:05:38.744460,106.0
2024-09-10T03:05:39.236793,106.0
2024-09-10T03:05:39.730829,107.0
2024-09-10T03:05:40.469041,107.0
2024-09-10T03:05:40.714581,107.0
2024-09-10T03:05:54.017296,108.0
2024-09-10T03:05:54.754054,108.0
2024-09-10T03:05:56.230414,108.0
2024-09-10T03:05:56.476678,108.0
2024-09-10T03:05:56.722486,108.0
2024-09-10T03:05:57.462274,107.0
