timestamp,hall_cadence,speed,distance
2024-05-29T15:15:55.091413,0.0,36.6115,150.8
2024-05-29T15:15:55.836061,0.0,36.0761,159.5
2024-05-29T15:15:56.331160,0.0,35.6352,163.85
2024-05-29T15:15:56.577766,0.0,35.3992,166.75
2024-05-29T15:15:57.073160,0.0,35.0894,171.1
2024-05-29T15:15:57.321805,0.0,34.8227,174.0
2024-05-29T15:15:57.815569,0.0,34.56,178.35
2024-05-29T15:15:58.069041,0.0,34.2646,181.25
2024-05-29T15:15:58.812142,0.0,33.9922,187.05
2024-05-29T15:15:59.056685,0.0,33.7242,189.95
2024-05-29T15:15:59.552318,0.0,33.3385,194.3
2024-05-29T15:15:59.799885,0.0,33.2005,197.2
2024-05-29T15:16:00.294042,0.0,32.8603,201.55
2024-05-29T15:16:00.541483,0.0,32.5932,203.0
2024-05-29T15:16:01.037192,0.0,32.3956,207.35
2024-05-29T15:16:01.285009,0.0,32.1038,210.25
2024-05-29T15:16:02.028049,0.0,31.8171,216.05
2024-05-29T15:16:02.276685,0.0,31.4428,218.95
2024-05-29T15:16:02.776181,0.0,31.1981,223.3
2024-05-29T15:16:03.019414,0.0,31.0772,224.75
2024-05-29T15:16:03.514512,0.0,30.72,229.1
2024-05-29T15:16:03.762784,0.0,30.4574,232.0
2024-05-29T15:16:04.257693,0.0,30.1993,236.35
2024-05-29T15:16:04.505682,0.0,30.0297,237.8
2024-05-29T15:16:05.248916,0.0,29.6548,243.6
2024-05-29T15:16:05.497923,0.0,29.3697,246.5
2024-05-29T15:16:05.992186,0.0,29.0504,249.4
2024-05-29T15:16:06.240484,0.0,28.8934,252.3
2024-05-29T15:16:06.736231,0.0,28.661,255.2
2024-05-29T15:16:06.983262,0.0,28.4323,258.1
2024-05-29T15:16:07.478479,0.0,28.2073,261.0
2024-05-29T15:16:07.726291,0.0,27.9127,263.9
2024-05-29T15:16:08.221747,0.0,27.6958,266.8
2024-05-29T15:16:08.470929,0.0,27.553,269.7
2024-05-29T15:16:08.717225,0.0,27.2718,271.15
2024-05-29T15:16:09.212834,0.0,27.0876,275.5
2024-05-29T15:16:09.460690,0.0,26.7264,276.95
2024-05-29T15:16:09.956030,0.0,26.7264,279.85
2024-05-29T15:16:10.203899,0.0,26.3964,282.75
2024-05-29T15:16:10.699444,0.0,26.2024,285.65
2024-05-29T15:16:11.443740,0.0,25.8226,291.45
2024-05-29T15:16:11.690115,0.0,25.4537,292.9
2024-05-29T15:16:12.433430,0.0,25.1839,298.7
2024-05-29T15:16:12.685324,0.0,24.9779,300.15
2024-05-29T15:16:13.178283,0.0,24.6895,303.05
2024-05-29T15:16:13.424746,0.0,24.5196,304.5
2024-05-29T15:16:13.923995,0.0,24.26,308.85
2024-05-29T15:16:14.167840,0.0,23.9699,310.3
2024-05-29T15:16:14.663156,0.0,23.8097,313.2
2024-05-29T15:16:14.911443,0.0,23.6517,314.65
2024-05-29T15:16:15.654196,0.0,23.3418,319.0
2024-05-29T15:16:15.908632,0.0,23.1397,320.45
2024-05-29T15:16:16.397463,0.0,22.8431,324.8
2024-05-29T15:16:16.645619,0.0,22.5539,326.25
2024-05-29T15:16:17.140796,0.0,22.3652,329.15
2024-05-29T15:16:17.389110,0.0,22.1796,330.6
2024-05-29T15:16:17.884084,0.0,21.997,333.5
2024-05-29T15:16:18.136656,0.0,21.7288,334.95
2024-05-29T15:16:18.874770,0.0,21.4958,339.3
2024-05-29T15:16:19.124319,0.0,21.2114,340.75
2024-05-29T15:16:19.624551,0.0,21.0444,343.65
2024-05-29T15:16:19.866262,0.0,20.7988,345.1
2024-05-29T15:16:20.364370,0.0,20.5984,348.0
2024-05-29T15:16:20.609255,0.0,20.4018,349.45
2024-05-29T15:16:21.104731,0.0,20.1709,352.35
2024-05-29T15:16:21.352952,0.0,19.9451,353.8
2024-05-29T15:16:21.852914,0.0,19.7607,356.7
2024-05-29T15:16:22.096348,0.0,19.5083,358.15
2024-05-29T15:16:22.838865,0.0,19.3319,361.05
2024-05-29T15:16:23.087099,0.0,19.0903,362.5
2024-05-29T15:16:23.831104,0.0,18.7773,366.85
2024-05-29T15:16:24.325592,0.0,18.432,369.75
2024-05-29T15:16:25.069091,0.0,18.0889,372.65
2024-05-29T15:16:25.316413,0.0,17.8772,374.1
2024-05-29T15:16:26.059525,0.0,17.5639,378.45
2024-05-29T15:16:26.806985,0.0,17.1874,381.35
2024-05-29T15:16:27.055542,0.0,17.1874,382.8
2024-05-29T15:16:27.545979,0.0,16.7564,384.25
2024-05-29T15:16:27.795072,0.0,16.6002,385.7
2024-05-29T15:16:28.289306,0.0,16.3715,388.6
2024-05-29T15:16:29.280306,0.0,15.9402,392.95
2024-05-29T15:16:30.023545,0.0,15.5161,395.85
2024-05-29T15:16:30.276884,0.0,15.2287,397.3
2024-05-29T15:16:30.766748,0.0,15.0997,398.75
2024-05-29T15:16:31.015268,0.0,14.8894,400.2
2024-05-29T15:16:31.511025,0.0,14.7253,401.65
2024-05-29T15:16:31.757641,0.0,14.5648,403.1
2024-05-29T15:16:32.253171,0.0,14.3305,404.55
2024-05-29T15:16:32.501380,0.0,14.1785,406.0
2024-05-29T15:16:33.244202,0.0,13.9019,408.9
2024-05-29T15:16:33.987610,0.0,13.5152,411.8
2024-05-29T15:16:34.735751,0.0,13.1334,414.7
2024-05-29T15:16:34.979741,0.0,13.1334,414.7
2024-05-29T15:16:35.475467,0.0,12.8184,416.15
2024-05-29T15:16:35.722771,0.0,12.6366,417.6
2024-05-29T15:16:36.464820,0.0,12.3448,420.5
2024-05-29T15:16:37.208722,0.0,12.0119,421.95
2024-05-29T15:16:37.456287,0.0,11.8258,423.4
2024-05-29T15:16:37.952612,0.0,11.595,424.85
2024-05-29T15:16:38.199289,0.0,11.3729,426.3
2024-05-29T15:16:38.696169,0.0,11.1592,427.75
2024-05-29T15:16:38.948031,0.0,11.1592,427.75
2024-05-29T15:16:39.686025,0.0,10.8095,430.65
2024-05-29T15:16:39.933883,0.0,10.8095,430.65
2024-05-29T15:16:40.428817,0.0,10.4604,432.1
2024-05-29T15:16:40.676788,0.0,10.2204,433.55
2024-05-29T15:16:41.172157,0.0,9.9912,435.0
2024-05-29T15:16:41.916508,0.0,9.7364,436.45
2024-05-29T15:16:42.906468,0.0,9.3449,439.35
2024-05-29T15:16:43.649865,0.0,8.9536,440.8
2024-05-29T15:16:43.902248,0.0,8.9536,440.8
2024-05-29T15:16:44.393585,0.0,8.6774,442.25
2024-05-29T15:16:44.640453,0.0,8.4045,443.7
2024-05-29T15:16:45.136314,0.0,8.4045,443.7
2024-05-29T15:16:45.384302,0.0,8.1112,445.15
2024-05-29T15:16:45.879273,0.0,8.1112,445.15
2024-05-29T15:16:46.127411,0.0,7.8262,446.6
2024-05-29T15:16:46.874245,0.0,7.518,448.05
2024-05-29T15:16:47.613792,0.0,7.1942,449.5
2024-05-29T15:16:47.862986,0.0,7.1942,449.5
2024-05-29T15:16:48.360240,0.0,6.8794,450.95
2024-05-29T15:16:49.100182,0.0,6.5266,452.4
2024-05-29T15:16:50.092419,0.0,6.1724,453.85
2024-05-29T15:16:50.834987,0.0,5.7975,455.3
2024-05-29T15:16:51.578153,0.0,5.3938,456.75
2024-05-29T15:16:51.825431,0.0,5.3938,456.75
2024-05-29T15:16:52.572341,0.0,5.3938,456.75
2024-05-29T15:16:53.312192,0.0,4.9539,458.2
2024-05-29T15:16:54.054994,0.0,4.4768,459.65
2024-05-29T15:16:54.799479,0.0,4.4768,459.65
2024-05-29T15:16:55.541941,0.0,3.939,461.1
2024-05-29T15:16:55.789399,0.0,3.939,461.1
2024-05-29T15:16:56.534586,0.0,3.939,461.1
2024-05-29T15:16:56.780231,0.0,3.3387,462.55
2024-05-29T15:16:57.276147,0.0,3.3387,462.55
2024-05-29T15:16:58.019227,0.0,3.3387,462.55
2024-05-29T15:16:58.762816,0.0,2.5748,464.0
2024-05-29T15:16:59.509851,0.0,2.5748,464.0
2024-05-29T15:16:59.753331,0.0,2.5748,464.0
2024-05-29T15:17:00.496614,0.0,2.5748,464.0
2024-05-29T15:17:00.744678,0.0,2.5748,464.0
2024-05-29T15:17:01.241012,0.0,2.5748,464.0
2024-05-29T15:17:01.983048,0.0,2.5748,464.0
2024-05-29T15:17:02.726309,0.0,1.3025,465.45
2024-05-29T15:17:03.717291,0.0,1.3025,465.45
2024-05-29T15:17:04.465487,0.0,1.3025,465.45
2024-05-29T15:17:04.708813,0.0,1.3025,465.45
2024-05-29T15:17:05.204205,0.0,1.3025,465.45
2024-05-29T15:17:05.947111,0.0,1.3025,465.45
2024-05-29T15:17:06.939606,0.0,1.3025,465.45
2024-05-29T15:17:07.687202,0.0,1.3025,465.45
2024-05-29T15:17:08.424750,0.0,1.3025,465.45
2024-05-29T15:17:08.672291,0.0,1.3025,465.45
2024-05-29T15:17:09.169522,0.0,1.3025,465.45
2024-05-29T15:17:09.912299,0.0,1.3025,465.45
2024-05-29T15:17:10.901751,0.0,1.3025,465.45
2024-05-29T15:17:11.645634,0.0,1.3025,465.45
2024-05-29T15:17:12.388620,0.0,1.3025,465.45
2024-05-29T15:17:12.636273,0.0,1.3025,465.45
2024-05-29T15:17:13.131659,0.0,1.3025,465.45
2024-05-29T15:17:14.122773,0.0,1.3025,465.45
2024-05-29T15:17:14.865945,0.0,1.3025,465.45
2024-05-29T15:17:15.609262,0.0,1.3025,465.45
2024-05-29T15:17:16.353379,0.0,1.3025,465.45
2024-05-29T15:17:16.606171,0.0,1.3025,465.45
2024-05-29T15:17:17.343421,0.0,1.3025,465.45
2024-05-29T15:17:17.592046,0.0,1.3025,465.45
2024-05-29T15:17:18.086917,0.0,1.3025,465.45
2024-05-29T15:17:18.830120,0.0,1.3025,465.45
2024-05-29T15:17:19.573289,0.0,1.3025,465.45
2024-05-29T15:17:20.564324,0.0,1.3025,465.45
2024-05-29T15:17:21.308755,0.0,1.3025,465.45
2024-05-29T15:17:21.561394,0.0,1.3025,465.45
2024-05-29T15:17:22.050761,0.0,1.3025,465.45
2024-05-29T15:17:22.800192,0.0,1.3025,465.45
2024-05-29T15:17:23.537205,0.0,1.3025,465.45
2024-05-29T15:17:24.529550,0.0,1.3025,465.45
2024-05-29T15:17:25.271890,0.0,1.3025,465.45
2024-05-29T15:17:25.513904,0.0,1.3025,465.45
2024-05-29T15:17:26.020081,0.0,1.3025,465.45
2024-05-29T15:17:26.757733,0.0,1.3025,465.45
2024-05-29T15:17:27.748645,0.0,1.3025,465.45
2024-05-29T15:17:28.492136,0.0,1.3025,465.45
2024-05-29T15:17:29.236162,0.0,1.3025,465.45
2024-05-29T15:17:29.483350,0.0,1.3025,465.45
2024-05-29T15:17:30.226371,0.0,1.3025,465.45
2024-05-29T15:17:30.969561,0.0,1.3025,465.45
2024-05-29T15:17:31.712724,0.0,1.3025,465.45
2024-05-29T15:17:32.457043,0.0,1.3025,465.45
2024-05-29T15:17:33.204384,0.0,1.3025,465.45
2024-05-29T15:17:33.447885,0.0,1.3025,465.45
2024-05-29T15:17:34.195078,0.0,1.3025,465.45
2024-05-29T15:17:34.438711,0.0,1.3025,465.45
2024-05-29T15:17:34.933523,0.0,1.3025,465.45
2024-05-29T15:17:35.680349,0.0,1.3025,465.45
2024-05-29T15:17:36.421151,0.0,1.3025,465.45
2024-05-29T15:17:37.163295,0.0,1.3025,465.45
2024-05-29T15:17:37.412795,0.0,1.3025,465.45
2024-05-29T15:17:38.155195,0.0,1.3025,465.45
2024-05-29T15:17:38.403450,0.0,1.3025,465.45
2024-05-29T15:17:38.897213,0.0,1.3025,465.45
2024-05-29T15:17:39.642304,0.0,1.3025,465.45
2024-05-29T15:17:40.384399,0.0,1.3025,465.45
2024-05-29T15:17:41.375206,0.0,1.3025,465.45
2024-05-29T15:17:42.122224,0.0,1.3025,465.45
2024-05-29T15:17:42.366030,0.0,1.3025,465.45
2024-05-29T15:17:42.861472,0.0,1.3025,465.45
2024-05-29T15:17:43.604647,0.0,1.3025,465.45
2024-05-29T15:17:44.595703,0.0,1.3025,465.45
2024-05-29T15:17:45.338971,0.0,1.3025,465.45
2024-05-29T15:17:46.083318,0.0,1.3025,465.45
2024-05-29T15:17:46.332968,0.0,1.3025,465.45
2024-05-29T15:17:46.830458,0.0,1.3025,465.45
2024-05-29T15:17:47.568706,0.0,1.3025,465.45
2024-05-29T15:17:48.559954,0.0,1.3025,465.45
2024-05-29T15:17:49.302885,0.0,1.3025,465.45
2024-05-29T15:17:50.046133,0.0,1.3025,465.45
2024-05-29T15:17:50.294008,0.0,1.3025,465.45
2024-05-29T15:17:50.790426,0.0,1.3025,465.45
2024-05-29T15:17:51.780356,0.0,1.3025,465.45
2024-05-29T15:17:52.529979,0.0,1.3025,465.45
2024-05-29T15:17:53.266527,0.0,1.3025,465.45
2024-05-29T15:17:54.009688,0.0,1.3025,465.45
2024-05-29T15:17:54.258584,0.0,1.3025,465.45
2024-05-29T15:17:54.754050,0.0,1.3025,465.45
2024-05-29T15:17:55.743763,0.0,1.3025,465.45
2024-05-29T15:17:56.487374,0.0,1.3025,465.45
2024-05-29T15:17:57.230163,0.0,1.3025,465.45
2024-05-29T15:17:57.973327,0.0,1.3025,465.45
2024-05-29T15:17:58.220825,0.0,1.3025,465.45
2024-05-29T15:17:58.716473,0.0,1.3025,465.45
2024-05-29T15:17:59.707589,0.0,1.3025,465.45
2024-05-29T15:18:00.450263,0.0,1.3025,465.45
2024-05-29T15:18:01.193747,0.0,1.3025,465.45
2024-05-29T15:18:01.938062,0.0,1.3025,465.45
2024-05-29T15:18:02.184723,0.0,1.3025,465.45
2024-05-29T15:18:02.679782,0.0,1.3025,465.45
2024-05-29T15:18:03.672270,0.0,1.3025,465.45
2024-05-29T15:18:04.413684,0.0,1.3025,465.45
2024-05-29T15:18:05.158133,0.0,1.3025,465.45
2024-05-29T15:18:05.900609,0.0,1.3025,465.45
2024-05-29T15:18:06.644108,0.0,1.3025,465.45
2024-05-29T15:18:07.634699,0.0,1.3025,465.45
2024-05-29T15:18:08.377447,0.0,1.3025,465.45
2024-05-29T15:18:09.120538,0.0,1.3025,465.45
2024-05-29T15:18:09.869005,0.0,1.3025,465.45
2024-05-29T15:18:10.111135,0.0,1.3025,465.45
2024-05-29T15:18:10.606935,0.0,1.3025,465.45
2024-05-29T15:18:11.597830,0.0,1.3025,465.45
2024-05-29T15:18:12.340773,0.0,1.3025,465.45
2024-05-29T15:18:13.085400,0.0,1.3025,465.45
2024-05-29T15:18:14.076057,0.0,1.3025,465.45
2024-05-29T15:18:14.574992,0.0,1.3025,465.45
2024-05-29T15:18:15.561226,0.0,1.3025,465.45
2024-05-29T15:18:16.304862,0.0,1.3025,465.45
2024-05-29T15:18:16.556844,0.0,1.3025,465.45
2024-05-29T15:18:17.048330,0.0,1.3025,465.45
2024-05-29T15:18:17.790680,0.0,1.3025,465.45
2024-05-29T15:18:18.038233,0.0,1.3025,465.45
2024-05-29T15:18:18.530821,0.0,1.3025,465.45
2024-05-29T15:18:19.525044,0.0,1.3025,465.45
2024-05-29T15:18:20.267952,0.0,1.3025,465.45
2024-05-29T15:18:21.011338,0.0,1.3025,465.45
2024-05-29T15:18:21.754443,0.0,1.3025,465.45
2024-05-29T15:18:22.001863,0.0,1.3025,465.45
2024-05-29T15:18:22.497211,0.0,1.3025,465.45
2024-05-29T15:18:23.488198,0.0,1.3025,465.45
2024-05-29T15:18:24.233214,0.0,1.3025,465.45
2024-05-29T15:18:24.974857,0.0,1.3025,465.45
2024-05-29T15:18:25.718878,0.0,1.3025,465.45
2024-05-29T15:18:26.708800,0.0,1.3025,465.45
2024-05-29T15:18:26.957869,0.0,1.3025,465.45
2024-05-29T15:18:27.452130,0.0,1.3025,465.45
2024-05-29T15:18:28.195991,0.0,1.3025,465.45
2024-05-29T15:18:28.938531,0.0,1.3025,465.45
2024-05-29T15:18:29.930989,0.0,1.3025,465.45
2024-05-29T15:18:30.672986,0.0,1.3025,465.45
2024-05-29T15:18:30.920550,0.0,1.3025,465.45
2024-05-29T15:18:31.416341,0.0,1.3025,465.45
2024-05-29T15:18:32.160892,0.0,1.3025,465.45
2024-05-29T15:18:33.150236,0.0,1.3025,465.45
2024-05-29T15:18:33.894871,0.0,1.3025,465.45
2024-05-29T15:18:34.637612,0.0,1.3025,465.45
2024-05-29T15:18:34.884706,0.0,1.3025,465.45
2024-05-29T15:18:35.382937,0.0,1.3025,465.45
2024-05-29T15:18:36.123191,0.0,1.3025,465.45
2024-05-29T15:18:37.114218,0.0,1.3025,465.45
2024-05-29T15:18:37.857731,0.0,1.3025,465.45
2024-05-29T15:18:38.602242,0.0,1.3025,465.45
2024-05-29T15:18:38.848567,0.0,1.3025,465.45
2024-05-29T15:18:39.346500,0.0,1.3025,465.45
2024-05-29T15:18:44.273748,0.0,1.3025,465.45
2024-05-29T15:18:45.050254,0.0,1.3025,465.45
2024-05-29T15:18:45.296350,0.0,1.3025,465.45
2024-05-29T15:18:45.788861,0.0,1.3025,465.45
2024-05-29T15:18:46.040193,0.0,1.3025,465.45
2024-05-29T15:18:46.531902,0.0,1.3025,465.45
2024-05-29T15:18:46.785487,0.0,1.3025,465.45
2024-05-29T15:18:47.523763,0.0,1.3025,465.45
2024-05-29T15:18:47.775489,0.0,1.3025,465.45
2024-05-29T15:18:48.263059,0.0,1.3025,465.45
2024-05-29T15:18:48.511025,0.0,1.3025,465.45
2024-05-29T15:18:49.254085,0.0,1.3025,465.45
2024-05-29T15:18:49.755108,0.0,1.3025,465.45
2024-05-29T15:18:49.997173,0.0,1.3025,465.45
2024-05-29T15:18:50.740334,0.0,1.3025,465.45
2024-05-29T15:18:50.988389,0.0,1.3025,465.45
2024-05-29T15:18:51.484995,0.0,1.3025,465.45
2024-05-29T15:18:51.731493,0.0,1.3025,465.45
2024-05-29T15:18:52.477968,0.0,1.3025,465.45
2024-05-29T15:18:52.970067,0.0,1.3025,465.45
2024-05-29T15:18:53.221430,0.0,1.3025,465.45
2024-05-29T15:18:53.966403,0.0,1.3025,465.45
2024-05-29T15:18:54.213724,0.0,1.3025,465.45
2024-05-29T15:18:54.952534,0.0,1.3025,465.45
2024-05-29T15:18:55.449704,0.0,1.3025,465.45
2024-05-29T15:18:55.692549,0.0,1.3025,465.45
2024-05-29T15:18:56.191140,0.0,1.3025,465.45
2024-05-29T15:18:56.439090,0.0,1.3025,465.45
2024-05-29T15:18:57.182002,0.0,1.3025,465.45
2024-05-29T15:18:57.430044,0.0,1.3025,465.45
2024-05-29T15:18:57.926829,0.0,1.3025,465.45
2024-05-29T15:18:58.176735,0.0,1.3025,465.45
2024-05-29T15:18:58.668457,0.0,1.3025,465.45
2024-05-29T15:18:58.916617,0.0,1.3025,465.45
2024-05-29T15:18:59.411686,0.0,1.3025,465.45
2024-05-29T15:18:59.660318,0.0,1.3025,465.45
2024-05-29T15:19:00.161072,0.0,1.3025,465.45
2024-05-29T15:19:00.402689,0.0,1.3025,465.45
2024-05-29T15:19:01.147592,0.0,1.3025,465.45
2024-05-29T15:19:01.397892,0.0,1.3025,465.45
2024-05-29T15:19:01.890647,0.0,1.3025,465.45
2024-05-29T15:19:02.139307,0.0,1.3025,465.45
2024-05-29T15:19:02.632638,0.0,1.3025,465.45
2024-05-29T15:19:02.880219,0.0,1.3025,465.45
2024-05-29T15:19:03.375550,0.0,1.3025,465.45
2024-05-29T15:19:03.629575,0.0,1.3025,465.45
2024-05-29T15:19:04.368160,0.0,1.3025,465.45
2024-05-29T15:19:04.619869,0.0,1.3025,465.45
2024-05-29T15:19:05.110103,0.0,1.3025,465.45
2024-05-29T15:19:05.357594,0.0,1.3025,465.45
2024-05-29T15:19:05.858103,0.0,1.3025,465.45
2024-05-29T15:19:06.100872,0.0,1.3025,465.45
2024-05-29T15:19:06.596209,0.0,1.3025,465.45
2024-05-29T15:19:06.844175,0.0,1.3025,465.45
2024-05-29T15:19:07.840607,0.0,1.3025,465.45
2024-05-29T15:19:08.333684,0.0,1.3025,465.45
2024-05-29T15:19:08.583263,0.0,1.3025,465.45
2024-05-29T15:19:09.073946,0.0,1.3025,465.45
2024-05-29T15:19:09.817379,0.0,1.3025,465.45
2024-05-29T15:19:10.561519,0.0,1.3025,465.45
2024-05-29T15:19:11.551285,0.0,1.3025,465.45
2024-05-29T15:19:12.295414,0.0,1.3025,465.45
2024-05-29T15:19:12.543272,0.0,1.3025,465.45
2024-05-29T15:19:13.037836,0.0,1.3025,465.45
2024-05-29T15:19:13.776155,0.0,1.3025,465.45
2024-05-29T15:19:14.772178,0.0,1.3025,465.45
2024-05-29T15:19:15.517045,0.0,1.3025,465.45
2024-05-29T15:19:16.258380,0.0,1.3025,465.45
2024-05-29T15:19:16.506569,0.0,1.3025,465.45
2024-05-29T15:19:17.002018,0.0,1.3025,465.45
2024-05-29T15:19:17.993665,0.0,1.3025,465.45
2024-05-29T15:19:18.736971,0.0,1.3025,465.45
2024-05-29T15:19:19.479300,0.0,1.3025,465.45
2024-05-29T15:19:19.730889,0.0,1.3025,465.45
2024-05-29T15:19:20.223298,0.0,1.3025,465.45
2024-05-29T15:19:20.471063,0.0,1.3025,465.45
2024-05-29T15:19:21.213428,0.0,1.3025,465.45
2024-05-29T15:19:21.461437,0.0,1.3025,465.45
2024-05-29T15:19:21.956872,0.0,1.3025,465.45
2024-05-29T15:19:22.205707,0.0,1.3025,465.45
2024-05-29T15:19:22.701967,0.0,1.3025,465.45
2024-05-29T15:19:23.451435,0.0,1.3025,465.45
2024-05-29T15:19:23.696859,0.0,1.3025,465.45
2024-05-29T15:19:24.186680,0.0,1.3025,465.45
2024-05-29T15:19:24.434482,0.0,1.3025,465.45
2024-05-29T15:19:25.179607,0.0,1.3025,465.45
2024-05-29T15:19:25.429901,0.0,1.3025,465.45
2024-05-29T15:19:25.925868,0.0,1.3025,465.45
2024-05-29T15:19:26.169009,0.0,1.3025,465.45
2024-05-29T15:19:26.666268,0.0,1.3025,465.45
2024-05-29T15:19:26.911896,0.0,1.3025,465.45
2024-05-29T15:19:27.407317,0.0,1.3025,465.45
2024-05-29T15:19:27.658372,0.0,1.3025,465.45
2024-05-29T15:19:28.398142,0.0,1.3025,465.45
2024-05-29T15:19:28.645749,0.0,1.3025,465.45
2024-05-29T15:19:29.145589,0.0,1.3025,465.45
2024-05-29T15:19:29.396651,0.0,1.3025,465.45
2024-05-29T15:19:29.889955,0.0,1.3025,465.45
2024-05-29T15:19:30.132979,0.0,1.3025,465.45
2024-05-29T15:19:30.881984,0.0,1.3025,465.45
2024-05-29T15:19:31.622620,0.0,1.3025,465.45
2024-05-29T15:19:31.871984,0.0,1.3025,465.45
2024-05-29T15:19:32.362082,0.0,1.3025,465.45
2024-05-29T15:19:32.610956,0.0,1.3025,465.45
2024-05-29T15:19:33.113724,0.0,1.3025,465.45
2024-05-29T15:19:33.354065,0.0,1.3025,465.45
2024-05-29T15:19:33.848543,0.0,1.3025,465.45
2024-05-29T15:19:34.106340,0.0,1.3025,465.45
2024-05-29T15:19:34.592379,0.0,1.3025,465.45
2024-05-29T15:19:34.841427,0.0,1.3025,465.45
2024-05-29T15:19:35.582776,0.0,1.3025,465.45
2024-05-29T15:19:35.830480,0.0,1.3025,465.45
2024-05-29T15:19:36.330740,0.0,1.3025,465.45
2024-05-29T15:19:36.584302,0.0,1.3025,465.45
2024-05-29T15:19:37.078270,0.0,1.3025,465.45
2024-05-29T15:19:37.323898,0.0,1.3025,465.45
2024-05-29T15:19:37.813112,0.0,1.3025,465.45
2024-05-29T15:19:38.062915,0.0,1.3025,465.45
2024-05-29T15:19:38.803583,0.0,1.3025,465.45
2024-05-29T15:19:39.046714,0.0,1.3025,465.45
2024-05-29T15:19:39.536805,0.0,1.3025,465.45
2024-05-29T15:19:39.807299,0.0,1.3025,465.45
2024-05-29T15:19:40.291052,0.0,1.3025,465.45
2024-05-29T15:19:40.547057,0.0,1.3025,465.45
2024-05-29T15:19:41.025511,0.0,1.3025,465.45
2024-05-29T15:19:41.285339,0.0,1.3025,465.45
2024-05-29T15:19:42.523314,0.0,1.3025,465.45
2024-05-29T15:19:42.766968,0.0,1.3025,465.45
2024-05-29T15:19:43.034164,0.0,1.3025,465.45
2024-05-29T15:19:43.516072,0.0,1.3025,465.45
2024-05-29T15:19:43.772155,0.0,1.3025,465.45
2024-05-29T15:19:44.255518,0.0,1.3025,465.45
2024-05-29T15:19:44.504275,0.0,1.3025,465.45
2024-05-29T15:19:45.247402,0.0,1.3025,465.45
2024-05-29T15:19:45.497573,0.0,1.3025,465.45
2024-05-29T15:19:46.237125,0.0,1.3025,465.45
2024-05-29T15:19:46.736252,0.0,1.3025,465.45
2024-05-29T15:19:46.981286,0.0,1.3025,465.45
2024-05-29T15:19:47.474664,0.0,1.3025,465.45
2024-05-29T15:19:47.724255,0.0,1.3025,465.45
2024-05-29T15:19:48.218080,0.0,1.3025,465.45
2024-05-29T15:19:48.470841,0.0,1.3025,465.45
2024-05-29T15:19:49.212579,0.0,1.3025,465.45
2024-05-29T15:19:49.461910,0.0,1.3025,465.45
2024-05-29T15:19:49.962395,0.0,1.3025,465.45
2024-05-29T15:19:50.204108,0.0,1.3025,465.45
2024-05-29T15:19:50.701025,0.0,1.3025,465.45
