timestamp,hall_cadence,speed,distance
2024-05-29T19:54:34.240924,0.0,0.0,0.0
2024-05-29T19:54:34.490377,0.0,0.0,0.0
2024-05-29T19:54:35.478820,0.0,0.0,0.0
2024-05-29T19:54:35.974113,0.0,0.0,0.0
2024-05-29T19:54:36.469688,0.0,0.0,0.0
2024-05-29T19:54:37.434909,0.0,0.0,0.0
2024-05-29T19:54:38.441552,0.0,0.0,0.0
2024-05-29T19:54:39.943770,0.0,0.0,0.0
2024-05-29T19:54:40.686675,0.0,0.0,0.0
2024-05-29T19:54:41.419224,0.0,0.0,0.0
2024-05-29T19:54:42.167538,0.0,0.0,0.0
2024-05-29T19:54:42.415222,0.0,0.0,0.0
2024-05-29T19:54:43.160135,0.0,0.0,0.0
2024-05-29T19:54:43.396047,0.0,0.0,0.0
2024-05-29T19:54:43.888031,0.0,0.0,0.0
2024-05-29T19:54:44.640424,0.0,0.0,0.0
2024-05-29T19:54:45.388207,0.0,0.0,0.0
2024-05-29T19:54:46.379140,0.0,0.0,0.0
2024-05-29T19:54:47.370170,0.0,0.0,0.0
2024-05-29T19:54:48.118439,0.0,0.0,0.0
2024-05-29T19:54:48.857769,0.0,0.0,0.0
2024-05-29T19:54:49.353333,0.0,0.0,0.0
2024-05-29T19:54:50.348395,0.0,0.0,0.0
2024-05-29T19:54:51.091764,0.0,0.0,0.0
2024-05-29T19:54:51.339563,0.0,0.0,0.0
2024-05-29T19:54:51.835007,0.0,0.0,0.0
2024-05-29T19:54:52.078295,0.0,0.0,0.0
2024-05-29T19:54:52.579598,0.0,0.0,0.0
2024-05-29T19:54:53.569045,0.0,0.0,0.0
2024-05-29T19:54:54.312965,0.0,0.0,0.0
2024-05-29T19:54:55.055722,0.0,0.0,0.0
2024-05-29T19:54:55.304874,0.0,0.0,0.0
2024-05-29T19:54:55.798969,0.0,0.0,0.0
2024-05-29T19:54:56.789639,0.0,0.0,0.0
2024-05-29T19:54:57.782280,0.0,0.0,0.0
2024-05-29T19:54:58.513995,0.0,0.0,0.0
2024-05-29T19:54:59.014459,0.0,0.0,0.0
2024-05-29T19:54:59.262417,0.0,0.0,0.0
2024-05-29T19:54:59.757987,0.0,0.0,0.0
2024-05-29T19:55:00.253213,0.0,0.0,0.0
2024-05-29T19:55:00.748815,0.0,0.0,0.0
2024-05-29T19:55:01.491828,0.0,0.0,0.0
2024-05-29T19:55:02.235173,0.0,0.0,0.0
2024-05-29T19:55:02.978443,0.0,0.0,0.0
2024-05-29T19:55:03.226403,0.0,0.0,0.0
2024-05-29T19:55:03.969833,0.0,0.0,0.0
2024-05-29T19:55:04.217166,0.0,0.0,0.0
2024-05-29T19:55:04.712882,0.0,0.0,0.0
2024-05-29T19:55:05.449107,0.0,0.0,0.0
2024-05-29T19:55:06.199130,0.0,0.0,0.0
2024-05-29T19:55:07.190242,0.0,0.0,0.0
2024-05-29T19:55:07.933947,0.0,0.0,0.0
2024-05-29T19:55:08.181293,0.0,0.0,0.0
2024-05-29T19:55:08.677066,0.0,0.0,0.0
2024-05-29T19:55:09.420238,0.0,0.0,0.0
2024-05-29T19:55:10.411026,0.0,0.0,0.0
2024-05-29T19:55:11.154313,0.0,0.0,0.0
2024-05-29T19:55:11.897451,0.0,0.0,0.0
2024-05-29T19:55:12.145118,0.0,0.0,0.0
2024-05-29T19:55:12.641184,0.0,0.0,0.0
2024-05-29T19:55:13.631645,0.0,0.0,0.0
2024-05-29T19:55:14.374957,0.0,0.0,0.0
2024-05-29T19:55:15.118502,0.0,0.0,0.0
2024-05-29T19:55:15.861621,0.0,0.0,0.0
2024-05-29T19:55:16.109583,0.0,0.0,0.0
2024-05-29T19:55:16.605010,0.0,0.0,0.0
2024-05-29T19:55:17.595588,0.0,0.0,0.0
2024-05-29T19:55:18.339033,0.0,0.0,0.0
2024-05-29T19:55:19.082189,0.0,0.0,0.0
2024-05-29T19:55:19.827904,0.0,0.0,0.0
2024-05-29T19:55:20.073461,0.0,0.0,0.0
2024-05-29T19:55:20.807558,0.0,0.0,0.0
2024-05-29T19:55:21.559831,0.0,0.0,0.0
2024-05-29T19:55:22.302997,0.0,0.0,0.0
2024-05-29T19:55:23.046212,0.0,0.0,0.0
2024-05-29T19:55:24.037328,0.0,0.0,0.0
2024-05-29T19:55:24.284964,0.0,0.0,0.0
2024-05-29T19:55:24.780690,0.0,0.0,0.0
2024-05-29T19:55:25.028297,0.0,0.0,0.0
2024-05-29T19:55:25.523837,0.0,0.0,0.0
2024-05-29T19:55:26.267038,0.0,0.0,0.0
2024-05-29T19:55:27.010218,0.0,0.0,0.0
2024-05-29T19:55:28.001184,0.0,0.0,0.0
2024-05-29T19:55:28.992253,0.0,0.0,0.0
2024-05-29T19:55:29.480646,0.0,0.0,0.0
2024-05-29T19:55:30.231234,0.0,0.0,0.0
2024-05-29T19:55:31.221854,0.0,0.0,0.0
2024-05-29T19:55:31.965224,0.0,0.0,0.0
2024-05-29T19:55:32.708603,0.0,0.0,0.0
2024-05-29T19:55:32.956306,0.0,0.0,0.0
2024-05-29T19:55:33.458014,0.0,0.0,0.0
2024-05-29T19:55:34.447706,0.0,0.0,0.0
2024-05-29T19:55:35.191040,0.0,0.0,0.0
2024-05-29T19:55:35.934339,0.0,0.0,0.0
2024-05-29T19:55:36.679193,0.0,0.0,0.0
2024-05-29T19:55:36.925503,0.0,0.0,0.0
2024-05-29T19:55:37.420990,0.0,0.0,0.0
2024-05-29T19:55:38.411715,0.0,0.0,0.0
2024-05-29T19:55:39.154958,0.0,0.0,0.0
2024-05-29T19:55:39.898266,0.0,0.0,0.0
2024-05-29T19:55:40.636364,0.0,0.0,0.0
2024-05-29T19:55:40.889301,0.0,0.0,0.0
2024-05-29T19:55:41.632732,0.0,0.0,0.0
2024-05-29T19:55:42.375948,0.0,0.0,0.0
2024-05-29T19:55:43.118940,0.0,0.0,0.0
2024-05-29T19:55:43.858054,0.0,0.0,0.0
2024-05-29T19:55:44.853371,0.0,0.0,0.0
2024-05-29T19:55:45.596784,0.0,0.0,0.0
2024-05-29T19:55:45.844470,0.0,0.0,0.0
2024-05-29T19:55:46.340503,0.0,0.0,0.0
2024-05-29T19:55:47.083230,0.0,0.0,0.0
