timestamp,hall_cadence,speed,distance
2024-05-29T14:59:49.374954,0.0,0.0,0.0
2024-05-29T14:59:50.112933,0.0,0.0,0.0
2024-05-29T14:59:51.104261,0.0,0.0,0.0
2024-05-29T14:59:52.348230,0.0,0.0,0.0
2024-05-29T14:59:53.091470,0.0,0.0,0.0
2024-05-29T14:59:54.083540,0.0,0.0,0.0
2024-05-29T14:59:55.321790,0.0,0.0,0.0
2024-05-29T14:59:55.818604,0.0,0.0,0.0
2024-05-29T14:59:56.066931,0.0,0.0,0.0
2024-05-29T14:59:56.561043,0.0,0.0,0.0
2024-05-29T14:59:57.304166,0.0,0.0,0.0
2024-05-29T14:59:58.038777,0.0,0.0,0.0
2024-05-29T14:59:59.041086,0.0,0.0,0.0
2024-05-29T15:00:00.029934,0.0,0.0,0.0
2024-05-29T15:00:00.521239,0.0,0.0,0.0
2024-05-29T15:00:01.264028,0.0,0.0,0.0
2024-05-29T15:00:01.516704,0.0,0.0,0.0
2024-05-29T15:00:02.262010,0.0,0.0,0.0
2024-05-29T15:00:03.003355,0.0,0.0,0.0
2024-05-29T15:00:03.746752,0.0,0.0,0.0
2024-05-29T15:00:03.994690,0.0,0.0,0.0
2024-05-29T15:00:04.491089,0.0,0.0,0.0
2024-05-29T15:00:05.481222,0.0,0.0,0.0
2024-05-29T15:00:06.224538,0.0,0.0,0.0
2024-05-29T15:00:07.215595,0.0,0.0,0.0
2024-05-29T15:00:07.711314,0.0,0.0,0.0
2024-05-29T15:00:07.959027,0.0,0.0,0.0
2024-05-29T15:00:08.702225,0.0,0.0,0.0
2024-05-29T15:00:08.950087,0.0,0.0,0.0
2024-05-29T15:00:09.445740,0.0,0.0,0.0
2024-05-29T15:00:10.189022,0.0,0.0,0.0
2024-05-29T15:00:10.927356,0.0,0.0,0.0
2024-05-29T15:00:11.675631,0.0,0.0,0.0
2024-05-29T15:00:12.666787,0.0,0.0,0.0
2024-05-29T15:00:12.914623,0.0,0.0,0.0
2024-05-29T15:00:13.409994,0.0,0.0,0.0
2024-05-29T15:00:14.153455,0.0,0.0,0.0
2024-05-29T15:00:14.896787,0.0,0.0,0.0
2024-05-29T15:00:15.887719,0.0,0.0,0.0
2024-05-29T15:00:16.631125,0.0,0.0,0.0
2024-05-29T15:00:16.873903,0.0,0.0,0.0
2024-05-29T15:00:17.369237,0.0,0.0,0.0
2024-05-29T15:00:17.618611,0.0,0.0,0.0
2024-05-29T15:00:18.117471,0.0,0.0,0.0
2024-05-29T15:00:19.356536,0.0,0.0,0.0
2024-05-29T15:00:19.852787,0.0,0.0,0.0
2024-05-29T15:00:20.596548,0.0,0.0,0.0
2024-05-29T15:00:20.842964,0.0,0.0,0.0
2024-05-29T15:00:21.338508,0.0,0.0,0.0
2024-05-29T15:00:22.329874,0.0,0.0,0.0
2024-05-29T15:00:23.072912,0.0,0.0,0.0
2024-05-29T15:00:23.817690,0.0,0.0,0.0
2024-05-29T15:00:24.559386,0.0,0.0,0.0
2024-05-29T15:00:24.807271,0.0,0.0,0.0
2024-05-29T15:00:25.303029,0.0,0.0,0.0
2024-05-29T15:00:26.293533,0.0,0.0,0.0
2024-05-29T15:00:27.037314,0.0,0.0,0.0
2024-05-29T15:00:27.780749,0.0,0.0,0.0
2024-05-29T15:00:28.523538,0.0,0.0,0.0
2024-05-29T15:00:28.772181,0.0,0.0,0.38
2024-05-29T15:00:29.509757,0.0,0.0,0.38
2024-05-29T15:00:29.762499,0.0,0.0,0.38
2024-05-29T15:00:30.257814,0.0,0.0,0.38
2024-05-29T15:00:31.000651,0.0,0.0,0.38
2024-05-29T15:00:31.745497,0.0,0.0,0.38
2024-05-29T15:00:32.735462,0.0,0.0,0.38
2024-05-29T15:00:33.479020,0.0,0.0,0.38
2024-05-29T15:00:33.726398,0.0,0.0,0.38
2024-05-29T15:00:34.222075,0.0,0.0,0.38
2024-05-29T15:00:34.469568,0.0,0.2418,0.76
2024-05-29T15:00:34.967947,0.0,4.9109,1.51
2024-05-29T15:00:35.213252,0.0,4.8424,1.89
2024-05-29T15:00:35.708905,0.0,4.7923,2.27
2024-05-29T15:00:35.952812,0.0,4.7595,2.65
2024-05-29T15:00:36.689741,0.0,4.6846,3.78
2024-05-29T15:00:37.442623,0.0,2.3086,4.16
2024-05-29T15:00:37.690575,0.0,4.5417,4.54
2024-05-29T15:00:38.433668,0.0,4.4687,5.29
2024-05-29T15:00:38.929369,0.0,4.3911,6.04
2024-05-29T15:00:39.177136,0.0,4.3295,6.42
2024-05-29T15:00:39.916178,0.0,4.2762,6.8
2024-05-29T15:00:40.168086,0.0,2.1121,7.18
2024-05-29T15:00:40.674267,0.0,4.1735,7.56
2024-05-29T15:00:40.912495,0.0,4.1362,7.94
2024-05-29T15:00:41.402684,0.0,4.0876,8.32
2024-05-29T15:00:41.654572,0.0,4.0876,8.32
2024-05-29T15:00:42.151846,0.0,4.0876,8.32
2024-05-29T15:00:43.141092,0.0,4.0876,8.32
2024-05-29T15:00:43.879264,0.0,0.4832,8.7
2024-05-29T15:00:44.865212,0.0,3.6669,9.08
2024-05-29T15:00:45.371105,0.0,3.6669,9.08
2024-05-29T15:00:45.619970,0.0,3.6669,9.08
2024-05-29T15:00:46.362596,0.0,3.6669,9.08
2024-05-29T15:00:46.611640,0.0,3.6669,9.08
2024-05-29T15:00:47.105075,0.0,3.6669,9.08
2024-05-29T15:00:47.849470,0.0,3.6669,9.08
2024-05-29T15:00:48.592396,0.0,3.6669,9.08
2024-05-29T15:00:49.329816,0.0,3.6669,9.08
2024-05-29T15:00:49.582699,0.0,3.6669,9.08
2024-05-29T15:00:50.315543,0.0,3.6669,9.08
2024-05-29T15:00:50.574450,0.0,3.6669,9.08
2024-05-29T15:00:51.065304,0.0,3.6669,9.08
2024-05-29T15:00:51.812164,0.0,3.6669,9.08
2024-05-29T15:00:52.555187,0.0,3.6669,9.08
2024-05-29T15:00:53.789158,0.0,3.6669,9.08
2024-05-29T15:00:54.278955,0.0,3.6669,9.08
2024-05-29T15:00:54.532452,0.0,3.6669,9.08
2024-05-29T15:00:55.033330,0.0,3.6669,9.08
2024-05-29T15:00:55.778232,0.0,3.6669,9.08
2024-05-29T15:00:56.766538,0.0,3.6669,9.08
2024-05-29T15:00:57.511010,0.0,3.6669,9.08
2024-05-29T15:00:58.252765,0.0,3.6669,9.08
2024-05-29T15:00:58.500506,0.0,3.6669,9.08
2024-05-29T15:00:58.996185,0.0,3.6669,9.08
2024-05-29T15:00:59.987017,0.0,3.6669,9.08
2024-05-29T15:01:00.725637,0.0,3.6669,9.08
