timestamp,heartrate
2024-09-09T20:05:24.287605,106.0
2024-09-09T20:05:25.987103,106.0
2024-09-09T20:07:45.401198,121.0
2024-09-09T20:07:46.138776,121.0
2024-09-09T20:07:47.114453,121.0
2024-09-09T20:07:47.618443,120.0
2024-09-09T20:07:47.863474,120.0
2024-09-09T20:07:48.110460,120.0
2024-09-09T20:07:48.855484,119.0
2024-09-09T20:07:51.311526,117.0
2024-09-09T20:07:53.035709,116.0
2024-09-09T20:07:53.527819,116.0
2024-09-09T20:07:54.513739,116.0
2024-09-09T20:07:54.765131,116.0
2024-09-09T20:07:55.744048,116.0
2024-09-09T20:07:56.241596,116.0
2024-09-09T20:07:57.960675,113.0
2024-09-09T20:08:00.428226,113.0
2024-09-09T20:08:00.915741,113.0
2024-09-09T20:08:03.133250,114.0
2024-09-09T20:08:03.872669,114.0
2024-09-09T20:08:04.118518,117.0
2024-09-09T20:08:05.841307,119.0
2024-09-09T20:08:09.535081,119.0
2024-09-09T20:08:10.275241,117.0
2024-09-09T20:08:10.767962,116.0
2024-09-09T20:08:11.257614,116.0
2024-09-09T20:08:12.247823,115.0
2024-09-09T20:08:13.230648,115.0
2024-09-09T20:09:44.845402,122.0
2024-09-09T20:09:45.583512,122.0
2024-09-09T20:09:46.078270,122.0
2024-09-09T20:10:10.950410,124.0
2024-09-09T20:10:12.183056,124.0
2024-09-09T20:10:15.386080,125.0
2024-09-09T20:10:16.123979,125.0
2024-09-09T20:10:16.615623,125.0
2024-09-09T20:10:19.323850,124.0
2024-09-09T20:10:19.816767,123.0
2024-09-09T20:12:09.904942,113.0
2024-09-09T20:12:10.147864,113.0
2024-09-09T20:12:26.404690,110.0
2024-09-09T20:12:26.657161,110.0
2024-09-09T20:12:27.142076,110.0
2024-09-09T20:12:27.624611,110.0
2024-09-09T20:12:28.126668,110.0
2024-09-09T20:12:29.358174,111.0
2024-09-09T20:12:30.343894,112.0
2024-09-09T20:12:30.836856,112.0
2024-09-09T20:12:31.329453,112.0
2024-09-09T20:12:31.820297,112.0
2024-09-09T20:12:32.559521,112.0
2024-09-09T20:12:33.051661,112.0
2024-09-09T20:12:33.544333,112.0
2024-09-09T20:12:34.043637,112.0
2024-09-09T20:12:34.529911,112.0
2024-09-09T20:12:34.775508,111.0
2024-09-09T20:12:35.270256,111.0
2024-09-09T20:12:35.762004,111.0
2024-09-09T20:12:36.253122,111.0
2024-09-09T20:12:36.746059,111.0
2024-09-09T20:12:37.238445,110.0
2024-09-09T20:12:37.731935,110.0
2024-09-09T20:12:38.225083,109.0
2024-09-09T20:12:38.963514,109.0
2024-09-09T20:12:39.455311,109.0
2024-09-09T20:12:39.947397,109.0
2024-09-09T20:12:40.441500,109.0
2024-09-09T20:12:40.932647,109.0
2024-09-09T20:12:41.181229,109.0
2024-09-09T20:12:41.671831,109.0
2024-09-09T20:12:42.164476,109.0
2024-09-09T20:12:42.658076,110.0
2024-09-09T20:12:43.155686,110.0
2024-09-09T20:12:43.643887,111.0
2024-09-09T20:12:44.134532,111.0
2024-09-09T20:12:44.622791,112.0
2024-09-09T20:12:45.366632,112.0
2024-09-09T20:12:46.352468,112.0
2024-09-09T20:12:46.844075,112.0
2024-09-09T20:12:47.336385,112.0
2024-09-09T20:12:47.592150,112.0
2024-09-09T20:12:47.828284,111.0
2024-09-09T20:12:48.567091,111.0
2024-09-09T20:12:49.061655,110.0
2024-09-09T20:12:49.553661,110.0
2024-09-09T20:12:50.046690,109.0
2024-09-09T20:12:50.537235,109.0
2024-09-09T20:12:51.029887,109.0
2024-09-09T20:12:51.765630,109.0
2024-09-09T20:12:52.261240,109.0
2024-09-09T20:12:52.749715,109.0
2024-09-09T20:12:53.247954,109.0
2024-09-09T20:12:53.740513,109.0
2024-09-09T20:12:54.479023,109.0
2024-09-09T20:12:54.972620,109.0
2024-09-09T20:12:55.463068,109.0
2024-09-09T20:12:55.955372,109.0
2024-09-09T20:12:56.449467,109.0
2024-09-09T20:12:56.940827,109.0
2024-09-09T20:12:57.188299,109.0
2024-09-09T20:12:57.435110,109.0
2024-09-09T20:12:57.682992,109.0
2024-09-09T20:12:58.173595,109.0
2024-09-09T20:12:58.664707,109.0
2024-09-09T20:12:59.159616,109.0
2024-09-09T20:12:59.650824,109.0
2024-09-09T20:13:00.143021,109.0
2024-09-09T20:13:00.636533,109.0
2024-09-09T20:13:01.373536,109.0
2024-09-09T20:13:01.867115,109.0
2024-09-09T20:13:02.359693,109.0
2024-09-09T20:13:02.851483,109.0
2024-09-09T20:13:03.344690,109.0
2024-09-09T20:13:03.833070,109.0
2024-09-09T20:13:04.576064,108.0
2024-09-09T20:13:05.069321,108.0
2024-09-09T20:13:05.561723,109.0
2024-09-09T20:13:06.053205,109.0
2024-09-09T20:13:06.545585,110.0
2024-09-09T20:13:07.037990,110.0
2024-09-09T20:13:07.286086,110.0
2024-09-09T20:13:07.532422,110.0
2024-09-09T20:13:08.271046,110.0
2024-09-09T20:13:08.763515,111.0
2024-09-09T20:13:09.255047,111.0
2024-09-09T20:13:09.747391,111.0
2024-09-09T20:13:10.239697,111.0
2024-09-09T20:13:10.734024,111.0
2024-09-09T20:13:11.472466,111.0
2024-09-09T20:13:11.963423,111.0
2024-09-09T20:13:12.457990,111.0
2024-09-09T20:13:12.945610,111.0
