timestamp,power,instant_power,cadence
2024-05-29T15:52:51.637959,0.0,0.0,0.0
2024-05-29T15:52:51.897442,0.0,0.0,0.0
2024-05-29T15:52:52.136356,0.0,0.0,0.0
2024-05-29T15:52:53.145234,0.0,0.0,0.0
2024-05-29T15:52:54.134013,0.0,0.0,0.0
2024-05-29T15:52:54.385613,0.0,0.0,0.0
2024-05-29T15:52:54.883008,0.0,0.0,0.0
2024-05-29T15:52:56.642422,0.0,0.0,0.0
2024-05-29T15:52:56.890810,0.0,0.0,0.0
2024-05-29T15:52:57.140467,0.0,0.0,0.0
2024-05-29T15:52:58.896053,0.0,0.0,0.0
2024-05-29T15:52:59.385494,0.0,0.0,0.0
2024-05-29T15:52:59.638601,0.0,0.0,0.0
2024-05-29T15:53:01.130626,0.0,0.0,0.0
2024-05-29T15:53:01.880379,0.0,0.0,0.0
2024-05-29T15:53:02.137308,0.0,0.0,0.0
