timestamp;umidità;temperatura
2025-09-13 13:45:36.693;59.1;26.9
2025-09-13 13:45:46.693;59.1;26.9
2025-09-13 13:45:56.693;59.1;27.0
2025-09-13 13:46:06.693;58.7;26.9
2025-09-13 13:46:16.693;58.6;26.9
2025-09-13 13:46:26.693;58.8;26.9
2025-09-13 13:46:36.693;59.2;26.9
2025-09-13 13:46:46.693;59.4;26.9
2025-09-13 13:46:56.693;59.3;26.9
2025-09-13 13:47:06.693;59.3;26.9
2025-09-13 13:47:16.693;59.5;26.9
2025-09-13 13:47:26.693;59.5;26.8
2025-09-13 13:47:36.693;59.7;26.8
2025-09-13 13:47:46.693;59.7;26.8
2025-09-13 13:47:56.693;59.8;26.8
2025-09-13 13:48:06.693;59.8;26.8
2025-09-13 13:48:16.693;59.9;26.8
2025-09-13 13:48:26.693;59.9;26.8
2025-09-13 13:48:36.693;60.0;26.8
2025-09-13 13:48:46.693;60.3;26.8
2025-09-13 13:48:56.693;60.4;26.8
2025-09-13 13:49:06.693;60.6;26.8
2025-09-13 13:49:16.693;61.1;26.8
2025-09-13 13:49:26.693;61.5;26.8
2025-09-13 13:49:36.693;61.8;26.8
2025-09-13 13:49:46.693;62.0;26.8
2025-09-13 13:49:56.693;62.1;26.8
2025-09-13 13:50:06.693;62.2;26.8
2025-09-13 13:50:16.693;62.6;26.8
2025-09-13 13:50:26.693;63.0;26.8
2025-09-13 13:50:36.693;63.2;26.8
2025-09-13 13:50:46.693;63.5;26.7
2025-09-13 13:50:56.693;63.6;26.7
2025-09-13 13:51:06.693;63.7;26.7
2025-09-13 13:51:16.693;63.3;26.7
2025-09-13 13:51:26.693;63.4;26.7
2025-09-13 13:51:36.693;63.9;26.7
2025-09-13 13:51:46.693;64.0;26.7
2025-09-13 13:51:56.693;64.0;26.7
2025-09-13 13:52:06.693;64.4;26.7
2025-09-13 13:52:16.693;64.1;26.7
2025-09-13 13:52:26.693;63.8;26.6
2025-09-13 13:52:36.693;63.5;26.6
2025-09-13 13:52:46.693;63.0;26.6
2025-09-13 13:52:56.693;62.6;26.6
2025-09-13 13:53:06.693;62.5;26.6
2025-09-13 13:53:16.693;62.3;26.6
2025-09-13 13:53:26.693;62.4;26.6
2025-09-13 13:53:36.693;62.6;26.6
2025-09-13 13:53:46.693;63.2;26.6
2025-09-13 13:53:56.693;63.4;26.6
2025-09-13 13:54:06.693;63.8;26.6
2025-09-13 13:54:16.693;64.0;26.5
2025-09-13 13:54:26.693;64.2;26.5
2025-09-13 13:54:36.693;64.5;26.5
2025-09-13 13:54:46.693;64.9;26.5
2025-09-13 13:54:56.693;65.2;26.5
2025-09-13 13:55:06.693;65.8;26.4
2025-09-13 13:55:16.693;65.9;26.4
2025-09-13 13:55:26.693;66.0;26.4
2025-09-13 13:55:36.693;66.1;26.4
2025-09-13 13:55:46.693;66.2;26.4
2025-09-13 13:55:56.693;66.4;26.3
2025-09-13 13:56:06.693;67.4;26.3
2025-09-13 13:56:16.693;67.4;26.3
2025-09-13 13:56:26.693;67.6;26.3
2025-09-13 13:56:36.693;67.8;26.3
2025-09-13 13:56:46.693;67.8;26.3
2025-09-13 13:56:56.693;67.8;26.2
2025-09-13 13:57:06.693;68.0;26.1
2025-09-13 13:57:16.693;68.4;26.1
2025-09-13 13:57:26.693;68.5;26.1
2025-09-13 13:57:36.693;68.1;26.1
2025-09-13 13:57:46.693;68.2;26.1
2025-09-13 13:57:56.693;68.2;26.0
2025-09-13 13:58:06.693;68.3;26.0
2025-09-13 13:58:16.693;68.6;26.0
2025-09-13 13:58:26.693;69.3;26.0
2025-09-13 13:58:36.693;70.3;25.9
2025-09-13 13:58:46.693;71.5;25.9
2025-09-13 13:58:56.693;72.3;25.9
2025-09-13 13:59:06.693;73.6;25.9
2025-09-13 13:59:16.693;73.9;25.9
2025-09-13 13:59:26.693;74.4;25.9
2025-09-13 13:59:36.693;73.8;25.9
2025-09-13 13:59:46.693;69.8;25.9
2025-09-13 13:59:56.693;66.8;25.9
2025-09-13 14:00:06.693;64.4;26.0
2025-09-13 14:00:16.693;63.9;26.0
2025-09-13 14:00:26.693;63.1;26.0
2025-09-13 14:00:36.693;61.3;26.0
2025-09-13 14:00:46.693;62.0;26.0
2025-09-13 14:00:56.693;62.0;26.0
2025-09-13 14:01:06.693;61.3;26.0
2025-09-13 14:01:16.693;61.1;26.0
2025-09-13 14:01:26.693;61.2;26.0
2025-09-13 14:01:36.693;62.3;26.0
2025-09-13 14:01:46.693;62.4;26.1
2025-09-13 14:01:56.693;61.4;26.0
2025-09-13 14:02:06.693;61.3;26.1
2025-09-13 14:02:16.693;61.3;26.1
2025-09-13 14:02:26.693;61.4;26.1
2025-09-13 14:02:36.693;61.1;26.1
2025-09-13 14:02:46.693;60.8;26.1
2025-09-13 14:02:56.693;60.8;26.1
2025-09-13 14:03:06.693;60.4;26.1
2025-09-13 14:03:16.693;60.4;26.1
2025-09-13 14:03:26.693;60.3;26.1
2025-09-13 14:03:36.693;60.5;26.1
2025-09-13 14:03:46.693;60.5;26.2
2025-09-13 14:03:56.693;60.4;26.2
2025-09-13 14:04:06.693;60.3;26.2
2025-09-13 14:04:16.693;60.4;26.1
2025-09-13 14:04:26.693;60.5;26.1
2025-09-13 14:04:36.693;60.7;26.1
2025-09-13 14:04:46.693;60.8;26.0
2025-09-13 14:04:56.693;61.1;26.0
2025-09-13 14:05:06.693;62.0;26.0
2025-09-13 14:05:16.693;62.3;26.0
2025-09-13 14:05:26.693;63.8;26.0
2025-09-13 14:05:36.693;65.1;26.0
2025-09-13 14:05:46.693;66.2;26.1
2025-09-13 14:05:56.693;67.1;26.1
2025-09-13 14:06:06.693;68.4;26.1
2025-09-13 14:06:16.693;69.1;26.1
2025-09-13 14:06:26.693;69.8;26.1
2025-09-13 14:06:36.693;70.1;26.1
2025-09-13 14:06:46.693;70.3;26.1
2025-09-13 14:06:56.693;70.9;26.1
2025-09-13 14:07:06.693;71.4;26.1
2025-09-13 14:07:16.693;71.8;26.1
2025-09-13 14:07:26.693;72.1;26.1
2025-09-13 14:07:36.693;72.3;26.1
2025-09-13 14:07:46.693;72.4;26.1
2025-09-13 14:07:56.693;72.4;26.1
2025-09-13 14:08:06.693;72.3;26.1
2025-09-13 14:08:16.693;72.1;26.1
2025-09-13 14:08:26.693;71.5;26.1
2025-09-13 14:08:36.693;71.0;26.1
2025-09-13 14:08:46.693;70.3;26.1
2025-09-13 14:08:56.693;69.4;26.1
2025-09-13 14:09:06.693;68.7;26.1
2025-09-13 14:09:16.693;67.9;26.1
2025-09-13 14:09:26.693;67.4;26.1
2025-09-13 14:09:36.693;68.0;26.1
2025-09-13 14:09:46.693;68.3;26.1
2025-09-13 14:09:56.693;69.2;26.1
2025-09-13 14:10:06.693;70.3;26.1
2025-09-13 14:10:16.693;71.5;26.1
2025-09-13 14:10:26.693;72.2;26.0
2025-09-13 14:10:36.693;72.6;26.0
2025-09-13 14:10:46.693;73.0;26.0
2025-09-13 14:10:56.693;73.6;26.0
2025-09-13 14:11:06.693;74.1;26.0
2025-09-13 14:11:16.693;74.8;26.0
2025-09-13 14:11:26.693;75.0;26.0
2025-09-13 14:11:36.693;74.9;26.0
2025-09-13 14:11:46.693;74.9;26.0
2025-09-13 14:11:56.693;74.8;26.0
2025-09-13 14:12:06.693;74.7;26.0
2025-09-13 14:12:16.693;74.1;26.0
2025-09-13 14:12:26.693;73.6;26.0
2025-09-13 14:12:36.693;73.0;26.0
2025-09-13 14:12:46.693;72.6;26.0
2025-09-13 14:12:56.693;72.3;26.0
2025-09-13 14:13:06.693;72.4;25.9
2025-09-13 14:13:16.693;72.5;25.9
2025-09-13 14:13:26.693;72.3;25.9
2025-09-13 14:13:36.693;72.8;25.9
2025-09-13 14:13:46.693;72.8;25.9
2025-09-13 14:13:56.693;72.4;25.9
2025-09-13 14:14:06.693;72.8;25.9
2025-09-13 14:14:16.693;73.1;25.9
2025-09-13 14:14:26.693;73.2;25.9
2025-09-13 14:14:36.693;72.8;25.9
2025-09-13 14:14:46.693;72.8;25.9
2025-09-13 14:14:56.693;72.6;25.8
2025-09-13 14:15:06.693;73.2;25.8
2025-09-13 14:15:16.693;73.4;25.8
2025-09-13 14:15:26.693;73.1;25.8
2025-09-13 14:15:36.693;72.8;25.8
2025-09-13 14:15:46.693;73.4;25.8
2025-09-13 14:15:56.693;74.5;25.8
2025-09-13 14:16:06.693;73.8;25.8
2025-09-13 14:16:16.693;73.6;25.8
2025-09-13 14:16:26.693;73.3;25.7
2025-09-13 14:16:36.693;73.0;25.6
2025-09-13 14:16:46.693;73.5;25.6
2025-09-13 14:16:56.693;73.9;25.6
2025-09-13 14:17:06.693;73.8;25.6
2025-09-13 14:17:16.693;74.1;25.6
2025-09-13 14:17:26.693;73.2;25.6
2025-09-13 14:17:36.693;72.5;25.6
2025-09-13 14:17:46.693;72.1;25.6
2025-09-13 14:17:56.693;71.8;25.5
2025-09-13 14:18:06.693;71.5;25.5
2025-09-13 14:18:16.693;71.8;25.5
2025-09-13 14:18:26.693;72.8;25.5
2025-09-13 14:18:36.693;73.4;25.5
2025-09-13 14:18:46.693;74.3;25.4
2025-09-13 14:18:56.693;75.3;25.4
2025-09-13 14:19:06.693;76.1;25.4
2025-09-13 14:19:16.693;76.8;25.4
2025-09-13 14:19:26.693;77.4;25.4
2025-09-13 14:19:36.693;78.1;25.4
2025-09-13 14:19:46.693;71.5;25.4
2025-09-13 14:19:56.693;67.1;25.4
2025-09-13 14:20:06.693;65.3;25.4
2025-09-13 14:20:16.693;64.5;25.4
2025-09-13 14:20:26.693;64.1;25.4
2025-09-13 14:20:36.693;63.8;25.4
2025-09-13 14:20:46.693;63.7;25.4
2025-09-13 14:20:56.693;63.6;25.4
2025-09-13 14:21:06.693;63.6;25.4
2025-09-13 14:21:16.693;63.7;25.4
2025-09-13 14:21:26.693;63.7;25.4
2025-09-13 14:21:36.693;63.8;25.4
2025-09-13 14:21:46.693;63.8;25.4
2025-09-13 14:21:56.693;63.6;25.4
2025-09-13 14:22:06.693;63.1;25.4
2025-09-13 14:22:16.693;62.7;25.4
2025-09-13 14:22:26.693;62.3;25.4
2025-09-13 14:22:36.693;62.1;25.4
2025-09-13 14:22:46.693;62.0;25.4
2025-09-13 14:22:56.693;62.2;25.4
2025-09-13 14:23:06.693;62.3;25.4
2025-09-13 14:23:16.693;62.1;25.4
2025-09-13 14:23:26.693;62.2;25.4
2025-09-13 14:23:36.693;62.2;25.4
2025-09-13 14:23:46.693;62.0;25.4
2025-09-13 14:23:56.693;61.9;25.4
2025-09-13 14:24:06.693;61.8;25.4
2025-09-13 14:24:16.693;61.9;25.4
2025-09-13 14:24:26.693;62.0;25.4
2025-09-13 14:24:36.693;61.8;25.4
2025-09-13 14:24:46.693;61.8;25.4
2025-09-13 14:24:56.693;62.1;25.4
2025-09-13 14:25:06.693;62.1;25.4
2025-09-13 14:25:16.693;62.0;25.4
2025-09-13 14:25:26.693;61.8;25.4
2025-09-13 14:25:36.693;61.7;25.4
2025-09-13 14:25:46.693;61.7;25.4
2025-09-13 14:25:56.693;61.7;25.4
2025-09-13 14:26:06.693;61.5;25.3
2025-09-13 14:26:16.693;61.5;25.3
2025-09-13 14:26:26.693;61.7;25.3
2025-09-13 14:26:36.693;61.7;25.3
2025-09-13 14:26:46.693;61.6;25.3
2025-09-13 14:26:56.693;61.6;25.3
2025-09-13 14:27:06.693;61.6;25.3
2025-09-13 14:27:16.693;61.7;25.3
2025-09-13 14:27:26.693;61.6;25.3
2025-09-13 14:27:36.693;61.4;25.3
2025-09-13 14:27:46.693;61.3;25.3
2025-09-13 14:27:56.693;61.3;25.3
2025-09-13 14:28:06.693;61.4;25.3
2025-09-13 14:28:16.693;61.3;25.4
2025-09-13 14:28:26.693;61.2;25.3
2025-09-13 14:28:36.693;61.2;25.4
2025-09-13 14:28:46.693;61.2;25.4
2025-09-13 14:28:56.693;61.2;25.4
2025-09-13 14:29:06.693;61.0;25.4
2025-09-13 14:29:16.693;60.9;25.4
2025-09-13 14:29:26.693;61.0;25.5
2025-09-13 14:29:36.693;60.9;25.5
2025-09-13 14:29:46.693;60.8;25.5
2025-09-13 14:29:56.693;60.9;25.6
2025-09-13 14:30:06.693;60.7;25.6
2025-09-13 14:30:16.693;60.6;25.6
2025-09-13 14:30:26.693;60.7;25.6
2025-09-13 14:30:36.693;61.0;25.7
2025-09-13 14:30:46.693;61.1;25.8
2025-09-13 14:30:56.693;61.0;25.8
2025-09-13 14:31:06.693;60.5;25.8
2025-09-13 14:31:16.693;60.3;25.8
2025-09-13 14:31:26.693;60.3;25.8
2025-09-13 14:31:36.693;60.5;25.8
2025-09-13 14:31:46.693;60.8;25.8
2025-09-13 14:31:56.693;61.2;25.8
2025-09-13 14:32:06.693;61.3;25.8
2025-09-13 14:32:16.693;61.1;25.8
2025-09-13 14:32:26.693;60.8;25.8
2025-09-13 14:32:36.693;61.0;25.8
2025-09-13 14:32:46.693;60.9;25.8
2025-09-13 14:32:56.693;60.7;25.9
2025-09-13 14:33:06.693;60.6;25.8
2025-09-13 14:33:16.693;60.7;25.8
2025-09-13 14:33:26.693;60.8;25.8
2025-09-13 14:33:36.693;60.9;25.8
2025-09-13 14:33:46.693;60.9;25.8
2025-09-13 14:33:56.693;60.5;25.8
2025-09-13 14:34:06.693;60.6;25.8
2025-09-13 14:34:16.693;60.6;25.8
2025-09-13 14:34:26.693;60.7;25.8
2025-09-13 14:34:36.693;60.6;25.8
2025-09-13 14:34:46.693;60.6;25.8
2025-09-13 14:34:56.693;60.6;25.8
2025-09-13 14:35:06.693;60.6;25.8
2025-09-13 14:35:16.693;60.6;25.8
2025-09-13 14:35:26.693;60.6;25.8
2025-09-13 14:35:36.693;60.7;25.9
2025-09-13 14:35:46.693;60.7;25.9
2025-09-13 14:35:56.693;60.4;25.8
2025-09-13 14:36:06.693;60.1;25.8
2025-09-13 14:36:16.693;60.0;25.8
2025-09-13 14:36:26.693;60.0;25.9
2025-09-13 14:36:36.693;59.9;25.9
2025-09-13 14:36:46.693;59.9;25.9
2025-09-13 14:36:56.693;59.9;25.9
2025-09-13 14:37:06.693;60.0;26.0
2025-09-13 14:37:16.693;59.9;26.0
2025-09-13 14:37:26.693;59.9;26.0
2025-09-13 14:37:36.693;59.8;26.0
2025-09-13 14:37:46.693;59.7;26.0
2025-09-13 14:37:56.693;59.7;26.1
2025-09-13 14:38:06.693;59.9;26.0
2025-09-13 14:38:16.693;60.0;26.0
2025-09-13 14:38:26.693;60.0;26.0
2025-09-13 14:38:36.693;59.9;26.0
2025-09-13 14:38:46.693;60.0;26.0
2025-09-13 14:38:56.693;60.3;26.0
2025-09-13 14:39:06.693;60.4;26.0
2025-09-13 14:39:16.693;60.5;26.0
2025-09-13 14:39:26.693;60.5;26.0
2025-09-13 14:39:36.693;60.5;26.0
2025-09-13 14:39:46.693;60.7;26.0
2025-09-13 14:39:56.693;60.9;26.0
2025-09-13 14:40:06.693;61.1;25.9
2025-09-13 14:40:16.693;60.6;25.9
2025-09-13 14:40:26.693;60.5;25.9
2025-09-13 14:40:36.693;60.8;26.0
2025-09-13 14:40:46.693;60.8;26.0
2025-09-13 14:40:56.693;60.5;26.0
2025-09-13 14:41:06.693;60.3;26.0
2025-09-13 14:41:16.693;60.1;26.0
2025-09-13 14:41:26.693;60.0;26.0
2025-09-13 14:41:36.693;60.0;25.9
2025-09-13 14:41:46.693;60.0;25.9
2025-09-13 14:41:56.693;60.2;25.9
2025-09-13 14:42:06.693;60.3;25.9
2025-09-13 14:42:16.693;60.5;25.9
2025-09-13 14:42:26.693;60.5;25.9
2025-09-13 14:42:36.693;60.5;25.9
2025-09-13 14:42:46.693;60.5;25.9
2025-09-13 14:42:56.693;60.6;26.0
2025-09-13 14:43:06.693;60.5;25.9
2025-09-13 14:43:16.693;60.5;26.0
2025-09-13 14:43:26.693;60.5;25.9
2025-09-13 14:43:36.693;60.3;25.9
2025-09-13 14:43:46.693;60.6;25.9
2025-09-13 14:43:56.693;60.5;26.0
2025-09-13 14:44:06.693;60.5;26.0
2025-09-13 14:44:16.693;60.5;26.0
2025-09-13 14:44:26.693;60.4;26.0
2025-09-13 14:44:36.693;60.5;26.0
2025-09-13 14:44:46.693;60.6;26.1
2025-09-13 14:44:56.693;60.5;26.1
2025-09-13 14:45:06.693;60.4;26.0
2025-09-13 14:45:16.693;60.3;26.0
2025-09-13 14:45:26.693;60.3;26.1
2025-09-13 14:45:36.693;60.3;26.1
2025-09-13 14:45:46.693;60.4;26.1
2025-09-13 14:45:56.693;60.4;26.1
2025-09-13 14:46:06.693;60.4;26.0
2025-09-13 14:46:16.693;60.4;26.0
2025-09-13 14:46:26.693;60.6;26.0
2025-09-13 14:46:36.693;60.6;26.0
2025-09-13 14:46:46.693;60.8;26.0
2025-09-13 14:46:56.693;61.2;26.0
2025-09-13 14:47:06.693;61.2;26.0
2025-09-13 14:47:16.693;61.1;26.0
2025-09-13 14:47:26.693;61.1;26.0
2025-09-13 14:47:36.693;61.3;26.0
2025-09-13 14:47:46.693;61.0;26.1
2025-09-13 14:47:56.693;60.9;26.1
2025-09-13 14:48:06.693;61.0;26.1
2025-09-13 14:48:16.693;60.9;26.1
2025-09-13 14:48:26.693;60.8;26.1
2025-09-13 14:48:36.693;60.8;26.1
2025-09-13 14:48:46.693;60.6;26.1
2025-09-13 14:48:56.693;60.2;26.1
2025-09-13 14:49:06.693;60.2;26.1
2025-09-13 14:49:16.693;60.1;26.1
2025-09-13 14:49:26.693;60.3;26.1
2025-09-13 14:49:36.693;60.3;26.0
2025-09-13 14:49:46.693;60.5;26.0
2025-09-13 14:49:56.693;60.5;26.0
2025-09-13 14:50:06.693;60.7;26.0
2025-09-13 14:50:16.693;60.7;26.0
2025-09-13 14:50:26.693;60.9;26.0
2025-09-13 14:50:36.693;60.7;26.0
2025-09-13 14:50:46.693;60.8;26.0
2025-09-13 14:50:56.693;60.7;26.0
2025-09-13 14:51:06.693;60.7;26.0
2025-09-13 14:51:16.693;60.8;26.0
2025-09-13 14:51:26.693;61.1;26.0
2025-09-13 14:51:36.693;61.3;26.0
2025-09-13 14:51:46.693;61.4;26.0
2025-09-13 14:51:56.693;61.5;25.9
2025-09-13 14:52:06.693;61.5;25.9
2025-09-13 14:52:16.693;61.5;25.9
2025-09-13 14:52:26.693;61.9;25.9
2025-09-13 14:52:36.693;62.0;25.9
2025-09-13 14:52:46.693;61.9;25.9
2025-09-13 14:52:56.693;61.9;25.9
2025-09-13 14:53:06.693;62.3;25.9
2025-09-13 14:53:16.693;63.0;25.9
2025-09-13 14:53:26.693;63.8;25.9
2025-09-13 14:53:36.693;64.3;25.9
2025-09-13 14:53:46.693;64.5;25.9
2025-09-13 14:53:56.693;64.8;25.9
2025-09-13 14:54:06.693;65.0;25.9
2025-09-13 14:54:16.693;65.2;25.9
2025-09-13 14:54:26.693;65.5;25.9
2025-09-13 14:54:36.693;65.6;25.9
2025-09-13 14:54:46.693;65.6;25.9
2025-09-13 14:54:56.693;65.6;25.9
2025-09-13 14:55:06.693;65.8;25.9
2025-09-13 14:55:16.693;66.2;25.9
2025-09-13 14:55:26.693;66.4;25.9
2025-09-13 14:55:36.693;66.9;25.9
2025-09-13 14:55:46.693;67.0;25.9
2025-09-13 14:55:56.693;66.9;25.9
2025-09-13 14:56:06.693;67.2;25.9
2025-09-13 14:56:16.693;67.8;25.9
2025-09-13 14:56:26.693;67.8;25.9
2025-09-13 14:56:36.693;67.9;25.9
2025-09-13 14:56:46.693;68.1;25.9
2025-09-13 14:56:56.693;68.3;25.9
2025-09-13 14:57:06.693;68.4;25.9
2025-09-13 14:57:16.693;68.7;25.9
2025-09-13 14:57:26.693;69.7;25.9
2025-09-13 14:57:36.693;70.4;25.9
2025-09-13 14:57:46.693;71.1;25.9
2025-09-13 14:57:56.693;71.2;25.9
2025-09-13 14:58:06.693;70.8;25.9
2025-09-13 14:58:16.693;70.2;25.9
2025-09-13 14:58:26.693;69.7;25.9
2025-09-13 14:58:36.693;69.2;25.9
2025-09-13 14:58:46.693;68.7;25.9
2025-09-13 14:58:56.693;68.6;25.9
2025-09-13 14:59:06.693;68.6;25.9
2025-09-13 14:59:16.693;68.6;25.9
2025-09-13 14:59:26.693;68.4;25.8
2025-09-13 14:59:36.693;68.1;25.8
2025-09-13 14:59:46.693;67.9;25.8
2025-09-13 14:59:56.693;67.7;25.8
2025-09-13 15:00:06.693;67.7;25.8
2025-09-13 15:00:16.693;67.6;25.8
2025-09-13 15:00:26.693;67.6;25.8
2025-09-13 15:00:36.693;67.7;25.7
2025-09-13 15:00:46.693;67.7;25.6
2025-09-13 15:00:56.693;67.6;25.6
2025-09-13 15:01:06.693;67.7;25.6
2025-09-13 15:01:16.693;67.8;25.6
2025-09-13 15:01:26.693;68.1;25.6
2025-09-13 15:01:36.693;68.9;25.6
2025-09-13 15:01:46.693;69.6;25.6
2025-09-13 15:01:56.693;70.2;25.5
2025-09-13 15:02:06.693;71.0;25.5
2025-09-13 15:02:16.693;71.4;25.5
2025-09-13 15:02:26.693;72.2;25.5
2025-09-13 15:02:36.693;72.6;25.5
2025-09-13 15:02:46.693;72.9;25.4
2025-09-13 15:02:56.693;73.5;25.4
2025-09-13 15:03:06.693;73.9;25.4
2025-09-13 15:03:16.693;74.4;25.4
