timestamp,heartrate
2024-09-10T01:47:47.719153,109.0
2024-09-10T01:47:48.457017,109.0
2024-09-10T01:47:50.182021,111.0
2024-09-10T01:47:51.166222,111.0
2024-09-10T01:47:51.658481,111.0
2024-09-10T01:47:52.151371,112.0
2024-09-10T01:47:52.644504,112.0
2024-09-10T01:47:53.136059,112.0
2024-09-10T01:47:53.384287,112.0
2024-09-10T01:47:53.876324,113.0
2024-09-10T01:47:54.368604,113.0
2024-09-10T01:47:54.860030,114.0
2024-09-10T01:47:55.352684,114.0
2024-09-10T01:47:55.846069,114.0
2024-09-10T01:47:56.333909,114.0
2024-09-10T01:47:56.586324,114.0
2024-09-10T01:47:57.570605,114.0
2024-09-10T01:48:57.142071,115.0
2024-09-10T01:48:57.420094,115.0
2024-09-10T01:48:57.664205,115.0
2024-09-10T01:48:57.912811,115.0
2024-09-10T01:48:58.407078,115.0
2024-09-10T01:48:58.894135,115.0
2024-09-10T01:48:59.385491,115.0
2024-09-10T01:48:59.878156,114.0
2024-09-10T01:49:00.616660,114.0
2024-09-10T01:49:00.867290,114.0
2024-09-10T01:49:01.108456,112.0
2024-09-10T01:49:01.601395,112.0
2024-09-10T01:49:02.095961,111.0
2024-09-10T01:49:02.586332,111.0
2024-09-10T01:49:03.078480,111.0
2024-09-10T01:49:03.576936,110.0
2024-09-10T01:49:03.820758,110.0
2024-09-10T01:49:04.310177,110.0
2024-09-10T01:49:04.803918,110.0
2024-09-10T01:49:05.295368,110.0
2024-09-10T01:49:05.787907,110.0
2024-09-10T01:49:06.281806,110.0
2024-09-10T01:49:06.763094,110.0
2024-09-10T01:49:07.023937,110.0
2024-09-10T01:49:08.009887,110.0
2024-09-10T01:49:08.989395,111.0
2024-09-10T01:49:09.482726,112.0
2024-09-10T01:49:09.975280,112.0
2024-09-10T01:49:10.224152,112.0
2024-09-10T01:49:10.473300,113.0
2024-09-10T01:49:10.718781,113.0
2024-09-10T01:49:10.960153,113.0
2024-09-10T01:49:11.207430,113.0
2024-09-10T01:49:11.697857,114.0
2024-09-10T01:49:12.191492,114.0
2024-09-10T01:49:12.684255,114.0
2024-09-10T01:49:13.175772,117.0
2024-09-10T01:49:13.669341,117.0
2024-09-10T01:49:13.916279,117.0
2024-09-10T01:49:14.167726,117.0
2024-09-10T01:49:14.900581,119.0
2024-09-10T01:49:15.392648,119.0
2024-09-10T01:49:15.887219,121.0
2024-09-10T01:49:17.119923,121.0
2024-09-10T01:49:17.367760,122.0
2024-09-10T01:49:17.609027,122.0
2024-09-10T01:49:18.102855,122.0
2024-09-10T01:49:18.598025,122.0
2024-09-10T01:49:19.087888,123.0
2024-09-10T01:49:19.581770,123.0
2024-09-10T01:49:20.074314,123.0
2024-09-10T01:49:20.318427,124.0
2024-09-10T01:49:20.565492,124.0
2024-09-10T01:49:20.814816,124.0
2024-09-10T01:49:21.306363,124.0
2024-09-10T01:49:21.798873,124.0
2024-09-10T01:49:22.289431,124.0
2024-09-10T01:49:22.780221,124.0
2024-09-10T01:49:23.273018,124.0
2024-09-10T01:49:23.521766,124.0
2024-09-10T01:49:23.775340,124.0
2024-09-10T01:49:23.986811,124.0
2024-09-10T01:49:24.507412,124.0
2024-09-10T01:49:25.003718,124.0
2024-09-10T01:49:25.487971,124.0
2024-09-10T01:49:26.454143,123.0
2024-09-10T01:49:26.739280,123.0
2024-09-10T01:49:26.968759,123.0
2024-09-10T01:49:27.219888,123.0
2024-09-10T01:49:27.707229,123.0
2024-09-10T01:49:28.202803,123.0
2024-09-10T01:49:28.691843,123.0
2024-09-10T01:49:29.184576,122.0
2024-09-10T01:49:29.678125,122.0
2024-09-10T01:49:29.922547,122.0
2024-09-10T01:49:30.170995,122.0
2024-09-10T01:49:30.416166,123.0
2024-09-10T01:49:30.904771,123.0
2024-09-10T01:49:31.406238,123.0
2024-09-10T01:49:31.898291,123.0
2024-09-10T01:49:32.386318,123.0
2024-09-10T01:49:32.877983,123.0
2024-09-10T01:49:33.372774,122.0
2024-09-10T01:49:33.620068,122.0
2024-09-10T01:49:33.862923,122.0
2024-09-10T01:49:34.110977,122.0
2024-09-10T01:49:34.601197,118.0
2024-09-10T01:49:35.096098,118.0
2024-09-10T01:49:35.586730,116.0
2024-09-10T01:49:36.081332,116.0
2024-09-10T01:49:36.570974,114.0
2024-09-10T01:49:36.817508,114.0
2024-09-10T01:49:37.063390,114.0
2024-09-10T01:49:37.312345,114.0
2024-09-10T01:49:37.557658,113.0
2024-09-10T01:49:37.803978,113.0
2024-09-10T01:49:38.295186,113.0
2024-09-10T01:49:38.788577,112.0
2024-09-10T01:49:39.286618,112.0
2024-09-10T01:49:39.777560,112.0
2024-09-10T01:49:40.265986,112.0
2024-09-10T01:49:40.515019,112.0
2024-09-10T01:49:40.759036,112.0
2024-09-10T01:49:41.003277,112.0
2024-09-10T01:49:41.497003,112.0
2024-09-10T01:49:41.967914,114.0
2024-09-10T01:49:42.464479,114.0
2024-09-10T01:49:42.987590,116.0
2024-09-10T01:49:43.482500,116.0
2024-09-10T01:49:43.959841,117.0
2024-09-10T01:49:44.210606,117.0
2024-09-10T01:49:44.698518,117.0
2024-09-10T01:49:45.191976,117.0
2024-09-10T01:49:45.681834,117.0
2024-09-10T01:49:46.179451,117.0
2024-09-10T01:49:46.669091,117.0
2024-09-10T01:49:47.160555,116.0
2024-09-10T01:49:47.406809,116.0
2024-09-10T01:49:47.653554,116.0
2024-09-10T01:49:47.901014,116.0
2024-09-10T01:49:48.151655,116.0
2024-09-10T01:49:48.390718,116.0
2024-09-10T01:49:48.882946,116.0
2024-09-10T01:49:49.382105,114.0
2024-09-10T01:49:49.868641,114.0
2024-09-10T01:49:50.361416,112.0
2024-09-10T01:49:50.854861,112.0
2024-09-10T01:49:51.099745,112.0
2024-09-10T01:49:51.350670,111.0
2024-09-10T01:49:51.594523,111.0
2024-09-10T01:49:52.086228,111.0
2024-09-10T01:49:52.580203,111.0
2024-09-10T01:49:53.070046,110.0
2024-09-10T01:49:53.562872,110.0
2024-09-10T01:49:54.057144,110.0
2024-09-10T01:49:54.796704,110.0
2024-09-10T01:49:55.039555,109.0
2024-09-10T01:49:55.288831,109.0
2024-09-10T01:49:55.779944,109.0
2024-09-10T01:49:56.273336,108.0
2024-09-10T01:49:56.764645,108.0
2024-09-10T01:49:57.257329,108.0
2024-09-10T01:49:57.748438,108.0
2024-09-10T01:49:57.995737,108.0
2024-09-10T01:49:58.242084,108.0
2024-09-10T01:49:58.490017,107.0
2024-09-10T01:49:58.980061,107.0
2024-09-10T01:49:59.478331,107.0
2024-09-10T01:49:59.963183,108.0
2024-09-10T01:50:00.435919,108.0
2024-09-10T01:50:00.945908,108.0
2024-09-10T01:50:01.192624,108.0
2024-09-10T01:50:01.440747,108.0
2024-09-10T01:50:02.181396,109.0
2024-09-10T01:50:02.682023,110.0
2024-09-10T01:50:03.163267,110.0
2024-09-10T01:50:03.659021,110.0
2024-09-10T01:50:04.155276,110.0
2024-09-10T01:50:04.398301,110.0
2024-09-10T01:50:04.650451,110.0
2024-09-10T01:50:04.890089,109.0
2024-09-10T01:50:05.384410,109.0
2024-09-10T01:50:05.874953,109.0
2024-09-10T01:50:06.367761,109.0
2024-09-10T01:50:06.860827,109.0
2024-09-10T01:50:07.354626,110.0
2024-09-10T01:50:07.601677,110.0
2024-09-10T01:50:07.847540,110.0
2024-09-10T01:50:08.088502,110.0
2024-09-10T01:50:08.588809,110.0
2024-09-10T01:50:09.078783,110.0
2024-09-10T01:50:09.569969,110.0
2024-09-10T01:50:10.804043,110.0
2024-09-10T01:50:11.050916,110.0
2024-09-10T01:50:11.293278,110.0
2024-09-10T01:50:11.786640,110.0
2024-09-10T01:50:12.287933,110.0
2024-09-10T01:50:12.775619,110.0
2024-09-10T01:50:13.273483,110.0
2024-09-10T01:50:13.756417,110.0
2024-09-10T01:50:14.008506,110.0
2024-09-10T01:50:14.249406,110.0
2024-09-10T01:50:14.496164,110.0
2024-09-10T01:50:14.988480,108.0
2024-09-10T01:50:15.485212,108.0
2024-09-10T01:50:15.972894,108.0
2024-09-10T01:50:16.467324,105.0
2024-09-10T01:50:16.961775,105.0
2024-09-10T01:50:17.183037,105.0
2024-09-10T01:50:17.440058,105.0
2024-09-10T01:50:17.678083,105.0
2024-09-10T01:50:18.208369,105.0
2024-09-10T01:50:18.706759,105.0
2024-09-10T01:50:19.157960,105.0
2024-09-10T01:50:20.167604,104.0
2024-09-10T01:50:20.416425,104.0
2024-09-10T01:50:20.662038,104.0
2024-09-10T01:50:20.904815,103.0
2024-09-10T01:50:21.396756,103.0
2024-09-10T01:50:21.886498,103.0
2024-09-10T01:50:22.375625,103.0
2024-09-10T01:50:22.872071,103.0
2024-09-10T01:50:23.367518,102.0
2024-09-10T01:50:23.607090,102.0
2024-09-10T01:50:23.856042,102.0
2024-09-10T01:50:24.105301,102.0
2024-09-10T01:50:24.592780,102.0
2024-09-10T01:50:25.085664,102.0
2024-09-10T01:50:26.070237,102.0
2024-09-10T01:50:26.564085,102.0
2024-09-10T01:50:26.813501,103.0
2024-09-10T01:50:27.058419,103.0
2024-09-10T01:50:27.306637,103.0
2024-09-10T01:50:27.550297,103.0
2024-09-10T01:50:27.801008,103.0
2024-09-10T01:50:28.287811,103.0
2024-09-10T01:50:28.782938,103.0
2024-09-10T01:50:29.278444,103.0
2024-09-10T01:50:29.775322,103.0
2024-09-10T01:50:30.258239,103.0
2024-09-10T01:50:30.502860,103.0
2024-09-10T01:50:30.750870,103.0
2024-09-10T01:50:30.997133,103.0
2024-09-10T01:50:31.490902,103.0
2024-09-10T01:50:31.984219,103.0
2024-09-10T01:50:32.473133,103.0
2024-09-10T01:50:32.966248,103.0
2024-09-10T01:50:33.460118,104.0
2024-09-10T01:50:33.704935,104.0
2024-09-10T01:50:33.957896,104.0
2024-09-10T01:50:34.201178,104.0
2024-09-10T01:50:34.696328,105.0
2024-09-10T01:50:35.183902,105.0
2024-09-10T01:50:35.650124,107.0
2024-09-10T01:50:36.150197,107.0
2024-09-10T01:50:36.656012,108.0
2024-09-10T01:50:36.921137,108.0
2024-09-10T01:50:37.167982,108.0
2024-09-10T01:50:37.418427,108.0
2024-09-10T01:50:37.893097,108.0
2024-09-10T01:50:38.378605,108.0
2024-09-10T01:50:38.879356,108.0
2024-09-10T01:50:39.371511,107.0
2024-09-10T01:50:39.866974,107.0
2024-09-10T01:50:40.108391,107.0
2024-09-10T01:50:40.362633,106.0
2024-09-10T01:50:40.602922,106.0
2024-09-10T01:50:41.092706,106.0
2024-09-10T01:50:42.084886,106.0
2024-09-10T01:50:43.065211,104.0
2024-09-10T01:50:43.310982,104.0
2024-09-10T01:50:43.557273,104.0
2024-09-10T01:50:44.295577,103.0
2024-09-10T01:50:44.787310,103.0
2024-09-10T01:50:45.282819,101.0
2024-09-10T01:50:45.772956,101.0
2024-09-10T01:50:46.267505,101.0
2024-09-10T01:50:46.512263,101.0
2024-09-10T01:50:46.757574,101.0
2024-09-10T01:50:46.996701,101.0
