timestamp,heartrate
2024-08-01T14:08:43.197412,91.0
2024-08-01T14:08:48.090397,91.0
2024-08-01T14:08:48.603279,91.0
2024-08-01T14:08:48.856868,91.0
2024-08-01T14:08:49.104502,91.0
2024-08-01T14:08:49.349378,91.0
2024-08-01T14:08:49.842097,91.0
2024-08-01T14:08:50.333382,91.0
2024-08-01T14:08:50.825765,91.0
2024-08-01T14:08:51.308917,91.0
2024-08-01T14:08:51.811128,91.0
2024-08-01T14:08:52.058611,91.0
2024-08-01T14:08:52.307348,91.0
2024-08-01T14:08:52.550208,91.0
2024-08-01T14:08:53.043148,92.0
2024-08-01T14:08:53.535784,92.0
2024-08-01T14:08:54.010851,92.0
2024-08-01T14:08:54.498219,92.0
2024-08-01T14:08:55.013636,92.0
2024-08-01T14:08:55.264354,92.0
2024-08-01T14:08:55.508023,92.0
2024-08-01T14:08:55.750580,92.0
2024-08-01T14:08:56.245499,92.0
2024-08-01T14:08:57.229362,92.0
2024-08-01T14:08:57.721906,92.0
2024-08-01T14:08:58.214441,92.0
2024-08-01T14:08:58.462272,92.0
2024-08-01T14:08:58.709077,92.0
2024-08-01T14:08:58.953614,92.0
2024-08-01T14:08:59.445492,92.0
2024-08-01T14:08:59.938974,89.0
2024-08-01T14:09:01.417217,89.0
2024-08-01T14:09:01.665170,89.0
2024-08-01T14:09:01.907275,89.0
2024-08-01T14:09:02.153724,89.0
2024-08-01T14:09:02.644531,89.0
2024-08-01T14:09:03.142198,90.0
2024-08-01T14:09:03.611814,90.0
2024-08-01T14:09:04.135637,90.0
2024-08-01T14:09:04.633075,89.0
2024-08-01T14:09:04.860792,89.0
2024-08-01T14:09:05.363656,89.0
2024-08-01T14:09:05.863242,90.0
2024-08-01T14:09:06.347270,90.0
2024-08-01T14:09:06.835926,90.0
2024-08-01T14:09:07.326795,92.0
2024-08-01T14:09:07.819486,92.0
2024-08-01T14:09:08.067698,92.0
2024-08-01T14:09:08.311017,92.0
2024-08-01T14:09:08.562225,92.0
2024-08-01T14:09:09.051617,92.0
2024-08-01T14:09:09.542210,91.0
2024-08-01T14:09:10.037165,91.0
2024-08-01T14:09:10.529171,91.0
2024-08-01T14:09:11.021784,89.0
2024-08-01T14:09:11.268040,89.0
2024-08-01T14:09:11.512483,89.0
2024-08-01T14:09:11.758831,89.0
2024-08-01T14:09:12.248799,89.0
2024-08-01T14:09:12.745807,89.0
2024-08-01T14:09:13.728894,89.0
2024-08-01T14:09:14.225173,89.0
2024-08-01T14:09:14.470906,89.0
2024-08-01T14:09:14.715200,90.0
2024-08-01T14:09:14.961322,90.0
2024-08-01T14:09:15.454667,90.0
2024-08-01T14:09:15.947795,90.0
2024-08-01T14:09:17.671725,92.0
2024-08-01T14:09:17.916231,92.0
2024-08-01T14:09:18.162550,92.0
2024-08-01T14:09:18.657671,92.0
2024-08-01T14:09:19.152247,92.0
2024-08-01T14:09:19.639530,92.0
2024-08-01T14:09:20.135427,92.0
2024-08-01T14:09:20.625495,92.0
2024-08-01T14:09:20.871054,92.0
2024-08-01T14:09:21.339537,93.0
2024-08-01T14:09:21.840946,93.0
2024-08-01T14:09:22.338973,93.0
2024-08-01T14:09:22.857310,94.0
2024-08-01T14:09:23.334071,94.0
