GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2024-04-21T01:29:59,44.9908064,7.5994745,245.0,,,17.34,7.927,65535,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:00,44.9907892,7.5994560,245.0,,,19.74,9.338,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:01,44.9907688,7.5994358,245.0,,,22.50,10.613,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:02,44.9907454,7.5994143,245.0,,,25.61,11.891,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:03,44.9907187,7.5993921,245.0,,,29.05,12.866,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:04,44.9906905,7.5993673,245.0,,,32.75,13.806,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:05,44.9906606,7.5993370,245.0,,,36.84,15.520,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:06,44.9906281,7.5993008,245.0,,,41.44,17.500,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:07,44.9905925,7.5992611,245.0,,,46.49,18.778,0,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:08,44.9905524,7.5992218,245.0,,32,51.91,20.153,127,,,,,,13,,,,,,,,,,,,,,,,127,176,,,,,,,,,,,,,0.0,0.0,,,65.0,,,,,,0.00,,,,,,,,3722,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:09,44.9905098,7.5991826,245.2,,35,57.57,20.556,143,,,,,,13,,,,,,,,,,,,,,,,270,184,,,,,,,,,,,,,0.0,0.0,,,65.0,,,,,,0.00,,,,,,,,3723,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:10,44.9904669,7.5991394,245.2,,37,63.42,21.463,144,,,,,,13,,,,,,,,,,,,,,,,414,177,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3723,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:11,44.9904244,7.5990906,245.2,,37,69.51,22.306,128,,,,,,13,,,,,,,,,,,,,,,,414,177,,,,,,,,,,,,,0.0,0.0,,,66.0,,,,,,0.00,,,,,,,,3723,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:12,44.9903806,7.5990405,245.2,,39,75.78,22.471,128,,,,,,13,,,,,,,,,,,,,,,,670,177,,,,,,,,,,,,,0.0,0.0,,,68.0,,,,,,0.00,,,,,,,,3723,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:13,44.9903354,7.5989915,245.2,,40,82.11,22.810,155,,,,,,13,,,,,,,,,,,,,,,,825,184,,,,,,,,,,,,,0.0,0.0,,,56.5,,,,,,0.00,,,,,,,,3723,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:14,44.9902896,7.5989428,245.4,,40,88.49,23.011,147,,,,,,13,,,,,,,,,,,,,,,,825,184,,,,,,,,,,,,,0.0,0.0,,,56.5,,,,,,0.00,,,,,,,,3724,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:15,44.9902441,7.5988916,245.4,,40,94.97,23.378,147,,,,,,13,,,,,,,,,,,,,,,,1119,179,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3724,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:16,44.9901988,7.5988386,245.4,,40,101.50,23.479,152,,,,,,13,,,,,,,,,,,,,,,,1119,179,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3724,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:17,44.9901534,7.5987850,245.4,,41,108.09,23.713,152,,,,,,13,,,,,,,,,,,,,,,,1423,177,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3724,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:18,44.9901073,7.5987307,245.4,,41,114.76,24.116,138,,,,,,13,,,,,,,,,,,,,,,,1561,168,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3724,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:19,44.9900603,7.5986764,245.4,,42,121.51,24.253,153,,,,,,13,,,,,,,,,,,,,,,,1714,179,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3724,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:20,44.9900132,7.5986221,245.6,,43,128.27,24.286,152,,,,,,13,,,,,,,,,,,,,,,,1866,179,,,,,,,,,,,,,0.0,0.0,,,61.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:21,44.9899652,7.5985679,245.6,,43,135.11,24.757,154,,,,,,13,,,,,,,,,,,,,,,,1866,179,,,,,,,,,,,,,0.0,0.0,,,60.5,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:22,44.9899169,7.5985127,245.6,,43,142.02,24.923,154,,,,,,13,,,,,,,,,,,,,,,,2174,174,,,,,,,,,,,,,0.0,0.0,,,62.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:23,44.9898673,7.5984584,245.6,,44,149.00,25.261,165,,,,,,13,,,,,,,,,,,,,,,,2339,181,,,,,,,,,,,,,0.0,0.0,,,59.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:24,44.9898171,7.5984037,245.6,,45,156.06,25.463,163,,,,,,13,,,,,,,,,,,,,,,,2502,181,,,,,,,,,,,,,0.0,0.0,,,57.5,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:25,44.9897667,7.5983473,245.6,,45,163.21,25.898,140,,,,,,13,,,,,,,,,,,,,,,,2642,172,,,,,,,,,,,,,0.0,0.0,,,71.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:26,44.9897162,7.5982898,245.6,,45,170.42,25.898,151,,,,,,13,,,,,,,,,,,,,,,,2793,173,,,,,,,,,,,,,0.0,0.0,,,71.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:27,44.9896655,7.5982316,245.6,,45,177.68,26.132,172,,,,,,13,,,,,,,,,,,,,,,,2793,173,,,,,,,,,,,,,0.0,0.0,,,70.5,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:28,44.9896145,7.5981735,245.6,,46,184.97,26.132,172,,,,,,13,,,,,,,,,,,,,,,,3137,180,,,,,,,,,,,,,0.0,0.0,,,56.5,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:29,44.9895639,7.5981149,245.6,,46,192.25,26.201,174,,,,,,13,,,,,,,,,,,,,,,,3311,182,,,,,,,,,,,,,0.0,0.0,,,54.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:30,44.9895129,7.5980560,245.6,,46,199.58,26.402,154,,,,,,13,,,,,,,,,,,,,,,,3465,175,,,,,,,,,,,,,0.0,0.0,,,66.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:31,44.9894619,7.5979958,245.6,,47,206.97,26.672,170,,,,,,13,,,,,,,,,,,,,,,,3635,178,,,,,,,,,,,,,0.0,0.0,,,66.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:32,44.9894101,7.5979358,245.6,,47,214.42,26.773,176,,,,,,13,,,,,,,,,,,,,,,,3811,181,,,,,,,,,,,,,0.0,0.0,,,65.5,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:33,44.9893572,7.5978767,245.6,,47,221.93,27.076,169,,,,,,13,,,,,,,,,,,,,,,,3811,181,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3725,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:34,44.9893029,7.5978181,245.8,,48,229.52,27.277,169,,,,,,13,,,,,,,,,,,,,,,,4149,182,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3726,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:35,44.9892490,7.5977589,245.8,,48,237.12,26.939,153,,,,,,13,,,,,,,,,,,,,,,,4302,179,,,,,,,,,,,,,0.0,0.0,,,64.5,,,,,,0.00,,,,,,,,3726,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:36,44.9891966,7.5976992,245.8,,47,244.61,26.737,155,,,,,,13,,,,,,,,,,,,,,,,4457,174,,,,,,,,,,,,,0.0,0.0,,,64.5,,,,,,0.00,,,,,,,,3726,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:37,44.9891438,7.5976395,245.8,,47,252.14,26.939,162,,,,,,13,,,,,,,,,,,,,,,,4619,175,,,,,,,,,,,,,0.0,0.0,,,65.0,,,,,,0.00,,,,,,,,3726,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:38,44.9890906,7.5975800,245.8,,47,259.68,27.040,172,,,,,,13,,,,,,,,,,,,,,,,4619,175,,,,,,,,,,,,,0.0,0.0,,,70.5,,,,,,0.00,,,,,,,,3726,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:39,44.9890371,7.5975212,246.0,,47,267.22,26.975,172,,,,,,13,,,,,,,,,,,,,,,,4963,180,,,,,,,,,,,,,0.0,0.0,,,58.5,,,,,,0.00,,,,,,,,3727,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:40,44.9889828,7.5974634,246.0,,48,274.78,27.209,174,,,,,,13,,,,,,,,,,,,,,,,5137,184,,,,,,,,,,,,,0.0,0.0,,,53.0,,,,,,0.00,,,,,,,,3727,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:41,44.9889285,7.5974051,246.0,,48,282.37,27.277,162,,,,,,13,,,,,,,,,,,,,,,,5299,182,,,,,,,,,,,,,0.0,0.0,,,53.0,,,,,,0.00,,,,,,,,3727,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:42,44.9888743,7.5973455,246.0,,48,290.01,27.544,165,,,,,,13,,,,,,,,,,,,,,,,5464,182,,,,,,,,,,,,,0.0,0.0,,,56.0,,,,,,0.00,,,,,,,,3727,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:43,44.9888199,7.5972845,246.2,,49,297.73,27.644,169,,,,,,13,,,,,,,,,,,,,,,,5633,180,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:44,44.9887657,7.5972227,246.2,,49,305.48,27.713,163,,,,,,13,,,,,,,,,,,,,,,,5633,180,,,,,,,,,,,,,0.0,0.0,,,61.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:45,44.9887116,7.5971596,246.2,,49,313.29,28.080,163,,,,,,13,,,,,,,,,,,,,,,,5959,176,,,,,,,,,,,,,0.0,0.0,,,69.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:46,44.9886564,7.5970974,246.2,,49,321.14,28.080,163,,,,,,13,,,,,,,,,,,,,,,,6122,183,,,,,,,,,,,,,0.0,0.0,,,69.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:47,44.9886009,7.5970363,246.2,,50,328.96,28.116,152,,,,,,13,,,,,,,,,,,,,,,,6274,182,,,,,,,,,,,,,0.0,0.0,,,57.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:48,44.9885453,7.5969748,246.2,,50,336.82,28.217,158,,,,,,13,,,,,,,,,,,,,,,,6432,175,,,,,,,,,,,,,0.0,0.0,,,57.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:49,44.9884896,7.5969123,246.2,,50,344.74,28.483,171,,,,,,13,,,,,,,,,,,,,,,,6603,179,,,,,,,,,,,,,0.0,0.0,,,67.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:50,44.9884336,7.5968492,246.2,,50,352.71,28.552,160,,,,,,13,,,,,,,,,,,,,,,,6763,176,,,,,,,,,,,,,0.0,0.0,,,62.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:51,44.9883772,7.5967859,246.2,,50,360.72,28.721,154,,,,,,13,,,,,,,,,,,,,,,,6917,177,,,,,,,,,,,,,0.0,0.0,,,64.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:52,44.9883207,7.5967225,246.2,,50,368.74,28.721,166,,,,,,13,,,,,,,,,,,,,,,,6917,177,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:53,44.9882641,7.5966593,246.2,,51,376.77,28.987,166,,,,,,13,,,,,,,,,,,,,,,,7249,181,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:54,44.9882072,7.5965960,246.2,,51,384.82,28.922,176,,,,,,13,,,,,,,,,,,,,,,,7425,180,,,,,,,,,,,,,0.0,0.0,,,59.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:55,44.9881499,7.5965323,246.2,,51,392.93,29.257,176,,,,,,13,,,,,,,,,,,,,,,,7601,182,,,,,,,,,,,,,0.0,0.0,,,57.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:56,44.9880921,7.5964695,246.2,,52,401.05,29.156,175,,,,,,13,,,,,,,,,,,,,,,,7776,183,,,,,,,,,,,,,0.0,0.0,,,57.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:57,44.9880342,7.5964063,246.2,,52,409.18,29.290,176,,,,,,13,,,,,,,,,,,,,,,,7952,182,,,,,,,,,,,,,0.0,0.0,,,62.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:58,44.9879762,7.5963420,246.2,,52,417.38,29.326,162,,,,,,13,,,,,,,,,,,,,,,,8114,177,,,,,,,,,,,,,0.0,0.0,,,62.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:30:59,44.9879187,7.5962769,246.2,,52,425.58,29.390,164,,,,,,13,,,,,,,,,,,,,,,,8278,177,,,,,,,,,,,,,0.0,0.0,,,66.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:31:00,44.9878612,7.5962116,246.2,,52,433.79,29.527,158,,,,,,13,,,,,,,,,,,,,,,,8436,179,,,,,,,,,,,,,0.0,0.0,,,65.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:31:01,44.9878033,7.5961470,246.2,,52,441.99,29.527,162,,,,,,13,,,,,,,,,,,,,,,,8598,183,,,,,,,,,,,,,0.0,0.0,,,61.0,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T01:31:02,44.9877446,7.5960832,246.2,,52,450.24,29.592,165,,,,,,13,,,,,,,,,,,,,,,,8598,183,,,,,,,,,,,,,0.0,0.0,,,54.5,,,,,,0.00,,,,,,,,3728,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
