tempo,velocità,latitudine,longitudine
938.223924,32.96,45.478704,8.28692
939.255901,33.15,45.478654999999996,8.286825
940.187882,33.52,45.478606,8.286729
941.223996,33.33,45.478556,8.286634
942.261903,34.07,45.478505,8.286538
943.195926,33.89,45.478454,8.286442
944.229941,33.89,45.478403,8.286347
945.265959,34.26,45.478352,8.286251
946.198345,34.07,45.4783,8.286156
947.236023,33.89,45.478249,8.286061
948.269935,34.26,45.478196999999994,8.285967
949.204069,33.7,45.478145,8.285874
950.238078,33.89,45.478094,8.285777999999999
951.274283,33.89,45.478041999999995,8.285681
952.211925,33.89,45.477992,8.285582999999999
953.247938,34.63,45.477941,8.285483
954.281967,35.0,45.477888,8.285385
955.215861,35.18,45.477832,8.28529
956.254022,34.44,45.477778,8.285195
957.18663,33.89,45.477723999999995,8.285101
958.219869,33.89,45.477672999999996,8.285005
959.253928,34.07,45.477621,8.284907
960.186693,35.0,45.477567,8.284809
961.221945,35.18,45.477512,8.284713
962.260106,34.81,45.477456,8.284619
963.192752,34.81,45.477399999999996,8.284526999999999
964.226309,34.81,45.477343,8.284433
965.260321,35.18,45.477287,8.284339
966.194205,35.0,45.477230999999996,8.284245
967.230032,35.0,45.477174999999995,8.284151
968.264044,35.74,45.477117,8.284058
969.196458,35.74,45.477056,8.28397
970.230094,35.37,45.476994999999995,8.283885
971.268306,35.0,45.476932,8.283802
972.204137,35.18,45.476867999999996,8.283722
973.23631,34.44,45.476803,8.283643999999999
974.26836,34.26,45.476738999999995,8.283565
975.198972,34.63,45.476673999999996,8.283484
976.23259,34.63,45.476608999999996,8.2834
977.262663,35.550000000000004,45.476541999999995,8.283318
978.196176,35.37,45.476471,8.283242
979.228633,35.37,45.476397999999996,8.283171
980.264658,34.63,45.476327,8.283102
981.200208,34.81,45.476254999999995,8.283031
982.232686,35.550000000000004,45.476182,8.28296
983.266507,35.0,45.476107,8.282893
984.198278,35.18,45.476031,8.282829
985.236554,34.81,45.475953999999994,8.28277
986.268746,35.37,45.475874999999995,8.282714
987.202603,35.0,45.475795,8.282658
988.234868,34.81,45.475715,8.282604
989.268901,35.18,45.475635,8.282549999999999
990.204667,35.550000000000004,45.475552,8.282499
991.23871,35.74,45.475468,8.282452
992.274906,35.37,45.475384,8.282407
993.208701,35.37,45.475299,8.282363
994.23874,35.18,45.475215,8.282321
995.278836,35.37,45.475128999999995,8.28228
996.212761,35.550000000000004,45.475043,8.282240999999999
997.246794,36.11,45.474955,8.282205
998.280996,36.29,45.474866999999996,8.282173
999.217005,36.29,45.474778,8.282145
1000.251128,36.29,45.474688,8.282121
1001.181102,35.92,45.474599,8.282097
1002.221172,36.11,45.474511,8.282074999999999
1003.259149,35.92,45.474422,8.282053
1004.193101,35.92,45.474333,8.282032
1005.22921,36.660000000000004,45.474242,8.282013
1006.259225,36.480000000000004,45.474152,8.282
1007.193254,36.29,45.474061999999996,8.28199
1008.231026,36.29,45.473973,8.281984
1009.261176,36.11,45.473883,8.281983
1010.199308,36.11,45.473793,8.281984
1011.233328,35.550000000000004,45.473704,8.281984999999999
1012.269512,35.74,45.473614999999995,8.281986999999999
1013.205249,35.74,45.473526,8.28199
1014.23927,36.480000000000004,45.473436,8.281998
1015.27141,36.85,45.473344999999995,8.282010999999999
1016.201336,36.85,45.473256,8.282029
1017.237358,35.74,45.473168,8.282046
1018.269426,36.11,45.473079999999996,8.282065
1019.203371,36.480000000000004,45.472992,8.282088
1020.233436,36.660000000000004,45.472902999999995,8.282114
1021.265526,36.660000000000004,45.472815999999995,8.282143
1022.199002,36.11,45.47273,8.282172
1023.229292,36.29,45.472643,8.282202999999999
1024.259429,36.11,45.472556,8.282236
1025.195516,36.480000000000004,45.472469,8.282271
1026.227605,36.85,45.472381999999996,8.282309
1027.263617,37.410000000000004,45.472294999999995,8.282352
1028.193662,36.85,45.472209,8.282397999999999
1029.227589,37.04,45.472125,8.282447
1030.265648,37.22,45.472041,8.282499999999999
1031.200037,37.04,45.471958,8.282556999999999
1032.233647,37.04,45.471875999999995,8.282615999999999
1033.269657,37.04,45.471793999999996,8.282676
1034.207704,36.85,45.471713,8.282738
1035.241564,37.22,45.471632,8.282801
1036.275752,37.22,45.471551999999996,8.282866
1037.213555,36.85,45.471474,8.282931999999999
1038.249576,37.04,45.471395,8.283
1039.281608,37.22,45.471318,8.283071
1040.217598,37.59,45.471242,8.283147999999999
1041.249808,37.410000000000004,45.471168,8.283225
1042.186039,37.410000000000004,45.471094,8.283305
1043.219959,37.410000000000004,45.471022999999995,8.283389
1044.251972,37.410000000000004,45.470954,8.283475
1045.187477,37.22,45.470886,8.283563
1046.221743,37.22,45.470818,8.283652
1047.255766,36.85,45.470751,8.283742
1048.191469,36.85,45.470684999999996,8.283833
1049.220043,37.04,45.470617999999995,8.283925
1050.255987,37.59,45.470552,8.28402
1051.19199,37.22,45.470489,8.284117
1052.234008,37.410000000000004,45.470427,8.284217
1053.269998,37.04,45.470366999999996,8.284317
1054.205898,37.78,45.470309,8.284421
1055.237923,37.410000000000004,45.470254,8.284528
1056.280109,37.78,45.470200999999996,8.284637
1057.212231,37.410000000000004,45.470149,8.284748
1058.246222,37.59,45.470099,8.28486
1059.280416,37.22,45.47005,8.284974
1060.216194,37.78,45.470000999999996,8.285089
1061.250291,37.59,45.469954,8.285205999999999
1062.184282,37.59,45.469908,8.285324
1063.214246,37.59,45.469863,8.285442
1064.246357,37.410000000000004,45.469818,8.285561
1065.282357,37.59,45.469775999999996,8.285681
1066.214275,37.22,45.469733999999995,8.2858
1067.248304,37.78,45.469694999999994,8.285922
1068.186336,38.15,45.46966,8.286047
1069.222435,38.52,45.469628,8.286175
1070.258235,37.96,45.469598999999995,8.286302
1071.190415,38.15,45.469573,8.286431
1072.226426,37.59,45.469547999999996,8.286559
1073.262591,37.410000000000004,45.469522999999995,8.286688
1074.198522,37.59,45.469497999999994,8.286819
1075.230531,38.15,45.469476,8.286951
1076.264577,37.78,45.469454999999996,8.287082
1077.200487,37.78,45.469435999999995,8.287213999999999
1078.236537,39.07,45.469421999999994,8.287348
1079.276808,38.52,45.469412999999996,8.287483
1080.210648,38.33,45.469406,8.287617
1081.242582,37.410000000000004,45.469398999999996,8.287749999999999
1082.278569,37.96,45.469393,8.287885
1083.216442,37.59,45.469387999999995,8.28802
1084.246858,37.22,45.469381999999996,8.288154
1085.278754,37.59,45.469376,8.288288
1086.210668,37.59,45.469372,8.288424
1087.248806,38.52,45.469373,8.288561
1088.182707,38.33,45.469378999999996,8.288696
1089.220591,38.52,45.469389,8.288829999999999
1090.254586,37.59,45.4694,8.288962
1091.186311,37.96,45.469412,8.289093
1092.216816,37.78,45.469426,8.289226
1093.248824,37.78,45.469440999999996,8.289358
1094.282742,37.410000000000004,45.469457,8.289489999999999
1095.214696,37.59,45.469473,8.289622
1096.242827,37.410000000000004,45.469491,8.289754
1097.27889,37.410000000000004,45.469508999999995,8.289886
1098.208722,38.7,45.469532,8.29002
1099.242763,38.52,45.469559,8.290151
1100.272761,38.89,45.469591,8.29028
1101.208954,37.78,45.469623999999996,8.290407
1102.24509,37.410000000000004,45.469654,8.290534
1103.274821,37.96,45.469685,8.290663
1104.209057,38.33,45.469718,8.290792999999999
1105.243042,38.33,45.469752,8.290922
1106.277052,37.96,45.469786,8.291051
1107.209188,38.33,45.46982,8.291179999999999
1108.241159,38.15,45.469854,8.291309
1109.275289,39.07,45.46989,8.291439
1110.210966,39.44,45.469929,8.291568
1111.24517,38.89,45.469967999999994,8.291694999999999
1112.279109,38.89,45.470006999999995,8.291820999999999
1113.217025,38.7,45.470045999999996,8.291946
1114.251059,38.89,45.470085,8.292072
1115.281346,38.52,45.470123,8.292197999999999
1116.213315,38.7,45.470161,8.292325
1117.24909,38.52,45.470197999999996,8.292453
1118.281105,38.7,45.470234999999995,8.29258
1119.213135,39.26,45.470273999999996,8.292709
1120.249155,38.89,45.470313,8.292836
1121.283175,39.07,45.470355,8.292962
1122.219188,39.07,45.470397,8.293088
1123.25541,39.07,45.470441,8.293212
1124.195419,38.52,45.470484,8.293334999999999
1125.229253,38.33,45.470524999999995,8.293458
1126.267464,38.7,45.470566999999996,8.293581999999999
1127.201047,38.33,45.470608999999996,8.293706
1128.23561,38.52,45.470652,8.29383
1129.267581,38.15,45.470693999999995,8.293954
1130.2056,37.410000000000004,45.470734,8.294077999999999
1131.239351,37.410000000000004,45.470772,8.294202
1132.269671,37.410000000000004,45.470808999999996,8.294327
1133.2016,38.7,45.470847,8.294455
1134.237631,38.15,45.470887,8.294578999999999
1135.269646,38.15,45.470928,8.294702
1136.203719,37.96,45.470968,8.294825
1137.235643,37.96,45.471008999999995,8.294948
1138.267797,37.59,45.471050999999996,8.295069999999999
1139.205522,37.22,45.471091,8.295193
1140.239562,37.410000000000004,45.471129,8.295318
1141.271614,37.22,45.471166,8.295442999999999
1142.201846,37.78,45.471202999999996,8.295569
1143.237809,37.59,45.471239999999995,8.295694
1144.271811,38.15,45.471278,8.295819
1145.207622,37.78,45.471315999999995,8.295943
1146.239667,37.78,45.471354999999996,8.296065
1147.269764,38.15,45.471395,8.296187
1148.205858,37.96,45.471436,8.296308
1149.239998,37.96,45.471478,8.296427
1150.269839,37.04,45.471519,8.296546
1151.201929,37.410000000000004,45.471559,8.296668
1152.240035,37.22,45.471599,8.296790999999999
1153.276136,37.59,45.471638999999996,8.296915
1154.207975,37.59,45.471678,8.297039
1155.238074,38.33,45.471719,8.297165
1156.272012,38.33,45.471759999999996,8.297289
1157.20412,37.78,45.471801,8.297412999999999
1158.24007,37.78,45.471841,8.297536
1159.276103,37.59,45.471879,8.297661
1160.21197,37.78,45.471917,8.297785
1161.241935,38.15,45.471955,8.297911
1162.274143,38.33,45.471993,8.298036999999999
1163.209934,37.96,45.47203,8.298162
1164.244043,39.07,45.472069,8.298287
1165.276211,39.07,45.47211,8.298411
1166.208234,39.07,45.472152,8.298532999999999
1167.240347,38.89,45.472196,8.298653999999999
1168.276453,38.33,45.472238999999995,8.298775
1169.214361,37.410000000000004,45.472279,8.298895
1170.246119,38.15,45.472318,8.299017
1171.280352,38.7,45.472359999999995,8.29914
1172.218144,37.96,45.472401,8.29926
1173.256206,37.96,45.47244,8.299382
1174.194387,37.410000000000004,45.472477,8.299503999999999
1175.22639,37.78,45.472513,8.299629
1176.260619,37.96,45.472549,8.299755
1177.194408,38.15,45.472584999999995,8.29988
1178.22656,38.52,45.472623,8.300004999999999
1179.264547,38.33,45.472662,8.300129
1180.19604,38.7,45.472702,8.300253
1181.2305,38.52,45.472744,8.300376
1182.2626,38.52,45.472786,8.300498
1183.198582,37.78,45.472828,8.300619
1184.234761,37.96,45.47287,8.30074
1185.266619,37.59,45.47291,8.300862
1186.196698,37.59,45.472949,8.300984999999999
1187.228456,38.15,45.472989,8.30111
1188.258586,38.33,45.47303,8.301235
1189.19421,38.15,45.473073,8.301358
1190.230685,37.96,45.473115,8.30148
1191.266719,38.33,45.473157,8.301603
1192.194757,37.96,45.473197,8.301726
1193.226569,37.78,45.473236,8.30185
1194.258551,37.78,45.47327,8.301976
1195.189192,39.07,45.473309,8.302104
1196.224623,39.26,45.473349,8.302230999999999
1197.254647,38.7,45.473391,8.302354
1198.188815,37.59,45.473431,8.302475
1199.224858,37.59,45.473468,8.302598
1200.260967,38.52,45.473506,8.302723
1201.194427,38.15,45.473545,8.302848
1202.229014,38.52,45.473583,8.302972
1203.262776,38.33,45.473621,8.303096
1204.194968,38.7,45.473661,8.30322
1205.224988,38.89,45.473701,8.303344
1206.254931,38.52,45.473742,8.303467
1207.1871,38.52,45.473783,8.30359
1208.223031,38.15,45.473822999999996,8.303711999999999
1209.25487,38.33,45.473864,8.303835
1210.19124,38.15,45.473904,8.303958
1211.227102,38.52,45.473945,8.304082
1212.261193,38.33,45.473985,8.304205
1213.191123,38.15,45.474025,8.304326999999999
1214.223243,38.33,45.474064999999996,8.304449
1215.255256,37.96,45.474104,8.30457
1216.189195,38.33,45.474142,8.304692
1217.227221,38.15,45.474180999999994,8.304814
1218.263207,38.89,45.474221,8.304936999999999
1219.195354,38.52,45.474261999999996,8.305057999999999
1220.225561,38.52,45.474301999999994,8.305178999999999
1221.259111,38.33,45.474343999999995,8.305299999999999
1222.189391,38.33,45.474385,8.30542
1223.221158,37.78,45.474424,8.305539999999999
1224.25516,37.410000000000004,45.474463,8.30566
1225.285346,37.96,45.474501,8.305783
1226.21537,37.410000000000004,45.47454,8.305905
1227.247382,38.15,45.474578,8.306028
1228.18324,37.78,45.474616,8.306151
1229.211425,38.33,45.474655,8.306274
1230.247218,37.96,45.474695,8.306396
1231.279548,38.33,45.474734,8.306518
1232.213337,38.33,45.474774,8.306640999999999
1233.241515,38.33,45.474815,8.306761999999999
1234.271383,38.15,45.474855999999996,8.306882
1235.203548,37.59,45.474897,8.307
1236.239413,37.59,45.474937999999995,8.307119
1237.2734,37.410000000000004,45.474976999999996,8.307239
1238.209437,37.78,45.475018,8.30736
1239.239458,37.59,45.475057,8.307481
1240.275425,38.15,45.475097999999996,8.307603
1241.209487,37.78,45.475138,8.307725
1242.239762,37.78,45.475176999999995,8.307846
1243.27169,37.59,45.475215999999996,8.307967
1244.201705,37.59,45.475255,8.308088
1245.235828,37.410000000000004,45.475294,8.308209999999999
1246.26359,37.59,45.475333,8.308332
1247.197327,37.78,45.475372,8.308454
1248.225776,37.410000000000004,45.47541,8.308575
1249.261663,37.96,45.475449999999995,8.308697
1250.193825,37.59,45.475488999999996,8.308819
1251.22999,37.78,45.475528,8.308942
1252.261724,37.410000000000004,45.475564999999996,8.309064
1253.193895,37.410000000000004,45.475603,8.309185
1254.229917,37.410000000000004,45.475640999999996,8.309308
1255.261937,37.96,45.475679,8.309431
1256.197494,37.78,45.475718,8.309553
1257.227973,38.15,45.475756999999994,8.309675
1258.263817,37.78,45.475797,8.309796
1259.193566,37.78,45.475837999999996,8.309917
1260.225885,37.59,45.475877,8.310038
1261.255863,37.96,45.475916999999995,8.31016
1262.188078,37.78,45.475957,8.310281999999999
1263.224089,37.78,45.475997,8.310402999999999
1264.255942,37.96,45.476037,8.310523
1265.188066,37.59,45.476078,8.310644
1266.226214,37.78,45.476118,8.310763999999999
1267.259992,37.22,45.476155999999996,8.310884999999999
1268.192177,37.22,45.476192999999995,8.311007
1269.222043,37.04,45.476228,8.311129
1270.25405,37.59,45.476262999999996,8.311252
1271.28431,37.410000000000004,45.476299,8.311377
1272.22009,38.52,45.476335999999996,8.311501
1273.256091,38.15,45.476375999999995,8.311624
1274.190288,37.96,45.476416,8.311743
1275.222338,37.96,45.476456999999996,8.311862999999999
1276.254343,37.96,45.476496999999995,8.311982
1277.188382,37.59,45.476538,8.312101
1278.226182,37.410000000000004,45.476577999999996,8.31222
1279.258394,37.78,45.476617999999995,8.312341
1280.192402,37.04,45.476656999999996,8.312460999999999
1281.230237,37.410000000000004,45.476695,8.312583
1282.260548,37.410000000000004,45.476731,8.312706
1283.196027,38.15,45.476768,8.312832
1284.228499,37.96,45.476804,8.312956
1285.262518,38.33,45.476841,8.31308
1286.194535,38.33,45.47688,8.313203
1287.226404,38.89,45.476921,8.313326
1288.260642,38.52,45.476963,8.313445999999999
1289.194158,37.96,45.477002999999996,8.313566
1290.224421,37.78,45.477042,8.313685999999999
1291.26246,37.96,45.477081999999996,8.313806999999999
1292.194624,38.33,45.477123,8.313929
1293.23447,37.78,45.477163999999995,8.31405
1294.266791,38.15,45.477205,8.314172
1295.198272,37.410000000000004,45.477244,8.314293
1296.232728,37.78,45.477283,8.314415
1297.266977,37.410000000000004,45.477320999999996,8.314537999999999
1298.202847,37.96,45.477357999999995,8.314662
1299.236779,38.33,45.477396,8.314788
1300.272955,38.52,45.477436,8.314912
1301.210798,38.33,45.477475999999996,8.315035
1302.244628,38.33,45.477515,8.315157
1303.274981,38.33,45.477556,8.315279
1304.208881,37.59,45.477595,8.315399
1305.240764,37.59,45.477633999999995,8.31552
1306.268899,37.04,45.477672999999996,8.315641
1307.200941,37.59,45.477709999999995,8.315763
1308.236952,37.78,45.477748,8.315885999999999
1309.269148,38.52,45.477787,8.31601
1310.202833,38.15,45.477826,8.316134
1311.230999,38.33,45.477865,8.316256
1312.263061,38.33,45.477903999999995,8.316378
1313.197024,38.33,45.477945999999996,8.316499
1314.228917,38.52,45.477987999999996,8.31662
1315.263079,38.33,45.478032,8.316737999999999
1316.198647,38.15,45.478077,8.316856
1317.232957,37.22,45.478122,8.316972
1318.265117,37.04,45.478162,8.31709
1319.199582,37.04,45.478203,8.317209
1320.237126,37.22,45.478243,8.317328999999999
1321.269121,37.04,45.478283,8.31745
1322.203234,37.59,45.478322,8.317571
1323.235236,37.22,45.478362,8.317691
1324.263062,37.96,45.478403,8.317810999999999
1325.192815,37.96,45.478446999999996,8.317929
1326.22136,38.33,45.478494999999995,8.318043
1327.255326,38.15,45.478546,8.318154
1328.187402,37.59,45.4786,8.31826
1329.223161,36.660000000000004,45.478653,8.318365
1330.257391,37.04,45.478708,8.318469
1331.190931,36.660000000000004,45.478764,8.318572
1332.223248,37.04,45.478822,8.318674
1333.257451,36.29,45.47888,8.318773
1334.189433,36.480000000000004,45.478938,8.318871999999999
1335.225591,36.11,45.478997,8.318971
1336.257422,36.480000000000004,45.479056,8.31907
1337.195068,36.480000000000004,45.479116,8.319168
1338.227349,37.04,45.479178999999995,8.319263
1339.263352,36.85,45.479245,8.319351
1340.196019,37.04,45.479313999999995,8.319435
1341.231444,36.29,45.479385,8.319514
1342.261451,36.29,45.479457,8.319588
1343.195191,35.92,45.479531,8.319659
1344.227491,35.92,45.479606,8.319727
1345.263508,35.37,45.479682,8.319792999999999
1346.191689,35.550000000000004,45.47976,8.319859
1347.221532,35.550000000000004,45.479838,8.319925999999999
1348.257532,35.92,45.479915999999996,8.319992
1349.189314,36.11,45.479997,8.320053999999999
1350.223573,36.29,45.480078999999996,8.320110999999999
1351.263628,35.92,45.480163,8.320162
1352.19536,35.92,45.480247,8.320209
1353.225896,35.550000000000004,45.480332,8.32025
1354.265649,35.92,45.480419,8.320287
1355.197393,34.81,45.480503999999996,8.320319999999999
1356.229853,34.44,45.480588,8.320356
1357.261884,34.81,45.480672999999996,8.320393
1358.193917,35.0,45.480759,8.320428
1359.22592,35.92,45.480847,8.320458
1360.255983,35.92,45.480936,8.320482
1361.183983,36.480000000000004,45.481024999999995,8.320499
1362.216064,35.92,45.481114,8.320508
1363.253984,36.11,45.481203,8.320511
1364.185857,35.74,45.481291999999996,8.320508
1365.221884,36.11,45.481381,8.3205
1366.255849,35.92,45.481471,8.320487
1367.18964,35.550000000000004,45.481559999999995,8.320473
1368.2259,35.0,45.481649,8.320459999999999
1369.256133,34.81,45.481738,8.320447999999999
1370.194156,35.18,45.481828,8.320438
1371.232242,36.29,45.481919999999995,8.320424
1372.266157,36.29,45.482011,8.320405
1373.198292,36.660000000000004,45.482101,8.32038
1374.234282,36.660000000000004,45.482189999999996,8.320348
1375.268355,36.85,45.482278,8.320311
1376.201746,36.29,45.482363,8.320269
1377.234283,35.550000000000004,45.482445999999996,8.320226
1378.266352,35.37,45.482529,8.320181
1379.202311,35.550000000000004,45.482611999999996,8.320133
1380.236402,36.11,45.482695,8.320081
1381.272356,35.92,45.482775,8.320024
1382.202397,35.92,45.482855,8.319963
1383.236467,35.18,45.482932,8.319899999999999
1384.274424,35.74,45.483008,8.319832
1385.208423,35.0,45.483083,8.319761
1386.240414,35.0,45.483157,8.319690999999999
1387.274454,34.63,45.483229,8.319621
1388.208315,35.37,45.483301,8.319547
1389.238314,35.550000000000004,45.483373,8.319469
1390.268615,35.18,45.483442,8.31939
1391.202527,35.18,45.483509999999995,8.319308
1392.236546,35.37,45.483574999999995,8.319222
1393.27264,35.74,45.483638,8.319132
1394.202587,35.37,45.483697,8.319037999999999
1395.234422,35.18,45.483754,8.318940999999999
1396.270692,34.44,45.483809,8.318844
1397.204732,34.26,45.483864,8.318747
1398.24278,33.89,45.483920999999995,8.318651
1399.276687,34.07,45.483979,8.318555
1400.208695,33.89,45.484038,8.318461
1401.246723,34.63,45.484097,8.318365
1402.184578,35.18,45.484153,8.318266
1403.220592,35.37,45.484206,8.318163
1404.254815,35.92,45.484254,8.318055
1405.186806,35.550000000000004,45.484297999999995,8.317943999999999
1406.220904,34.81,45.484339999999996,8.317836
1407.252834,33.52,45.484383,8.317729
1408.188423,33.7,45.484429,8.317625
1409.222705,35.0,45.484476,8.317517
1410.26072,35.37,45.484519,8.317404
1411.192466,35.37,45.484561,8.317292
1412.224735,35.0,45.484601999999995,8.317181
1413.256737,35.0,45.484643,8.31707
1414.19251,34.63,45.484684,8.316958999999999
1415.226977,34.44,45.484727,8.316849999999999
1416.262821,34.44,45.484769,8.316741
1417.196604,35.550000000000004,45.484812,8.316628999999999
1418.234864,35.37,45.484853,8.316517
1419.266891,34.44,45.484894,8.316407
1420.199143,34.44,45.484935,8.3163
1421.2309,34.44,45.484978999999996,8.316192
1422.261128,34.44,45.485023,8.316086
1423.195148,34.44,45.485067,8.315979
1424.226989,35.0,45.485110999999996,8.315869
1425.261242,35.550000000000004,45.485153,8.315757999999999
1426.195279,35.550000000000004,45.485194,8.315646
1427.229191,35.18,45.485234,8.315534999999999
1428.26524,34.26,45.485275,8.315427
1429.203188,34.63,45.485316,8.315318
1430.233392,34.44,45.485358,8.31521
1431.265288,34.44,45.485400999999996,8.315102
1432.197331,34.81,45.485444,8.314993
1433.229281,35.0,45.485487,8.314881999999999
1434.263178,35.18,45.485527,8.314771
1435.195376,35.18,45.485566,8.31466
1436.227227,35.18,45.485606,8.314549
1437.257422,34.07,45.485645999999996,8.314441
1438.193537,33.89,45.485687999999996,8.314335
1439.23143,34.26,45.485732,8.314228
1440.265481,35.0,45.485776,8.314119
1441.197507,35.550000000000004,45.48582,8.31401
1442.231573,35.18,45.485862,8.3139
1443.265579,34.81,45.485904,8.313792
1444.203647,34.44,45.485946,8.313685
1445.243575,35.0,45.485989,8.313574
1446.273662,35.18,45.486031,8.313464999999999
1447.205619,35.18,45.486073,8.313354
1448.241725,35.37,45.486114,8.313243
1449.275649,35.0,45.486154,8.313132
1450.211649,35.18,45.486194999999995,8.313022
1451.249659,35.0,45.486235,8.312911
1452.189714,35.0,45.486275,8.312799
1453.223796,34.81,45.486315,8.312688999999999
1454.261675,34.63,45.486354999999996,8.312579
1455.197317,34.63,45.486394999999995,8.31247
1456.229571,34.44,45.486438,8.312361
1457.263614,34.44,45.486481,8.312253
1458.195362,34.44,45.486525,8.312146
1459.233638,35.0,45.486567,8.312035999999999
1460.271686,35.18,45.486608,8.311926
1461.20344,34.81,45.486649,8.311817
1462.235639,35.0,45.486691,8.311709
1463.271891,34.63,45.486731999999996,8.3116
1464.203913,34.44,45.486774,8.311492
1465.238046,34.44,45.486815,8.311384
1466.273981,34.63,45.486855999999996,8.311274
1467.207966,34.81,45.486898,8.311164
1468.243774,34.63,45.48694,8.311055999999999
1469.27782,35.18,45.486984,8.310946999999999
1470.216008,34.81,45.487027,8.310837
1471.249885,35.18,45.487071,8.310728
1472.284098,35.37,45.487114,8.310616999999999
1473.221926,35.550000000000004,45.487156999999996,8.310505
1474.255943,35.550000000000004,45.487199,8.310394
1475.1917,35.550000000000004,45.487241,8.310281999999999
1476.22997,35.92,45.487282,8.31017
1477.266001,35.92,45.487322,8.310058
1478.201727,36.11,45.487361,8.309944
1479.232032,35.550000000000004,45.487398999999996,8.30983
1480.266051,35.92,45.487437,8.309716
1481.201806,35.550000000000004,45.487473,8.3096
1482.234089,35.92,45.487508,8.309482
1483.268096,35.74,45.487542999999995,8.309363
1484.199832,35.92,45.487578,8.309244
1485.236295,35.550000000000004,45.487612,8.309126
1486.270159,35.92,45.487646999999996,8.309006
1487.20592,36.480000000000004,45.487680999999995,8.308885
1488.246371,36.660000000000004,45.487713,8.308762
1489.28628,36.660000000000004,45.487742999999995,8.308639
1490.216388,36.85,45.48777,8.308513999999999
1491.254462,36.85,45.487794,8.30839
1492.286523,36.29,45.487818,8.308265
1493.218445,36.29,45.487840999999996,8.30814
1494.254477,36.11,45.487863999999995,8.308014
1495.1945,36.480000000000004,45.487887,8.307889
1496.232379,37.04,45.487908,8.30776
1497.264394,37.22,45.487925999999995,8.307632
1498.198173,36.85,45.487941,8.307502999999999
1499.23441,37.22,45.487953,8.307373
1500.268436,37.04,45.487961,8.307243
1501.200247,37.410000000000004,45.487967,8.307112
1502.232462,37.59,45.48797,8.30698
1503.266736,37.96,45.487970999999995,8.306846
1504.202692,37.59,45.487969,8.306713
1505.240696,37.410000000000004,45.487969,8.30658
1506.270833,37.22,45.487969,8.306446
1507.204231,37.410000000000004,45.487969,8.306312
1508.240595,37.96,45.487967999999995,8.306175999999999
1509.276615,38.15,45.487963,8.30604
1510.212643,38.7,45.487953999999995,8.305904
1511.244623,38.15,45.487942,8.305771
1512.279004,38.52,45.487927,8.305639
1513.214694,37.96,45.487908999999995,8.305507
1514.248735,37.59,45.487891,8.305375999999999
