GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2024-04-21T03:42:32,44.9905787,7.5992362,248.0,,44,45.61,19.382,203,,,,,,20,,,,,,,,,,,,,,,,1404,177,,,,,,,,,,,,,0.0,0.0,,,63.0,,,,,,0.00,,,,,,,,3731,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:33,44.9905396,7.5991944,248.0,,44,51.07,19.649,211,,,,,,20,,,,,,,,,,,,,,,,1404,177,,,,,,,,,,,,,0.0,0.0,,,63.5,,,,,,0.00,,,,,,,,3731,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:34,44.9904987,7.5991513,248.0,,47,56.74,20.423,211,,,,,,20,,,,,,,,,,,,,,,,1826,175,,,,,,,,,,,,,0.0,0.0,,,68.5,,,,,,0.00,,,,,,,,3731,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:35,44.9904573,7.5991037,248.0,,49,62.68,21.128,199,,,,,,20,,,,,,,,,,,,,,,,2025,175,,,,,,,,,,,,,0.0,0.0,,,68.5,,,,,,0.00,,,,,,,,3731,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:36,44.9904142,7.5990550,248.2,,51,68.82,21.866,223,,,,,,20,,,,,,,,,,,,,,,,2248,181,,,,,,,,,,,,,0.0,0.0,,,70.5,,,,,,0.00,,,,,,,,3732,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:37,44.9903695,7.5990055,248.2,,53,75.13,22.507,229,,,,,,20,,,,,,,,,,,,,,,,2477,182,,,,,,,,,,,,,0.0,0.0,,,62.0,,,,,,0.00,,,,,,,,3732,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:38,44.9903239,7.5989543,248.2,,54,81.61,23.177,226,,,,,,20,,,,,,,,,,,,,,,,2703,177,,,,,,,,,,,,,0.0,0.0,,,65.0,,,,,,0.00,,,,,,,,3732,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:39,44.9902784,7.5989008,248.2,,56,88.20,23.447,218,,,,,,20,,,,,,,,,,,,,,,,2921,176,,,,,,,,,,,,,0.0,0.0,,,68.5,,,,,,0.00,,,,,,,,3732,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:40,44.9902316,7.5988462,248.2,,57,94.95,24.757,218,,,,,,20,,,,,,,,,,,,,,,,3139,176,,,,,,,,,,,,,0.0,0.0,,,68.5,,,,,,0.00,,,,,,,,3732,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:41,44.9901827,7.5987890,248.2,,59,102.01,25.160,248,,,,,,20,,,,,,,,,,,,,,,,3387,181,,,,,,,,,,,,,0.0,0.0,,,69.5,,,,,,0.00,,,,,,,,3732,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:42,44.9901315,7.5987326,248.4,,60,109.24,25.528,243,,,,,,20,,,,,,,,,,,,,,,,3630,181,,,,,,,,,,,,,0.0,0.0,,,62.0,,,,,,0.00,,,,,,,,3733,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:43,44.9900784,7.5986763,248.4,,61,116.62,26.402,228,,,,,,20,,,,,,,,,,,,,,,,3858,181,,,,,,,,,,,,,0.0,0.0,,,62.5,,,,,,0.00,,,,,,,,3733,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:44,44.9900251,7.5986187,248.4,,62,124.08,26.636,232,,,,,,20,,,,,,,,,,,,,,,,4090,182,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3733,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:45,44.9899704,7.5985606,248.4,,63,131.70,27.176,240,,,,,,20,,,,,,,,,,,,,,,,4330,186,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3733,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:46,44.9899165,7.5984998,248.4,,64,139.37,27.241,238,,,,,,20,,,,,,,,,,,,,,,,4568,184,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3733,,,,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:47,44.9898615,7.5984380,248.4,,66,147.19,27.713,236,,,,,,20,,,,,,,,,,,,,,,,4804,180,,,,,,,,,,,,,0.0,0.0,,,69.0,,,,,,0.00,,,,,,,,3733,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:48,44.9898063,7.5983746,248.6,,67,155.10,28.217,246,,,,,,20,,,,,,,,,,,,,,,,5050,179,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3734,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:49,44.9897504,7.5983111,248.6,,68,163.08,28.249,239,,,,,,20,,,,,,,,,,,,,,,,5289,181,,,,,,,,,,,,,0.0,0.0,,,64.5,,,,,,0.00,,,,,,,,3734,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:50,44.9896950,7.5982453,248.6,,69,171.14,28.822,226,,,,,,20,,,,,,,,,,,,,,,,5515,178,,,,,,,,,,,,,0.0,0.0,,,64.5,,,,,,0.00,,,,,,,,3734,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:51,44.9896389,7.5981794,248.6,,69,179.25,29.023,214,,,,,,20,,,,,,,,,,,,,,,,5729,180,,,,,,,,,,,,,0.0,0.0,,,70.0,,,,,,0.00,,,,,,,,3734,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:52,44.9895804,7.5981167,248.6,,69,187.42,29.156,227,,,,,,20,,,,,,,,,,,,,,,,5956,187,,,,,,,,,,,,,0.0,0.0,,,57.0,,,,,,0.00,,,,,,,,3734,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:53,44.9895207,7.5980540,248.6,,70,195.69,29.527,237,,,,,,20,,,,,,,,,,,,,,,,6193,181,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3734,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:54,44.9894594,7.5979909,248.8,,71,204.12,29.930,239,,,,,,20,,,,,,,,,,,,,,,,6432,180,,,,,,,,,,,,,0.0,0.0,,,65.5,,,,,,0.00,,,,,,,,3735,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:55,44.9893988,7.5979250,248.8,,71,212.63,29.693,219,,,,,,20,,,,,,,,,,,,,,,,6651,177,,,,,,,,,,,,,0.0,0.0,,,69.5,,,,,,0.00,,,,,,,,3735,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:56,44.9893381,7.5978579,248.8,,71,221.20,30.535,243,,,,,,20,,,,,,,,,,,,,,,,6894,180,,,,,,,,,,,,,0.0,0.0,,,66.0,,,,,,0.00,,,,,,,,3735,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:57,44.9892764,7.5977910,248.8,,72,229.85,30.737,247,,,,,,20,,,,,,,,,,,,,,,,7141,183,,,,,,,,,,,,,0.0,0.0,,,66.0,,,,,,0.00,,,,,,,,3735,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:58,44.9892151,7.5977218,248.8,,73,238.58,30.701,238,,,,,,20,,,,,,,,,,,,,,,,7379,183,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3735,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:42:59,44.9891556,7.5976495,248.8,,73,247.31,30.870,220,,,,,,20,,,,,,,,,,,,,,,,7599,183,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3735,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:00,44.9890950,7.5975779,249.0,,72,256.10,31.172,204,,,,,,20,,,,,,,,,,,,,,,,7803,181,,,,,,,,,,,,,0.0,0.0,,,67.5,,,,,,0.00,,,,,,,,3736,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:01,44.9890340,7.5975084,249.0,,72,264.82,31.241,229,,,,,,20,,,,,,,,,,,,,,,,8032,183,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3736,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:02,44.9889726,7.5974425,249.2,,72,273.39,30.096,230,,,,,,20,,,,,,,,,,,,,,,,8262,188,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3737,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:03,44.9889099,7.5973805,249.2,,73,281.90,30.600,215,,,,,,20,,,,,,,,,,,,,,,,8477,192,,,,,,,,,,,,,0.0,0.0,,,58.0,,,,,,0.00,,,,,,,,3737,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:04,44.9888464,7.5973179,249.2,,73,290.52,30.802,220,,,,,,20,,,,,,,,,,,,,,,,8697,188,,,,,,,,,,,,,0.0,0.0,,,57.0,,,,,,0.00,,,,,,,,3737,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:05,44.9887828,7.5972516,249.4,,73,299.30,31.273,211,,,,,,20,,,,,,,,,,,,,,,,8908,181,,,,,,,,,,,,,0.0,0.0,,,67.5,,,,,,0.00,,,,,,,,3738,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:06,44.9887209,7.5971847,249.4,,73,307.97,30.737,202,,,,,,20,,,,,,,,,,,,,,,,9110,174,,,,,,,,,,,,,0.0,0.0,,,70.5,,,,,,0.00,,,,,,,,3738,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:07,44.9886604,7.5971155,249.6,,73,316.63,30.902,215,,,,,,19,,,,,,,,,,,,,,,,9325,184,,,,,,,,,,,,,0.0,0.0,,,70.5,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:08,44.9885995,7.5970438,249.6,,73,325.45,31.608,197,,,,,,19,,,,,,,,,,,,,,,,9522,182,,,,,,,,,,,,,0.0,0.0,,,62.5,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:09,44.9885379,7.5969743,249.6,,74,334.22,31.342,210,,,,,,19,,,,,,,,,,,,,,,,9732,191,,,,,,,,,,,,,0.0,0.0,,,57.5,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:10,44.9884743,7.5969078,249.6,,74,343.02,31.644,184,,,,,,19,,,,,,,,,,,,,,,,9732,191,,,,,,,,,,,,,0.0,0.0,,,56.0,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:11,44.9884103,7.5968426,249.6,,73,351.80,31.442,184,,,,,,19,,,,,,,,,,,,,,,,10100,202,,,,,,,,,,,,,0.0,0.0,,,48.0,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:12,44.9883486,7.5967758,249.6,,73,360.44,30.737,176,,,,,,19,,,,,,,,,,,,,,,,10276,177,,,,,,,,,,,,,0.0,0.0,,,48.0,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:13,44.9882893,7.5967066,249.8,,73,368.99,30.802,181,,,,,,19,,,,,,,,,,,,,,,,10457,189,,,,,,,,,,,,,0.0,0.0,,,77.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:14,44.9882274,7.5966397,249.8,,72,377.67,31.039,177,,,,,,19,,,,,,,,,,,,,,,,10634,191,,,,,,,,,,,,,0.0,0.0,,,55.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:15,44.9881638,7.5965743,249.8,,72,386.41,31.475,149,,,,,,19,,,,,,,,,,,,,,,,10783,200,,,,,,,,,,,,,0.0,0.0,,,46.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:16,44.9881020,7.5965107,249.8,,71,394.92,29.930,126,,,,,,19,,,,,,,,,,,,,,,,10909,198,,,,,,,,,,,,,0.0,0.0,,,48.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:17,44.9880434,7.5964437,249.8,,71,403.30,30.265,161,,,,,,19,,,,,,,,,,,,,,,,11070,170,,,,,,,,,,,,,0.0,0.0,,,74.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:18,44.9879875,7.5963736,249.8,,71,411.60,29.257,133,,,,,,19,,,,,,,,,,,,,,,,11203,185,,,,,,,,,,,,,0.0,0.0,,,63.0,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:19,44.9879332,7.5963030,249.8,,0,419.80,29.527,55,,,,,,19,,,,,,,,,,,,,,,,11258,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:20,44.9878771,7.5962319,249.8,,0,428.19,29.894,127,,,,,,19,,,,,,,,,,,,,,,,11258,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:21,44.9878198,7.5961657,249.8,,68,436.43,29.491,127,,,,,,19,,,,,,,,,,,,,,,,11512,208,,,,,,,,,,,,,0.0,0.0,,,42.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:22,44.9877623,7.5961048,249.8,,67,444.42,28.552,102,,,,,,19,,,,,,,,,,,,,,,,11614,190,,,,,,,,,,,,,0.0,0.0,,,49.0,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:23,44.9877048,7.5960440,249.8,,67,452.40,28.483,92,,,,,,19,,,,,,,,,,,,,,,,11706,177,,,,,,,,,,,,,0.0,0.0,,,65.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:24,44.9876483,7.5959827,249.8,,67,460.33,28.282,108,,,,,,19,,,,,,,,,,,,,,,,11814,181,,,,,,,,,,,,,0.0,0.0,,,65.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:25,44.9875939,7.5959200,249.8,,67,468.14,28.015,98,,,,,,19,,,,,,,,,,,,,,,,11912,169,,,,,,,,,,,,,0.0,0.0,,,58.5,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:26,44.9875395,7.5958573,249.8,,58,475.95,28.418,120,,,,,,19,,,,,,,,,,,,,,,,12032,161,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3740,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:27,44.9874857,7.5957941,249.6,,58,483.73,28.249,173,,,,,,19,,,,,,,,,,,,,,,,12205,179,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:28,44.9874311,7.5957339,249.6,,59,491.43,27.914,169,,,,,,19,,,,,,,,,,,,,,,,12374,181,,,,,,,,,,,,,0.0,0.0,,,59.5,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:29,44.9873757,7.5956743,249.6,,59,499.18,28.318,199,,,,,,19,,,,,,,,,,,,,,,,12573,185,,,,,,,,,,,,,0.0,0.0,,,59.5,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-04-21T03:43:30,44.9873215,7.5956131,249.6,,59,506.89,27.947,172,,,,,,19,,,,,,,,,,,,,,,,12745,178,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3739,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
