GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2024-05-24T23:28:18,45.5009510,8.0993476,279.2,122,62,57.44,26.233,190,,,,,,16,,,,,,,,,,,,,,,,1856,181,,,,,,,,,,,,,0.0,0.0,,,62.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:19,45.5008878,8.0993891,279.2,125,67,65.17,27.612,200,,,,,,16,,,,,,,,,,,,,,,,2056,186,,,,,,,,,,,,,0.0,0.0,,,62.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:20,45.5008229,8.0994307,279.2,126,67,73.08,28.382,197,,,,,,16,,,,,,,,,,,,,,,,2056,186,,,,,,,,,,,,,0.0,0.0,,,54.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:21,45.5007540,8.0994728,279.2,126,71,81.42,30.096,197,,,,,,16,,,,,,,,,,,,,,,,2450,183,,,,,,,,,,,,,0.0,0.0,,,54.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:22,45.5006852,8.0995139,279.2,130,72,89.71,30.870,179,,,,,,16,,,,,,,,,,,,,,,,2629,190,,,,,,,,,,,,,0.0,0.0,,,61.0,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:23,45.5006113,8.0995595,279.2,132,74,98.66,32.346,197,,,,,,16,,,,,,,,,,,,,,,,2826,182,,,,,,,,,,,,,0.0,0.0,,,61.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:24,45.5005409,8.0996070,279.2,132,77,107.32,32.918,197,,,,,,16,,,,,,,,,,,,,,,,3023,185,,,,,,,,,,,,,0.0,0.0,,,59.0,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:25,45.5004616,8.0996550,279.2,132,79,116.90,33.995,211,,,,,,16,,,,,,,,,,,,,,,,3234,180,,,,,,,,,,,,,0.0,0.0,,,63.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:26,45.5003839,8.0997028,279.2,132,82,126.30,34.600,201,,,,,,16,,,,,,,,,,,,,,,,3435,187,,,,,,,,,,,,,0.0,0.0,,,63.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:27,45.5003086,8.0997524,279.2,135,83,135.53,34.060,216,,,,,,16,,,,,,,,,,,,,,,,3651,187,,,,,,,,,,,,,0.0,0.0,,,57.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:28,45.5002228,8.0998075,279.2,135,84,145.99,35.910,202,,,,,,16,,,,,,,,,,,,,,,,3853,179,,,,,,,,,,,,,0.0,0.0,,,73.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:29,45.5001439,8.0998591,279.2,139,86,155.65,36.108,226,,,,,,16,,,,,,,,,,,,,,,,4079,184,,,,,,,,,,,,,0.0,0.0,,,65.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:30,45.5000587,8.0999128,279.2,139,88,166.00,36.950,231,,,,,,16,,,,,,,,,,,,,,,,4310,184,,,,,,,,,,,,,0.0,0.0,,,63.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:31,45.4999633,8.0999748,279.2,143,90,177.66,38.866,201,,,,,,16,,,,,,,,,,,,,,,,4511,186,,,,,,,,,,,,,0.0,0.0,,,63.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:32,45.4998699,8.1000363,279.2,144,91,189.10,39.470,164,,,,,,16,,,,,,,,,,,,,,,,4675,182,,,,,,,,,,,,,0.0,0.0,,,64.5,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:33,45.4997808,8.1000971,279.2,144,93,200.08,39.636,150,,,,,,16,,,,,,,,,,,,,,,,4825,190,,,,,,,,,,,,,0.0,0.0,,,64.0,,,,,,0.00,,,,,,,,3899,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:34,45.4996893,8.1001618,279.0,146,0,211.43,40.712,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:35,45.4995944,8.1002288,279.0,148,0,223.21,41.047,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:36,45.4994972,8.1002987,279.0,148,0,235.31,41.483,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:37,45.4994044,8.1003695,279.0,148,0,247.02,41.584,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:38,45.4993096,8.1004342,279.0,148,0,258.71,41.483,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:39,45.4992086,8.1005014,279.0,147,0,271.10,42.426,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:40,45.4991160,8.1005622,279.0,146,0,282.43,42.325,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:41,45.4990294,8.1006222,279.0,146,0,293.13,42.289,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3898,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:42,45.4989293,8.1006902,278.8,143,0,305.46,43.196,0,,,,,,16,,,,,,,,,,,,,,,,4825,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3897,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:43,45.4988294,8.1007520,278.8,142,97,317.56,42.995,113,,,,,,16,,,,,,,,,,,,,,,,4938,195,,,,,,,,,,,,,0.0,0.0,,,68.5,,,,,,0.00,,,,,,,,3897,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:44,45.4987383,8.1008201,278.6,141,0,328.99,43.297,0,,,,,,16,,,,,,,,,,,,,,,,4938,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3896,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:45,45.4986421,8.1008851,278.6,139,0,340.83,42.660,0,,,,,,16,,,,,,,,,,,,,,,,4938,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3896,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:46,45.4985479,8.1009543,278.4,138,0,352.61,42.325,0,,,,,,16,,,,,,,,,,,,,,,,4938,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3895,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:47,45.4984570,8.1010243,278.4,138,0,364.09,42.793,0,,,,,,16,,,,,,,,,,,,,,,,4938,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3895,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:48,45.4983666,8.1010884,278.2,136,0,375.33,43.196,28,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3894,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:49,45.4982755,8.1011512,278.0,135,0,386.58,43.466,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3893,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:50,45.4981770,8.1012144,278.0,133,0,398.58,43.801,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3893,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:51,45.4980777,8.1012791,278.0,133,0,410.72,43.870,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3893,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:52,45.4979799,8.1013430,277.8,133,0,422.68,43.870,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3892,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:53,45.4978804,8.1014088,277.8,136,0,434.87,43.668,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3892,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:54,45.4977818,8.1014631,277.8,136,0,446.59,43.297,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3892,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:55,45.4976825,8.1015296,277.8,136,0,458.79,43.736,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3892,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:56,45.4975818,8.1015963,277.6,137,0,471.14,43.063,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3891,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:57,45.4974926,8.1016479,277.6,139,0,481.83,40.846,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3891,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:58,45.4974028,8.1017021,277.4,138,0,492.67,39.334,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3890,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:28:59,45.4973270,8.1017314,277.4,138,0,501.37,34.196,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3890,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:00,45.4972743,8.1017483,277.2,135,0,507.31,29.930,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3889,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:01,45.4972193,8.1017742,277.2,134,0,513.75,26.773,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3889,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:02,45.4971694,8.1017939,277.0,131,0,519.50,22.540,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3888,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:03,45.4971378,8.1018044,276.8,131,0,523.10,18.306,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3887,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:04,45.4971174,8.1018096,276.4,131,0,525.40,13.234,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3885,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:05,45.4971040,8.1018075,276.2,131,0,526.85,9.338,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3884,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:06,45.4970990,8.1018043,276.2,131,0,527.40,6.250,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3884,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:07,45.4970957,8.1017990,276.2,129,0,527.86,3.895,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3883,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:08,45.4970912,8.1017954,275.4,127,0,528.41,2.585,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3879,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:09,45.4970894,8.1017946,275.2,125,,528.62,0.000,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3878,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:29:10,45.4970997,8.1017981,274.8,123,,528.62,0.000,0,,,,,,16,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3876,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:36:55,45.4970484,8.1017519,273.4,108,29,528.62,10.580,65535,,,,,,14,,,,,,,,,,,,,,,,4966,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:36:56,45.4970095,8.1017765,273.4,108,34,533.35,12.528,149,,,,,,14,,,,,,,,,,,,,,,,5115,180,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:36:57,45.4969676,8.1018006,273.4,111,39,538.36,14.782,147,,,,,,14,,,,,,,,,,,,,,,,5262,185,,,,,,,,,,,,,0.0,0.0,,,60.0,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:36:58,45.4969322,8.1018352,273.4,113,39,543.10,15.887,147,,,,,,14,,,,,,,,,,,,,,,,5262,185,,,,,,,,,,,,,0.0,0.0,,,51.5,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:36:59,45.4968917,8.1018661,273.4,113,42,548.21,16.661,147,,,,,,14,,,,,,,,,,,,,,,,5556,188,,,,,,,,,,,,,0.0,0.0,,,52.0,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:37:00,45.4968472,8.1019020,273.4,114,45,553.90,18.173,160,,,,,,14,,,,,,,,,,,,,,,,5716,176,,,,,,,,,,,,,0.0,0.0,,,52.0,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:37:01,45.4967937,8.1019415,273.4,114,49,560.59,20.120,167,,,,,,14,,,,,,,,,,,,,,,,5883,189,,,,,,,,,,,,,0.0,0.0,,,52.0,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:37:02,45.4967397,8.1019811,273.4,117,49,567.35,21.330,187,,,,,,14,,,,,,,,,,,,,,,,5883,189,,,,,,,,,,,,,0.0,0.0,,,71.5,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2024-05-24T23:37:03,45.4966855,8.1020205,273.4,117,54,574.11,22.572,187,,,,,,15,,,,,,,,,,,,,,,,6257,183,,,,,,,,,,,,,0.0,0.0,,,71.5,,,,,,0.00,,,,,,,,3869,,,,,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
