timestamp,tkBattery,rxShifting,gear,speed,distance,raw_speed,raw_distance,latitude,longitude
004.967654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.038643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.109650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.180594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.251580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.251838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.322544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.393521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.464486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.535452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.606401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.677376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.748329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.819307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.890282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005.961241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.032215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.103176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.174139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.245071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.251877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.316032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.386994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.457952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.528947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.599936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.670884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.741878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.812848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.883818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006.954784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.025761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.096715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.167681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.238633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.251932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.309618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.380566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.451520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.522501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.593483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.664432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.735392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.806347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.877298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
007.948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.019204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.090194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.161165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.232118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.251946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.303069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.374094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.444995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.515958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.586912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.657876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.728844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.799811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.870767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008.941721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.012690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.083651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.154606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.225548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.251917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.296506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.367463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.438422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.509372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.580369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.651302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.722243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.793223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.864172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009.935117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.006083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.077018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.147943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.218889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.251954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.289842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.360801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.431742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.502690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.573636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.644614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.715572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.786496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.857445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.928399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010.999360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.070377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.141342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.212301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.251985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.283258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.354203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.425161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.496112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.567040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.637981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.708907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.779854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.850785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.921736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
011.992666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.063625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.134563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.205508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.251978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.276388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.347351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.418288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.489225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.560228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.631169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.702159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.773073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.844009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.914959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
012.985931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.056846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.127772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.198707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.252014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.269377,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.340330,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.411275,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.482211,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.553150,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.624125,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.695074,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.765988,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.836929,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.907861,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
013.978793,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.049783,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.120984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.191924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.252030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.262837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.333793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.404734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.475676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.546605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.617550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.688484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.759418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.830361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.901319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014.972254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.043164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.114135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.185064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.252018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.255949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.326884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.397812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.468751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.539697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.610644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.681556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.752492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.823144,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.894134,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
015.965013,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.035935,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.106861,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.177778,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.248687,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.252031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.319614,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.390547,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.461479,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.532380,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.603290,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.674227,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.745172,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.816050,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.886962,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016.957874,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.028814,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.099722,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.170624,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.241541,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.252014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.312481,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.383382,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.454301,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.525221,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.596151,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.667058,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.737969,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.808892,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.879798,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
017.950713,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.021619,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.092545,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.163451,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.234363,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.252028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.305305,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.376212,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.447122,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.518034,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.588952,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.659853,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.730785,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.801984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.872905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
018.943824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.014740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.085407,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.156306,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.227225,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.252042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.298146,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.369056,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.439991,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.510885,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.581809,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.652706,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.723625,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.794549,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.865463,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
019.936379,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.007286,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.078229,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.149409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.220304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.252057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.291234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.362160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.433074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.504001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.574945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.645846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.716765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.787700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.858619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020.929540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.000450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.071393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.142295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.213217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.252068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.284151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.355075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.425978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.496899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.567825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.638733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.709656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.780616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.851530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.922433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
021.993328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022.064257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022.135164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022.206074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022.252086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
022.276979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
