timestamp,tkBattery,rxShifting,gear
027.306551,0.0,0.0,0.0
027.377454,0.0,0.0,0.0
027.448380,0.0,0.0,0.0
027.492211,0.0,0.0,0.0
027.519302,0.0,0.0,0.0
027.590240,0.0,0.0,0.0
027.661145,0.0,0.0,0.0
027.732077,0.0,0.0,0.0
027.803011,0.0,0.0,0.0
027.873924,0.0,0.0,0.0
027.944844,0.0,0.0,0.0
028.015772,0.0,0.0,0.0
028.086706,0.0,0.0,0.0
028.157616,0.0,0.0,0.0
028.228547,0.0,0.0,0.0
028.299486,0.0,0.0,0.0
028.370404,0.0,0.0,0.0
028.441326,0.0,0.0,0.0
028.492223,0.0,0.0,0.0
028.512248,0.0,0.0,0.0
028.583191,0.0,0.0,0.0
028.654104,0.0,0.0,0.0
028.725033,0.0,0.0,0.0
028.795980,0.0,0.0,0.0
028.866897,0.0,0.0,0.0
028.937827,0.0,0.0,0.0
029.008751,0.0,0.0,0.0
029.079700,0.0,0.0,0.0
029.150610,0.0,0.0,0.0
029.221529,0.0,0.0,0.0
029.292464,0.0,0.0,0.0
029.363377,0.0,0.0,0.0
029.434290,0.0,0.0,0.0
029.492236,0.0,0.0,0.0
029.505215,0.0,0.0,0.0
029.576148,0.0,0.0,0.0
029.647055,0.0,0.0,0.0
029.717983,0.0,0.0,0.0
029.788923,0.0,0.0,0.0
029.859864,0.0,0.0,0.0
029.930769,0.0,0.0,0.0
030.001691,0.0,0.0,0.0
030.072634,0.0,0.0,0.0
030.143547,0.0,0.0,0.0
030.214466,0.0,0.0,0.0
030.285415,0.0,0.0,0.0
030.356330,0.0,0.0,0.0
030.427256,0.0,0.0,0.0
030.492252,0.0,0.0,0.0
030.498179,0.0,0.0,0.0
030.569122,0.0,0.0,0.0
030.640042,0.0,0.0,0.0
030.710974,0.0,0.0,0.0
030.781902,0.0,0.0,0.0
030.852826,0.0,0.0,0.0
030.923741,0.0,0.0,0.0
030.994663,0.0,0.0,0.0
031.065600,0.0,0.0,0.0
031.136511,0.0,0.0,0.0
031.207430,0.0,0.0,0.0
031.278375,0.0,0.0,0.0
031.349307,0.0,0.0,0.0
031.420213,0.0,0.0,0.0
031.491147,0.0,0.0,0.0
031.492263,0.0,0.0,0.0
031.562090,0.0,0.0,0.0
031.633009,0.0,0.0,0.0
031.703936,0.0,0.0,0.0
031.774875,0.0,0.0,0.0
031.845802,0.0,0.0,0.0
031.916722,0.0,0.0,0.0
031.987640,0.0,0.0,0.0
032.058582,0.0,0.0,0.0
032.129486,0.0,0.0,0.0
032.200409,0.0,0.0,0.0
032.271340,0.0,0.0,0.0
032.342272,0.0,0.0,0.0
032.413190,0.0,0.0,0.0
032.484121,0.0,0.0,0.0
032.492275,0.0,0.0,0.0
032.555067,0.0,0.0,0.0
032.625982,0.0,0.0,0.0
032.696913,0.0,0.0,0.0
032.767840,0.0,0.0,0.0
032.838772,0.0,0.0,0.0
032.909679,0.0,0.0,0.0
032.980592,0.0,0.0,0.0
033.051528,0.0,0.0,0.0
033.122444,0.0,0.0,0.0
033.193376,0.0,0.0,0.0
033.264303,0.0,0.0,0.0
033.335255,0.0,0.0,0.0
033.406155,0.0,0.0,0.0
033.477085,0.0,0.0,0.0
033.492291,0.0,0.0,0.0
033.548041,0.0,0.0,0.0
033.618939,0.0,0.0,0.0
033.689856,0.0,0.0,0.0
033.760782,0.0,0.0,0.0
033.831725,0.0,0.0,0.0
033.902633,0.0,0.0,0.0
033.973558,0.0,0.0,0.0
034.044506,0.0,0.0,0.0
034.115424,0.0,0.0,0.0
034.186345,0.0,0.0,0.0
034.257267,0.0,0.0,0.0
034.328215,0.0,0.0,0.0
034.399130,0.0,0.0,0.0
034.470056,0.0,0.0,0.0
034.492304,0.0,0.0,0.0
034.541006,0.0,0.0,0.0
034.611926,0.0,0.0,0.0
034.682839,0.0,0.0,0.0
034.753774,0.0,0.0,0.0
034.824719,0.0,0.0,0.0
034.895632,0.0,0.0,0.0
034.966554,0.0,0.0,0.0
035.037490,0.0,0.0,0.0
035.108405,0.0,0.0,0.0
035.179325,0.0,0.0,0.0
035.250257,0.0,0.0,0.0
035.321194,0.0,0.0,0.0
035.392089,0.0,0.0,0.0
035.463012,0.0,0.0,0.0
035.492315,0.0,0.0,0.0
035.533948,0.0,0.0,0.0
035.604858,0.0,0.0,0.0
035.675778,0.0,0.0,0.0
035.746709,0.0,0.0,0.0
035.817648,0.0,0.0,0.0
035.888575,0.0,0.0,0.0
035.959490,0.0,0.0,0.0
036.030423,0.0,0.0,0.0
036.101340,0.0,0.0,0.0
036.172258,0.0,0.0,0.0
036.243175,0.0,0.0,0.0
036.314102,0.0,0.0,0.0
036.385016,0.0,0.0,0.0
036.455934,0.0,0.0,0.0
036.492332,0.0,0.0,0.0
036.526858,0.0,0.0,0.0
036.597784,0.0,0.0,0.0
036.668694,0.0,0.0,0.0
036.739610,0.0,0.0,0.0
036.810553,0.0,0.0,0.0
036.881464,0.0,0.0,0.0
036.952380,0.0,0.0,0.0
037.023319,0.0,0.0,0.0
037.094240,0.0,0.0,0.0
037.165158,0.0,0.0,0.0
037.236076,0.0,0.0,0.0
037.307012,0.0,0.0,0.0
037.377925,0.0,0.0,0.0
037.448843,0.0,0.0,0.0
037.492353,0.0,0.0,0.0
037.519773,0.0,0.0,0.0
037.590702,0.0,0.0,0.0
037.661612,0.0,0.0,0.0
037.732538,0.0,0.0,0.0
037.803481,0.0,0.0,0.0
037.874389,0.0,0.0,0.0
037.945320,0.0,0.0,0.0
038.016249,0.0,0.0,0.0
038.087176,0.0,0.0,0.0
038.158097,0.0,0.0,0.0
038.229016,0.0,0.0,0.0
038.299945,0.0,0.0,0.0
038.370867,0.0,0.0,0.0
038.441789,0.0,0.0,0.0
038.492364,0.0,0.0,0.0
038.512723,0.0,0.0,0.0
038.583654,0.0,0.0,0.0
038.654562,0.0,0.0,0.0
038.725481,0.0,0.0,0.0
038.796402,0.0,0.0,0.0
038.867314,0.0,0.0,0.0
038.938231,0.0,0.0,0.0
039.009146,0.0,0.0,0.0
039.080088,0.0,0.0,0.0
039.150999,0.0,0.0,0.0
039.221913,0.0,0.0,0.0
039.292860,0.0,0.0,0.0
039.363751,0.0,0.0,0.0
039.434661,0.0,0.0,0.0
039.492378,0.0,0.0,0.0
039.505575,0.0,0.0,0.0
039.576507,0.0,0.0,0.0
039.647391,0.0,0.0,0.0
039.718296,0.0,0.0,0.0
039.789227,0.0,0.0,0.0
039.860127,0.0,0.0,0.0
039.931051,0.0,0.0,0.0
040.001969,0.0,0.0,0.0
040.072901,0.0,0.0,0.0
040.143810,0.0,0.0,0.0
040.214731,0.0,0.0,0.0
040.285664,0.0,0.0,0.0
040.356614,0.0,0.0,0.0
040.427543,0.0,0.0,0.0
040.492387,0.0,0.0,0.0
040.498466,0.0,0.0,0.0
040.569430,0.0,0.0,0.0
040.640347,0.0,0.0,0.0
040.711288,0.0,0.0,0.0
040.782246,0.0,0.0,0.0
040.853166,0.0,0.0,0.0
040.924106,0.0,0.0,0.0
040.995061,0.0,0.0,0.0
041.065991,0.0,0.0,0.0
041.136920,0.0,0.0,0.0
041.207847,0.0,0.0,0.0
041.278796,0.0,0.0,0.0
041.349704,0.0,0.0,0.0
041.420632,0.0,0.0,0.0
041.491562,0.0,0.0,0.0
041.492395,0.0,0.0,0.0
041.562514,0.0,0.0,0.0
041.633412,0.0,0.0,0.0
041.704336,0.0,0.0,0.0
041.775278,0.0,0.0,0.0
041.846196,0.0,0.0,0.0
041.917119,0.0,0.0,0.0
041.988044,0.0,0.0,0.0
042.058992,0.0,0.0,0.0
042.129922,0.0,0.0,0.0
042.200849,0.0,0.0,0.0
042.271789,0.0,0.0,0.0
042.342715,0.0,0.0,0.0
042.413641,0.0,0.0,0.0
042.484574,0.0,0.0,0.0
042.492411,0.0,0.0,0.0
042.555530,0.0,0.0,0.0
042.626432,0.0,0.0,0.0
042.697348,0.0,0.0,0.0
042.768287,0.0,0.0,0.0
042.839222,0.0,0.0,0.0
042.910122,0.0,0.0,0.0
042.981042,0.0,0.0,0.0
043.051993,0.0,0.0,0.0
043.122892,0.0,0.0,0.0
043.193818,0.0,0.0,0.0
043.264752,0.0,0.0,0.0
043.335681,0.0,0.0,0.0
043.406602,0.0,0.0,0.0
043.477532,0.0,0.0,0.0
043.492424,0.0,0.0,0.0
043.548476,0.0,0.0,0.0
043.619401,0.0,0.0,0.0
043.690324,0.0,0.0,0.0
043.761262,0.0,0.0,0.0
043.832197,0.0,0.0,0.0
043.903125,0.0,0.0,0.0
043.974056,0.0,0.0,0.0
044.045015,0.0,0.0,0.0
044.115939,0.0,0.0,0.0
044.186870,0.0,0.0,0.0
044.257812,0.0,0.0,0.0
044.328743,0.0,0.0,0.0
044.399674,0.0,0.0,0.0
044.470613,0.0,0.0,0.0
044.492437,0.0,0.0,0.0
044.541567,0.0,0.0,0.0
044.612500,0.0,0.0,0.0
044.683427,0.0,0.0,0.0
044.754364,0.0,0.0,0.0
044.825310,0.0,0.0,0.0
044.896206,0.0,0.0,0.0
044.967141,0.0,0.0,0.0
045.038091,0.0,0.0,0.0
045.109013,0.0,0.0,0.0
045.179938,0.0,0.0,0.0
045.250877,0.0,0.0,0.0
045.321829,0.0,0.0,0.0
045.392742,0.0,0.0,0.0
045.463675,0.0,0.0,0.0
045.492457,0.0,0.0,0.0
045.534637,0.0,0.0,0.0
045.605556,0.0,0.0,0.0
045.676471,0.0,0.0,0.0
045.747401,0.0,0.0,0.0
045.818343,0.0,0.0,0.0
045.889268,0.0,0.0,0.0
045.960201,0.0,0.0,0.0
046.031147,0.0,0.0,0.0
046.102074,0.0,0.0,0.0
046.173022,0.0,0.0,0.0
046.243958,0.0,0.0,0.0
046.314919,0.0,0.0,0.0
046.385849,0.0,0.0,0.0
046.456785,0.0,0.0,0.0
046.492465,0.0,0.0,0.0
046.527739,0.0,0.0,0.0
046.598680,0.0,0.0,0.0
046.669606,0.0,0.0,0.0
046.740542,0.0,0.0,0.0
046.811498,0.0,0.0,0.0
046.882419,0.0,0.0,0.0
046.953355,0.0,0.0,0.0
047.024324,0.0,0.0,0.0
047.095245,0.0,0.0,0.0
047.166185,0.0,0.0,0.0
047.237129,0.0,0.0,0.0
047.308081,0.0,0.0,0.0
047.379012,0.0,0.0,0.0
047.449938,0.0,0.0,0.0
047.492479,0.0,0.0,0.0
047.520883,0.0,0.0,0.0
047.591803,0.0,0.0,0.0
047.662728,0.0,0.0,0.0
047.733659,0.0,0.0,0.0
047.804618,0.0,0.0,0.0
047.875527,0.0,0.0,0.0
047.946445,0.0,0.0,0.0
048.017382,0.0,0.0,0.0
048.088306,0.0,0.0,0.0
048.159213,0.0,0.0,0.0
048.230137,0.0,0.0,0.0
048.301074,0.0,0.0,0.0
048.371990,0.0,0.0,0.0
048.442902,0.0,0.0,0.0
048.492493,0.0,0.0,0.0
048.513830,0.0,0.0,0.0
048.584744,0.0,0.0,0.0
048.655674,0.0,0.0,0.0
048.726603,0.0,0.0,0.0
048.797553,0.0,0.0,0.0
048.868470,0.0,0.0,0.0
048.939406,0.0,0.0,0.0
049.010350,0.0,0.0,0.0
049.081292,0.0,0.0,0.0
049.152212,0.0,0.0,0.0
049.223142,0.0,0.0,0.0
049.294104,0.0,0.0,0.0
049.365025,0.0,0.0,0.0
049.435955,0.0,0.0,0.0
049.492505,0.0,0.0,0.0
049.506889,0.0,0.0,0.0
049.577828,0.0,0.0,0.0
049.648743,0.0,0.0,0.0
049.719661,0.0,0.0,0.0
049.790602,0.0,0.0,0.0
049.861529,0.0,0.0,0.0
049.932461,0.0,0.0,0.0
050.003403,0.0,0.0,0.0
050.074335,0.0,0.0,0.0
050.145267,0.0,0.0,0.0
050.216193,0.0,0.0,0.0
050.287159,0.0,0.0,0.0
050.358062,0.0,0.0,0.0
050.428989,0.0,0.0,0.0
050.492524,0.0,0.0,0.0
050.499930,0.0,0.0,0.0
050.570878,0.0,0.0,0.0
050.641808,0.0,0.0,0.0
050.712713,0.0,0.0,0.0
050.783653,0.0,0.0,0.0
050.854556,0.0,0.0,0.0
050.925478,0.0,0.0,0.0
050.996416,0.0,0.0,0.0
051.067337,0.0,0.0,0.0
051.138252,0.0,0.0,0.0
051.209176,0.0,0.0,0.0
051.280127,0.0,0.0,0.0
051.351057,0.0,0.0,0.0
051.421980,0.0,0.0,0.0
051.492536,0.0,0.0,0.0
051.492902,0.0,0.0,0.0
051.563864,0.0,0.0,0.0
051.634765,0.0,0.0,0.0
051.705692,0.0,0.0,0.0
051.776647,0.0,0.0,0.0
051.847556,0.0,0.0,0.0
051.918483,0.0,0.0,0.0
051.989409,0.0,0.0,0.0
052.060352,0.0,0.0,0.0
052.131252,0.0,0.0,0.0
052.202164,0.0,0.0,0.0
052.273100,0.0,0.0,0.0
052.344036,0.0,0.0,0.0
052.414947,0.0,0.0,0.0
052.485857,0.0,0.0,0.0
052.492548,0.0,0.0,0.0
052.556781,0.0,0.0,0.0
052.627692,0.0,0.0,0.0
052.698605,0.0,0.0,0.0
052.769554,0.0,0.0,0.0
052.840467,0.0,0.0,0.0
052.911370,0.0,0.0,0.0
052.982282,0.0,0.0,0.0
053.053217,0.0,0.0,0.0
053.124128,0.0,0.0,0.0
053.195050,0.0,0.0,0.0
053.265987,0.0,0.0,0.0
053.336899,0.0,0.0,0.0
053.407817,0.0,0.0,0.0
053.478741,0.0,0.0,0.0
053.492561,0.0,0.0,0.0
053.549676,0.0,0.0,0.0
053.620584,0.0,0.0,0.0
053.691492,0.0,0.0,0.0
053.762416,0.0,0.0,0.0
053.833319,0.0,0.0,0.0
053.904221,0.0,0.0,0.0
098.987457,0.0,0.0,0.0
099.987357,0.0,0.0,0.0
100.797897,0.0,0.0,0.0
100.868794,0.0,0.0,0.0
100.939718,0.0,0.0,0.0
