Time,Speed [km/h],Power [watt],Cadence,Heartrate,Temperature [℃],Altitude [m],L/R Balance(if available) [percentage of right Leg],latitude,longitude
12:51:43,5.7,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:44,5.9,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:44,5.3,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:45,5.3,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:45,4.0,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:46,2.5,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:46,2.5,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:47,2.5,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:47,2.5,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:48,2.5,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:51:48,2.5,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:12,1.2,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:12,2.1,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:13,2.7,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:13,2.7,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:14,3.0,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:14,2.7,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:15,2.1,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:15,2.1,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:16,1.9,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:16,1.9,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:17,2.0,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:17,2.0,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:18,2.3,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:18,2.3,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:19,2.6,0.0,0.0,0.0,25.5,211.0,255.0,0,0
12:52:19,2.8,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:20,4.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:20,6.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:21,6.6,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:21,6.7,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:22,7.6,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:22,7.7,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:23,8.0,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:23,9.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:24,9.4,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:24,10.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:25,10.6,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:25,12.0,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:26,12.4,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:26,13.2,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:27,14.2,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:27,14.4,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:28,14.7,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:28,15.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:29,15.4,69.0,42.0,0.0,25.4,211.0,255.0,0,0
12:52:29,15.8,69.0,42.0,0.0,25.4,211.0,255.0,0,0
12:52:30,16.3,69.0,42.0,0.0,25.4,211.0,255.0,0,0
12:52:30,16.8,85.0,44.0,0.0,25.4,211.0,255.0,0,0
12:52:31,16.9,85.0,44.0,0.0,25.4,211.0,255.0,0,0
12:52:31,17.5,85.0,44.0,0.0,25.4,211.0,255.0,0,0
12:52:32,17.9,100.0,47.0,0.0,25.4,211.0,255.0,0,0
12:52:32,18.9,133.0,52.0,0.0,25.4,211.0,255.0,0,0
12:52:33,19.8,133.0,52.0,0.0,25.4,211.0,255.0,0,0
12:52:33,20.4,133.0,52.0,0.0,25.4,211.0,255.0,0,0
12:52:34,21.1,133.0,52.0,0.0,25.4,211.0,255.0,0,0
12:52:34,21.5,146.0,58.0,0.0,25.4,211.0,255.0,0,0
12:52:35,22.0,146.0,58.0,0.0,25.4,211.0,255.0,0,0
12:52:35,22.4,146.0,58.0,0.0,25.4,211.0,255.0,0,0
12:52:36,22.4,155.0,63.0,0.0,25.4,211.0,255.0,0,0
12:52:36,22.7,142.0,63.0,0.0,25.4,211.0,255.0,0,0
12:52:37,22.7,142.0,63.0,0.0,25.4,211.0,255.0,0,0
12:52:37,23.2,153.0,65.0,0.0,25.4,211.0,255.0,0,0
12:52:38,23.1,153.0,65.0,0.0,25.4,211.0,255.0,0,0
12:52:38,22.9,153.0,65.0,0.0,25.4,211.0,255.0,0,0
12:52:39,22.4,130.0,64.0,0.0,25.4,211.0,255.0,0,0
12:52:39,22.5,130.0,64.0,0.0,25.4,211.0,255.0,0,0
12:52:40,23.1,187.0,64.0,0.0,25.4,211.0,255.0,0,0
12:52:40,23.7,187.0,64.0,0.0,25.4,211.0,255.0,0,0
12:52:41,24.2,187.0,64.0,0.0,25.4,211.0,255.0,0,0
12:52:41,24.6,197.0,67.0,0.0,25.4,211.0,255.0,0,0
12:52:42,25.5,210.0,70.0,0.0,25.4,211.0,255.0,0,0
12:52:42,25.7,210.0,70.0,0.0,25.4,211.0,255.0,0,0
12:52:43,25.5,194.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:43,25.7,195.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:44,25.6,195.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:44,25.7,186.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:45,25.5,186.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:45,26.1,186.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:46,26.9,186.0,72.0,0.0,25.4,211.0,255.0,0,0
12:52:46,27.3,246.0,76.0,0.0,25.4,211.0,255.0,0,0
12:52:47,28.1,246.0,76.0,0.0,25.4,211.0,255.0,0,0
12:52:47,28.1,246.0,76.0,0.0,25.4,211.0,255.0,0,0
12:52:48,28.8,246.0,76.0,0.0,25.4,211.0,255.0,0,0
12:52:48,28.9,243.0,81.0,0.0,25.4,211.0,255.0,0,0
12:52:49,29.7,243.0,81.0,0.0,25.4,211.0,255.0,0,0
12:52:49,30.4,285.0,83.0,0.0,25.4,211.0,255.0,0,0
12:52:50,30.7,285.0,83.0,0.0,25.4,211.0,255.0,0,0
12:52:50,30.9,285.0,83.0,0.0,25.4,211.0,255.0,0,0
12:52:51,31.3,248.0,86.0,0.0,25.4,211.0,255.0,0,0
12:52:51,31.9,248.0,86.0,0.0,25.4,211.0,255.0,0,0
12:52:52,31.8,248.0,86.0,0.0,25.4,211.0,255.0,0,0
12:52:52,30.3,213.0,88.0,0.0,25.4,211.0,255.0,0,0
12:52:53,27.7,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:53,25.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:54,21.8,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:54,19.6,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:55,18.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:55,16.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:56,14.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:56,12.7,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:57,11.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:57,9.7,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:58,8.4,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:58,7.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:59,6.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:52:59,5.3,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:00,4.0,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:00,4.0,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:01,2.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:01,2.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:02,2.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:02,2.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:03,2.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
12:53:03,2.1,0.0,0.0,0.0,25.4,211.0,255.0,0,0
