timestamp,power,instant_power,cadence
2025-06-13T15:07:26.700683,13.0,65.0,25.0
2025-06-13T15:07:27.964061,26.0,65.0,25.0
2025-06-13T15:07:28.218891,48.0,111.0,40.0
2025-06-13T15:07:28.466428,70.0,111.0,40.0
2025-06-13T15:07:28.714889,93.0,111.0,40.0
2025-06-13T15:07:28.965643,93.0,111.0,40.0
2025-06-13T15:07:29.216532,102.0,111.0,40.0
2025-06-13T15:07:30.211401,102.0,111.0,40.0
2025-06-13T15:07:30.462565,102.0,111.0,40.0
2025-06-13T15:07:30.712178,116.0,138.0,62.0
2025-06-13T15:07:30.961540,122.0,138.0,62.0
2025-06-13T15:07:31.210695,136.0,184.0,65.0
2025-06-13T15:07:31.461806,136.0,184.0,65.0
2025-06-13T15:07:32.709634,136.0,184.0,65.0
2025-06-13T15:07:32.960942,136.0,184.0,65.0
2025-06-13T15:07:33.208760,158.0,220.0,67.0
2025-06-13T15:07:33.459142,180.0,220.0,67.0
2025-06-13T15:07:33.706824,189.0,181.0,68.0
2025-06-13T15:07:34.958107,196.0,176.0,69.0
2025-06-13T15:07:35.208262,196.0,176.0,69.0
2025-06-13T15:07:35.455158,196.0,176.0,69.0
2025-06-13T15:07:35.706324,193.0,166.0,70.0
2025-06-13T15:07:35.954673,182.0,166.0,70.0
2025-06-13T15:07:36.203692,177.0,194.0,70.0
2025-06-13T15:07:37.202895,180.0,198.0,71.0
2025-06-13T15:07:37.454827,184.0,198.0,71.0
2025-06-13T15:07:37.707735,184.0,198.0,71.0
2025-06-13T15:07:37.954900,184.0,198.0,71.0
2025-06-13T15:07:38.204475,185.0,168.0,72.0
2025-06-13T15:07:38.453734,185.0,168.0,72.0
2025-06-13T15:07:39.701191,181.0,173.0,73.0
2025-06-13T15:07:39.950879,176.0,173.0,73.0
2025-06-13T15:07:40.200026,176.0,173.0,73.0
2025-06-13T15:07:40.449022,176.0,173.0,73.0
2025-06-13T15:07:40.700297,170.0,168.0,74.0
2025-06-13T15:07:41.942445,165.0,141.0,74.0
