timestamp,power,instant_power,cadence
2025-06-13T15:46:34.256659,14.0,71.0,36.0
2025-06-13T15:46:34.496984,14.0,71.0,36.0
2025-06-13T15:46:34.744204,14.0,71.0,36.0
2025-06-13T15:46:34.994203,36.0,109.0,46.0
2025-06-13T15:46:35.243177,58.0,109.0,46.0
2025-06-13T15:46:35.498222,85.0,134.0,54.0
2025-06-13T15:46:36.741888,112.0,139.0,55.0
2025-06-13T15:46:36.993285,112.0,139.0,55.0
2025-06-13T15:46:37.241609,112.0,139.0,55.0
2025-06-13T15:46:37.493580,126.0,139.0,55.0
2025-06-13T15:46:37.740408,134.0,148.0,55.0
2025-06-13T15:46:37.990290,142.0,148.0,55.0
2025-06-13T15:46:38.990189,146.0,155.0,56.0
2025-06-13T15:46:39.242875,149.0,155.0,56.0
2025-06-13T15:46:39.489316,149.0,155.0,56.0
2025-06-13T15:46:39.741492,149.0,155.0,56.0
2025-06-13T15:46:39.995466,153.0,160.0,57.0
2025-06-13T15:46:40.238052,156.0,160.0,57.0
2025-06-13T15:46:41.237844,158.0,159.0,57.0
2025-06-13T15:46:41.735015,158.0,156.0,58.0
2025-06-13T15:46:41.986966,158.0,156.0,58.0
2025-06-13T15:46:42.235614,158.0,156.0,58.0
2025-06-13T15:46:42.487261,158.0,156.0,58.0
2025-06-13T15:46:43.734562,156.0,147.0,56.0
2025-06-13T15:46:43.986086,153.0,147.0,56.0
2025-06-13T15:46:44.235095,151.0,147.0,56.0
2025-06-13T15:46:44.483872,151.0,147.0,56.0
2025-06-13T15:46:44.732680,151.0,147.0,56.0
2025-06-13T15:46:44.977238,150.0,155.0,51.0
2025-06-13T15:46:45.981871,150.0,154.0,52.0
2025-06-13T15:46:46.233466,151.0,154.0,52.0
2025-06-13T15:46:46.482118,153.0,154.0,52.0
2025-06-13T15:46:46.953020,153.0,154.0,52.0
2025-06-13T15:46:47.217448,153.0,154.0,52.0
2025-06-13T15:46:48.227439,153.0,154.0,52.0
2025-06-13T15:46:48.484475,151.0,136.0,52.0
2025-06-13T15:46:48.721309,147.0,136.0,52.0
2025-06-13T15:46:48.988496,143.0,136.0,52.0
2025-06-13T15:46:49.221833,140.0,137.0,53.0
2025-06-13T15:46:49.478646,140.0,137.0,53.0
2025-06-13T15:46:50.985119,139.0,150.0,54.0
2025-06-13T15:46:51.225713,142.0,150.0,54.0
2025-06-13T15:46:51.471164,144.0,148.0,54.0
2025-06-13T15:46:51.725375,147.0,148.0,54.0
2025-06-13T15:46:51.973656,147.0,148.0,54.0
2025-06-13T15:46:52.973659,149.0,150.0,54.0
2025-06-13T15:46:53.222579,149.0,150.0,54.0
2025-06-13T15:46:53.471746,150.0,153.0,55.0
2025-06-13T15:46:53.727875,151.0,153.0,55.0
2025-06-13T15:46:53.973567,151.0,153.0,55.0
2025-06-13T15:46:54.221340,152.0,153.0,55.0
2025-06-13T15:46:55.221276,152.0,153.0,55.0
2025-06-13T15:46:55.468883,150.0,142.0,56.0
2025-06-13T15:46:55.720258,149.0,142.0,56.0
2025-06-13T15:46:55.970800,146.0,142.0,56.0
2025-06-13T15:46:56.218202,144.0,142.0,56.0
2025-06-13T15:46:56.467670,144.0,142.0,56.0
2025-06-13T15:46:57.716312,144.0,142.0,56.0
2025-06-13T15:46:57.967454,144.0,142.0,56.0
2025-06-13T15:46:58.218511,143.0,145.0,56.0
2025-06-13T15:46:58.467299,143.0,145.0,56.0
2025-06-13T15:46:58.714782,145.0,150.0,57.0
2025-06-13T15:46:58.966696,145.0,150.0,57.0
2025-06-13T15:46:59.967479,146.0,147.0,57.0
2025-06-13T15:47:00.213850,146.0,147.0,57.0
2025-06-13T15:47:00.464925,146.0,147.0,57.0
2025-06-13T15:47:00.714001,145.0,137.0,57.0
2025-06-13T15:47:00.964294,143.0,137.0,57.0
2025-06-13T15:47:01.214527,142.0,137.0,57.0
2025-06-13T15:47:02.210647,138.0,134.0,58.0
2025-06-13T15:47:02.461087,136.0,134.0,58.0
2025-06-13T15:47:02.710721,136.0,134.0,58.0
2025-06-13T15:47:02.960599,136.0,134.0,58.0
2025-06-13T15:47:03.216279,136.0,138.0,58.0
2025-06-13T15:47:03.461974,136.0,138.0,58.0
2025-06-13T15:47:04.725323,136.0,136.0,59.0
2025-06-13T15:47:04.964172,136.0,136.0,59.0
2025-06-13T15:47:05.217231,136.0,136.0,59.0
2025-06-13T15:47:05.468761,136.0,136.0,59.0
2025-06-13T15:47:05.691672,135.0,129.0,58.0
2025-06-13T15:47:05.955759,134.0,129.0,58.0
2025-06-13T15:47:06.955091,131.0,126.0,58.0
2025-06-13T15:47:07.187671,129.0,126.0,58.0
2025-06-13T15:47:07.462616,127.0,126.0,58.0
2025-06-13T15:47:07.696692,127.0,126.0,58.0
2025-06-13T15:47:07.968159,127.0,126.0,58.0
2025-06-13T15:47:08.215476,127.0,128.0,59.0
