timestamp,power,instant_power,cadence,avg_heartrate
2025-06-13 15:07:26,4.333333333333333,21.666666666666668,8.333333333333334,107.0
2025-06-13 15:07:27,26.0,65.0,25.0,108.5
2025-06-13 15:07:28,76.0,111.0,40.0,111.0
2025-06-13 15:07:29,102.0,111.0,40.0,112.5
2025-06-13 15:07:30,110.5,124.5,51.0,114.5
2025-06-13 15:07:31,136.0,184.0,65.0,116.33333333333331
2025-06-13 15:07:32,136.0,184.0,65.0,118.0
2025-06-13 15:07:33,175.66666666666666,207.0,67.33333333333333,120.0
2025-06-13 15:07:34,196.0,176.0,69.0,122.33333333333331
2025-06-13 15:07:35,191.75,171.0,69.5,124.33333333333331
2025-06-13 15:07:36,177.0,194.0,70.0,126.5
2025-06-13 15:07:37,183.0,198.0,71.0,129.0
2025-06-13 15:07:38,185.0,168.0,72.0,129.66666666666666
2025-06-13 15:07:39,178.5,173.0,73.0,132.33333333333334
2025-06-13 15:07:40,174.0,171.33333333333334,73.33333333333333,134.5
2025-06-13 15:07:41,165.0,141.0,74.0,135.5
2025-06-13 15:07:42,155.0,141.0,74.0,137.0
2025-06-13 15:07:43,147.0,145.0,75.0,138.0
2025-06-13 15:07:44,143.75,149.5,75.25,139.0
2025-06-13 15:07:45,149.0,172.0,76.0,140.33333333333334
2025-06-13 15:07:46,151.5,154.0,77.0,141.0
2025-06-13 15:07:47,153.75,149.25,77.0,141.5
2025-06-13 15:07:48,151.0,151.0,77.0,142.0
2025-06-13 15:07:49,151.0,151.75,77.75,143.0
2025-06-13 15:07:50,151.0,151.0,79.0,143.0
2025-06-13 15:07:51,152.0,151.0,79.5,144.0
2025-06-13 15:07:52,151.5,150.5,80.0,144.0
2025-06-13 15:07:53,151.0,151.0,80.5,144.5
2025-06-13 15:07:54,148.75,147.0,81.0,145.0
2025-06-13 15:07:55,148.0,144.0,81.0,145.0
2025-06-13 15:07:56,148.25,148.75,81.75,145.0
2025-06-13 15:07:58,148.66666666666666,146.0,83.0,145.5
2025-06-13 15:07:59,144.0,138.0,83.0,146.0
2025-06-13 15:08:00,143.0,138.0,83.0,146.66666666666666
2025-06-13 15:08:01,140.5,139.25,83.5,147.0
2025-06-13 15:08:02,140.0,143.0,84.0,147.0
2025-06-13 15:08:03,140.25,140.5,84.25,147.0
2025-06-13 15:08:04,143.0,148.0,85.0,147.66666666666666
2025-06-13 15:08:05,145.0,144.0,85.0,148.0
2025-06-13 15:08:06,146.5,150.0,85.5,148.0
2025-06-13 15:08:07,146.0,139.5,85.5,149.0
2025-06-13 15:08:08,142.0,133.75,85.25,149.0
2025-06-13 15:08:09,141.0,151.0,85.0,149.0
2025-06-13 15:08:10,145.5,148.0,85.5,149.66666666666666
2025-06-13 15:08:11,149.0,145.0,86.0,149.5
2025-06-13 15:08:12,145.25,142.0,87.0,150.0
2025-06-13 15:08:13,141.0,133.5,86.5,150.0
2025-06-13 15:08:14,131.5,119.0,86.0,150.0
2025-06-13 15:08:15,124.0,123.5,86.5,150.0
2025-06-13 15:08:16,123.0,128.0,87.0,150.0
2025-06-13 15:08:17,135.75,150.5,87.0,150.0
2025-06-13 15:08:18,148.0,162.0,88.0,151.0
2025-06-13 15:08:19,154.25,168.0,88.0,151.0
2025-06-13 15:08:20,160.0,136.0,87.0,151.0
2025-06-13 15:08:21,160.0,136.0,87.0,151.0
