timestamp,power,instant_power,cadence,avg_heartrate
2025-06-13 15:00:00,97.66666666666669,115.0,103.0,158.0
2025-06-13 15:00:01,101.0,114.0,103.0,157.66666666666666
2025-06-13 15:00:02,115.0,122.0,103.0,158.0
2025-06-13 15:00:03,116.33333333333331,106.33333333333331,99.66666666666669,158.0
2025-06-13 15:00:04,113.0,122.0,104.0,158.0
2025-06-13 15:00:05,113.75,125.5,103.5,158.0
2025-06-13 15:00:06,125.0,121.0,104.0,158.0
2025-06-13 15:00:07,125.25,125.75,103.25,158.0
2025-06-13 15:00:08,127.0,136.0,104.0,158.33333333333334
2025-06-13 15:00:09,124.0,112.75,103.25,158.5
2025-06-13 15:00:10,111.0,82.5,103.0,158.0
2025-06-13 15:00:11,103.33333333333331,88.0,104.0,158.0
2025-06-13 15:00:12,95.0,106.0,103.0,158.0
2025-06-13 15:00:13,97.0,95.0,104.0,158.66666666666666
2025-06-13 15:00:14,101.0,101.75,103.25,159.0
2025-06-13 15:00:15,103.0,110.0,103.0,158.5
2025-06-13 15:00:16,110.5,123.75,103.5,159.0
2025-06-13 15:00:17,114.0,114.0,102.0,158.5
2025-06-13 15:00:18,109.25,102.5,101.25,158.5
2025-06-13 15:00:19,106.5,107.5,102.0,159.0
2025-06-13 15:00:20,110.0,122.0,104.0,159.0
2025-06-13 15:00:21,116.0,122.0,104.0,159.0
2025-06-13 15:00:22,119.0,118.0,104.0,159.0
2025-06-13 15:00:23,119.25,115.0,103.0,159.0
2025-06-13 15:00:25,118.25,118.25,102.75,159.0
2025-06-13 15:00:26,119.0,121.0,103.0,159.0
2025-06-13 15:00:27,123.66666666666669,123.0,103.66666666666669,159.0
2025-06-13 15:00:28,120.33333333333331,113.66666666666669,103.66666666666669,159.0
2025-06-13 15:00:29,117.5,119.0,103.5,159.0
2025-06-13 15:00:30,112.25,97.5,99.5,159.0
2025-06-13 15:00:31,109.0,112.0,104.0,159.0
2025-06-13 15:00:32,107.0,114.5,104.0,159.0
2025-06-13 15:00:33,110.0,117.0,104.0,159.0
2025-06-13 15:00:34,125.0,138.25,104.75,159.0
2025-06-13 15:00:35,130.5,132.0,104.0,159.0
2025-06-13 15:00:36,133.5,130.0,104.0,159.0
2025-06-13 15:00:37,131.66666666666666,131.0,104.0,159.0
2025-06-13 15:00:38,131.0,130.0,105.0,159.0
2025-06-13 15:00:39,131.0,130.0,105.0,159.0
2025-06-13 15:00:41,130.75,130.0,105.0,159.0
2025-06-13 15:00:42,130.0,124.0,105.0,159.0
2025-06-13 15:00:43,130.5,130.5,105.0,158.66666666666666
2025-06-13 15:00:44,122.0,100.0,101.0,158.0
2025-06-13 15:00:45,112.0,99.0,105.0,158.0
2025-06-13 15:00:46,105.66666666666669,112.33333333333331,105.0,158.0
2025-06-13 15:00:47,108.0,106.0,103.0,158.0
2025-06-13 15:00:48,109.5,104.5,103.5,158.5
2025-06-13 15:00:49,101.0,88.0,102.0,158.0
2025-06-13 15:00:50,91.5,74.5,98.0,158.0
2025-06-13 15:00:51,65.5,52.0,92.0,158.0
