timestamp,power,instant_power,cadence,avg_heartrate
2025-06-13 15:30:17,149.5,155.0,91.0,167.5
2025-06-13 15:30:18,150.0,146.0,90.0,167.5
2025-06-13 15:30:19,154.25,156.0,90.0,167.33333333333334
2025-06-13 15:30:20,154.0,151.0,90.0,167.5
2025-06-13 15:30:21,155.66666666666666,156.33333333333334,90.66666666666669,167.5
2025-06-13 15:30:22,158.66666666666666,166.33333333333334,91.66666666666669,167.5
2025-06-13 15:30:23,160.0,170.0,92.0,167.0
2025-06-13 15:30:24,160.0,157.0,91.0,167.0
2025-06-13 15:30:25,160.0,161.0,91.0,167.0
2025-06-13 15:30:26,162.0,165.75,92.0,167.5
2025-06-13 15:30:27,162.5,160.5,92.0,167.5
2025-06-13 15:30:28,159.0,155.66666666666666,91.66666666666669,167.0
2025-06-13 15:30:29,158.5,159.5,92.0,167.5
2025-06-13 15:30:30,159.0,164.0,92.0,167.66666666666666
2025-06-13 15:30:31,160.33333333333334,165.0,91.66666666666669,167.25
2025-06-13 15:30:32,163.0,173.0,92.0,168.0
2025-06-13 15:30:33,162.5,159.0,92.0,168.0
2025-06-13 15:30:34,164.0,169.0,93.0,167.66666666666666
2025-06-13 15:30:35,156.0,142.0,90.0,167.5
2025-06-13 15:30:36,154.33333333333334,150.66666666666666,91.33333333333331,168.0
2025-06-13 15:30:37,151.0,155.0,92.0,167.66666666666666
2025-06-13 15:30:38,155.0,155.0,92.25,167.33333333333334
2025-06-13 15:30:40,151.25,147.0,92.0,167.5
2025-06-13 15:30:41,150.0,147.0,92.0,167.75
2025-06-13 15:30:42,153.33333333333334,161.0,93.0,168.0
2025-06-13 15:30:43,157.0,157.0,93.0,168.0
2025-06-13 15:30:44,158.0,156.5,92.5,168.0
2025-06-13 15:30:45,158.33333333333334,160.0,92.66666666666669,168.0
2025-06-13 15:30:46,156.0,145.0,93.0,168.0
2025-06-13 15:30:47,155.0,150.5,93.0,168.0
2025-06-13 15:30:49,151.75,155.0,92.75,169.0
2025-06-13 15:30:50,159.0,173.0,92.0,169.0
2025-06-13 15:30:51,156.0,141.33333333333334,92.0,168.5
2025-06-13 15:30:52,152.0,162.0,93.0,169.0
2025-06-13 15:30:53,152.0,165.0,93.0,169.0
2025-06-13 15:30:54,157.75,158.0,93.25,169.0
2025-06-13 15:30:55,157.0,152.0,93.0,169.0
2025-06-13 15:30:56,157.0,158.75,93.0,170.0
2025-06-13 15:30:57,154.0,146.0,93.0,170.0
2025-06-13 15:30:58,159.25,169.0,93.0,169.66666666666666
2025-06-13 15:30:59,164.0,173.0,93.0,170.0
2025-06-13 15:31:00,163.66666666666666,157.0,93.0,170.0
2025-06-13 15:31:01,152.33333333333334,139.0,93.0,170.0
2025-06-13 15:31:02,145.0,150.0,92.0,170.0
2025-06-13 15:31:03,151.25,154.0,94.0,170.0
2025-06-13 15:31:05,151.5,151.5,94.5,170.33333333333334
2025-06-13 15:31:06,151.0,152.0,94.0,170.5
2025-06-13 15:31:07,153.66666666666666,154.0,93.0,171.0
2025-06-13 15:31:08,150.33333333333334,145.66666666666666,93.0,171.0
2025-06-13 15:31:09,147.0,143.5,93.0,170.66666666666666
2025-06-13 15:31:10,145.66666666666666,144.33333333333334,92.66666666666669,171.0
2025-06-13 15:31:12,148.0,153.0,93.0,170.5
2025-06-13 15:31:13,153.0,160.0,93.0,170.5
2025-06-13 15:31:14,154.0,156.66666666666666,92.33333333333331,170.66666666666666
2025-06-13 15:31:15,157.33333333333334,158.0,92.0,171.0
2025-06-13 15:31:16,155.0,146.5,92.5,171.0
2025-06-13 15:31:17,153.0,155.0,93.0,170.33333333333334
2025-06-13 15:31:19,159.75,161.5,93.0,170.0
2025-06-13 15:31:20,164.0,173.0,93.0,170.0
2025-06-13 15:31:21,167.33333333333334,171.0,93.0,170.33333333333334
2025-06-13 15:31:22,167.0,150.0,92.0,171.0
2025-06-13 15:31:23,166.5,158.5,93.0,171.0
2025-06-13 15:31:24,163.75,165.5,94.5,170.66666666666666
2025-06-13 15:31:26,162.25,158.0,94.25,171.0
2025-06-13 15:31:27,160.0,169.0,94.0,170.25
2025-06-13 15:31:28,157.66666666666666,153.66666666666666,94.66666666666669,170.5
2025-06-13 15:31:29,153.66666666666666,148.66666666666666,93.66666666666669,171.0
2025-06-13 15:31:30,148.5,146.5,94.0,170.33333333333334
2025-06-13 15:31:31,145.5,143.0,93.5,171.0
2025-06-13 15:31:33,145.25,147.75,94.0,170.66666666666666
2025-06-13 15:31:34,149.0,151.0,94.0,171.0
2025-06-13 15:31:35,149.66666666666666,147.33333333333334,93.66666666666669,171.0
2025-06-13 15:31:36,147.0,141.33333333333334,93.66666666666669,170.66666666666666
2025-06-13 15:31:37,145.0,146.5,94.5,171.0
2025-06-13 15:31:38,145.5,143.0,94.0,171.0
2025-06-13 15:31:40,145.5,149.5,92.5,171.0
2025-06-13 15:31:41,151.0,156.5,93.5,171.0
2025-06-13 15:31:42,155.66666666666666,153.66666666666666,93.66666666666669,171.0
2025-06-13 15:31:43,154.0,150.33333333333334,92.33333333333331,171.0
2025-06-13 15:31:44,153.0,158.0,93.0,171.0
2025-06-13 15:31:45,154.5,149.0,94.5,171.0
2025-06-13 15:31:47,149.75,148.5,93.25,171.33333333333334
2025-06-13 15:31:48,148.0,159.0,94.0,171.5
2025-06-13 15:31:49,149.0,153.0,93.33333333333331,171.5
2025-06-13 15:31:50,152.33333333333334,154.66666666666666,93.66666666666669,171.5
2025-06-13 15:31:51,153.0,157.0,94.0,172.0
2025-06-13 15:31:52,160.75,168.0,92.5,172.0
2025-06-13 15:31:54,160.5,148.0,94.0,171.5
2025-06-13 15:31:55,151.5,151.0,93.5,171.5
2025-06-13 15:31:56,154.0,164.33333333333334,93.33333333333331,172.0
2025-06-13 15:31:57,160.33333333333334,163.0,94.0,172.0
2025-06-13 15:31:58,162.0,151.0,92.0,172.0
2025-06-13 15:31:59,156.75,150.25,92.0,171.66666666666666
2025-06-13 15:32:01,146.0,145.0,92.0,172.0
2025-06-13 15:32:02,145.5,151.5,92.5,172.0
2025-06-13 15:32:03,151.33333333333334,152.0,92.33333333333331,172.0
2025-06-13 15:32:04,152.0,150.0,92.0,171.5
2025-06-13 15:32:05,151.0,146.0,93.0,172.0
2025-06-13 15:32:06,149.25,150.5,92.75,172.0
2025-06-13 15:32:08,152.75,151.5,91.5,172.0
2025-06-13 15:32:09,153.5,151.5,92.5,172.0
2025-06-13 15:32:10,152.66666666666666,147.66666666666666,92.33333333333331,172.0
2025-06-13 15:32:11,149.0,142.0,92.0,172.0
2025-06-13 15:32:12,147.0,148.0,91.0,172.0
2025-06-13 15:32:13,147.5,151.0,92.0,172.0
2025-06-13 15:32:14,149.0,151.0,92.0,172.0
2025-06-13 15:32:15,151.0,152.0,92.75,172.0
2025-06-13 15:32:16,152.0,151.0,93.0,172.0
2025-06-13 15:32:17,148.33333333333334,139.66666666666666,92.33333333333331,172.0
2025-06-13 15:32:18,144.0,142.33333333333334,93.0,172.0
2025-06-13 15:32:19,144.0,146.0,91.0,172.5
2025-06-13 15:32:20,144.75,148.5,91.25,172.5
2025-06-13 15:32:21,150.0,156.0,92.0,172.0
2025-06-13 15:32:22,150.66666666666666,147.33333333333334,91.0,172.0
2025-06-13 15:32:23,149.0,151.0,91.5,172.33333333333334
2025-06-13 15:32:24,148.0,146.33333333333334,92.0,173.0
2025-06-13 15:32:25,148.0,145.0,92.66666666666669,172.0
2025-06-13 15:32:26,145.0,145.0,91.0,172.0
2025-06-13 15:32:27,144.75,143.75,91.25,172.0
2025-06-13 15:32:28,143.0,140.0,92.0,172.0
2025-06-13 15:32:29,148.25,156.75,91.5,172.0
2025-06-13 15:32:30,151.0,143.0,90.5,172.0
2025-06-13 15:32:31,144.33333333333334,146.66666666666666,91.33333333333331,172.0
2025-06-13 15:32:32,145.66666666666666,159.33333333333334,91.66666666666669,171.75
2025-06-13 15:32:33,152.0,166.0,92.0,171.5
2025-06-13 15:32:34,157.75,148.75,91.25,171.5
2025-06-13 15:32:35,157.0,157.0,92.0,171.66666666666666
2025-06-13 15:32:36,151.75,147.25,90.25,171.0
2025-06-13 15:32:37,149.0,147.0,91.0,171.5
2025-06-13 15:32:38,150.33333333333334,156.0,91.0,172.66666666666666
2025-06-13 15:32:39,157.0,160.0,91.0,172.0
2025-06-13 15:32:40,158.0,160.0,91.0,172.0
2025-06-13 15:32:41,158.0,156.25,91.0,171.0
2025-06-13 15:32:42,157.0,157.0,91.0,171.0
2025-06-13 15:32:43,160.5,167.0,91.0,171.0
2025-06-13 15:32:44,165.0,165.0,92.0,171.0
2025-06-13 15:32:45,164.0,158.0,91.0,171.0
2025-06-13 15:32:46,159.66666666666666,156.66666666666666,90.33333333333331,171.0
2025-06-13 15:32:47,156.0,152.0,92.0,171.0
2025-06-13 15:32:48,154.75,152.5,91.5,171.5
2025-06-13 15:32:49,152.0,149.0,91.0,171.5
2025-06-13 15:32:50,150.75,148.5,90.5,171.5
2025-06-13 15:32:51,151.0,160.0,91.0,171.33333333333334
2025-06-13 15:32:52,155.0,166.0,91.0,171.0
2025-06-13 15:32:53,159.0,156.33333333333334,91.0,171.0
2025-06-13 15:32:54,159.0,160.0,91.0,171.0
2025-06-13 15:32:55,159.25,164.25,91.25,171.66666666666666
2025-06-13 15:32:56,160.0,162.0,92.0,171.5
2025-06-13 15:32:57,163.0,168.0,91.5,172.0
2025-06-13 15:32:58,166.0,171.0,91.0,171.75
2025-06-13 15:32:59,162.0,148.0,91.0,171.33333333333334
2025-06-13 15:33:00,159.0,154.0,92.0,171.5
2025-06-13 15:33:01,154.0,149.0,91.0,172.0
2025-06-13 15:33:02,153.5,157.0,91.0,171.0
2025-06-13 15:33:03,155.0,157.0,91.0,171.5
2025-06-13 15:33:04,157.5,157.75,90.0,171.66666666666666
2025-06-13 15:33:05,157.0,152.0,89.0,171.33333333333334
2025-06-13 15:33:06,156.5,153.0,90.0,172.0
2025-06-13 15:33:07,156.75,163.75,91.0,172.0
2025-06-13 15:33:08,159.0,152.0,91.0,172.0
2025-06-13 15:33:09,158.33333333333334,151.33333333333334,91.0,172.0
2025-06-13 15:33:10,157.0,164.0,91.0,172.0
2025-06-13 15:33:11,154.75,154.75,90.25,172.0
2025-06-13 15:33:12,158.5,157.5,91.0,172.0
2025-06-13 15:33:13,157.5,152.5,91.5,172.0
2025-06-13 15:33:14,152.75,145.5,92.0,172.0
2025-06-13 15:33:15,150.0,152.0,91.0,172.0
2025-06-13 15:33:16,150.5,153.5,89.5,172.0
2025-06-13 15:33:17,152.0,147.0,91.0,171.33333333333334
2025-06-13 15:33:18,154.75,164.0,91.25,171.5
2025-06-13 15:33:19,159.0,167.0,92.0,172.0
2025-06-13 15:33:20,165.0,165.66666666666666,91.0,171.66666666666666
2025-06-13 15:33:21,165.0,161.33333333333334,90.33333333333331,171.66666666666666
2025-06-13 15:33:22,156.5,144.0,91.0,171.5
2025-06-13 15:33:23,151.0,149.5,91.25,171.5
2025-06-13 15:33:25,152.5,154.0,92.0,171.5
2025-06-13 15:33:26,154.0,154.0,92.0,171.5
2025-06-13 15:33:27,153.66666666666666,151.66666666666666,91.0,171.5
2025-06-13 15:33:28,152.0,152.0,91.0,172.0
2025-06-13 15:33:29,151.5,151.0,91.0,171.5
2025-06-13 15:33:30,153.5,158.25,91.0,172.0
2025-06-13 15:33:32,155.5,154.5,91.0,171.5
2025-06-13 15:33:33,154.0,151.0,91.0,171.33333333333334
2025-06-13 15:33:34,152.0,153.66666666666666,91.0,171.66666666666666
2025-06-13 15:33:35,153.0,154.33333333333334,91.0,172.0
2025-06-13 15:33:36,153.5,154.0,91.0,172.0
2025-06-13 15:33:37,153.0,152.5,91.0,172.0
2025-06-13 15:33:39,147.75,141.0,90.25,172.0
2025-06-13 15:33:40,144.0,158.0,91.0,172.0
2025-06-13 15:33:41,144.0,150.0,91.0,172.0
2025-06-13 15:33:42,146.33333333333334,143.66666666666666,89.0,172.0
2025-06-13 15:33:43,146.5,155.5,90.5,172.0
