timestamp,heartrate
2024-09-10T01:57:16.082197,114.0
2024-09-10T01:57:17.806504,114.0
2024-09-10T02:03:19.091835,116.0
2024-09-10T02:03:19.339195,116.0
2024-09-10T02:03:20.814991,117.0
2024-09-10T02:03:21.307421,117.0
2024-09-10T02:03:21.553054,117.0
2024-09-10T02:03:22.046041,117.0
2024-09-10T02:03:22.538846,117.0
2024-09-10T02:03:23.528762,117.0
2024-09-10T02:03:24.016453,117.0
2024-09-10T02:03:24.508427,117.0
2024-09-10T02:03:24.757609,117.0
2024-09-10T02:03:25.250176,117.0
2024-09-10T02:03:25.740996,117.0
2024-09-10T02:03:26.231832,117.0
2024-09-10T02:03:26.726190,117.0
2024-09-10T02:03:27.216920,117.0
2024-09-10T02:03:27.463190,117.0
2024-09-10T02:03:27.955883,118.0
2024-09-10T02:03:28.448526,118.0
2024-09-10T02:03:28.941334,118.0
2024-09-10T02:03:29.433723,118.0
2024-09-10T02:03:29.925917,118.0
2024-09-10T02:03:30.911389,118.0
2024-09-10T02:03:33.619949,114.0
2024-09-10T02:03:33.861611,114.0
2024-09-10T02:03:34.116001,114.0
2024-09-10T02:03:35.362444,114.0
2024-09-10T02:03:36.329467,115.0
2024-09-10T02:03:37.073065,115.0
2024-09-10T02:03:38.054845,115.0
2024-09-10T02:03:38.545686,115.0
2024-09-10T02:03:39.038178,114.0
2024-09-10T02:03:39.530836,114.0
2024-09-10T02:03:40.023582,114.0
2024-09-10T02:03:40.269910,114.0
2024-09-10T02:03:41.255068,114.0
2024-09-10T02:03:41.743034,114.0
2024-09-10T02:03:51.106503,118.0
2024-09-10T02:03:51.845274,118.0
2024-09-10T02:03:52.337401,118.0
2024-09-10T02:03:53.076546,118.0
2024-09-10T02:03:53.322437,118.0
2024-09-10T02:04:20.414156,111.0
2024-09-10T02:04:21.646076,113.0
2024-09-10T02:04:22.138764,113.0
2024-09-10T02:04:22.384376,113.0
2024-09-10T02:04:22.632005,113.0
2024-09-10T02:04:24.354231,113.0
2024-09-10T02:04:26.077582,117.0
2024-09-10T02:04:42.825958,112.0
2024-09-10T02:04:43.071198,111.0
2024-09-10T02:04:43.563697,111.0
2024-09-10T02:04:44.060179,111.0
2024-09-10T02:04:44.551725,111.0
2024-09-10T02:04:44.795492,111.0
2024-09-10T02:04:45.040654,111.0
2024-09-10T02:04:45.287605,110.0
2024-09-10T02:04:45.758671,110.0
2024-09-10T02:04:46.262747,110.0
2024-09-10T02:04:46.744937,110.0
2024-09-10T02:04:47.280822,110.0
2024-09-10T02:04:47.751903,110.0
2024-09-10T02:04:47.997251,110.0
2024-09-10T02:04:48.245453,110.0
2024-09-10T02:04:48.492558,110.0
2024-09-10T02:04:48.977873,110.0
2024-09-10T02:04:49.474788,110.0
2024-09-10T02:04:50.460112,110.0
2024-09-10T02:04:50.952030,111.0
2024-09-10T02:04:51.197769,111.0
