timestamp,speed,distance,cadence,hall_cadence,power,heartrate
00:30:27.126,13.5324,17.4,0.0,0.0,0.0,86.0
00:30:28.127,15.6067,20.3,0.0,0.0,0.0,87.0
00:30:29.129,18.2433,26.1,0.0,0.0,0.0,88.0
00:30:30.133,18.1196,31.9,36.21,0.0,0.0,88.0
00:30:31.134,14.0296,36.25,36.21,0.0,0.0,88.0
00:30:32.135,12.8184,39.15,27.4977,0.0,0.0,87.0
00:30:33.136,11.7997,42.05,27.4977,0.0,0.0,85.0
00:30:34.136,17.6996,47.85,27.7585,0.0,0.0,83.0
00:30:35.137,17.2428,52.2,27.7585,0.0,0.0,82.0
00:30:36.139,16.6002,56.55,33.8696,0.0,0.0,81.0
00:30:37.140,15.8614,60.9,33.8696,0.0,0.0,80.0
00:30:38.142,16.3464,65.25,32.1802,0.0,0.0,79.0
00:30:39.143,16.0519,71.05,32.1802,0.0,0.0,78.0
00:30:40.144,16.9154,75.4,32.5468,0.0,0.0,78.0
00:30:41.149,17.4113,79.75,32.5468,0.0,0.0,77.0
00:30:42.151,17.2986,84.1,34.7524,0.0,0.0,77.0
00:30:43.152,17.6996,89.9,34.8028,0.0,55.0,77.0
00:30:44.153,17.7584,94.25,34.8028,0.0,55.0,77.0
00:30:45.154,16.9154,98.6,35.2423,0.0,64.0,77.0
00:30:46.155,19.6518,102.95,38.5604,0.0,64.0,77.0
00:30:47.156,19.688,110.2,38.5604,0.0,64.0,77.0
00:30:48.157,19.367,114.55,38.9105,0.0,67.0,77.0
00:30:49.159,19.367,120.35,38.9105,0.0,67.0,77.0
00:30:50.160,20.7181,126.15,39.2413,0.0,70.0,77.0
00:30:51.161,20.48,131.95,41.1946,0.0,71.0,76.0
00:30:52.164,20.6381,137.75,41.3793,0.0,74.0,76.0
00:30:53.166,21.3384,143.55,41.3793,0.0,74.0,76.0
00:30:54.167,20.88,149.35,42.508,0.0,76.0,76.0
00:30:55.170,20.88,155.15,41.9141,0.0,78.0,75.0
00:30:56.172,20.7988,162.4,41.9141,0.0,78.0,75.0
00:30:57.173,20.9619,168.2,42.0905,0.0,80.0,75.0
00:30:58.174,20.1709,174.0,41.5945,0.0,81.0,75.0
00:30:59.175,21.7288,179.8,41.5945,0.0,81.0,75.0
00:31:00.176,22.1796,185.6,41.5945,0.0,81.0,75.0
00:31:01.177,21.8175,191.4,44.7094,0.0,82.0,75.0
00:31:02.177,22.1796,197.2,43.9239,0.0,83.0,75.0
00:31:03.181,21.8175,203.0,43.9239,0.0,83.0,75.0
00:31:04.182,21.9069,208.8,44.4444,0.0,84.0,74.0
00:31:05.183,21.3811,216.05,43.9078,0.0,85.0,73.0
00:31:06.184,22.6495,221.85,43.4153,0.0,86.0,72.0
00:31:07.186,23.7568,227.65,43.4153,0.0,86.0,73.0
00:31:08.188,25.4537,234.9,47.638,0.0,87.0,73.0
00:31:09.189,23.3418,240.7,50.6116,0.0,88.0,74.0
00:31:10.190,17.8772,246.5,50.6116,0.0,88.0,75.0
00:31:11.192,17.6996,250.85,23.1125,0.0,89.0,76.0
00:31:12.194,14.369,255.2,23.1125,0.0,89.0,75.0
00:31:13.195,10.6268,258.1,40.5542,0.0,83.0,75.0
00:31:14.199,8.3782,259.55,66.7408,0.0,80.0,73.0
00:31:15.200,15.4936,263.9,66.7408,0.0,80.0,73.0
00:31:16.201,12.0661,268.25,66.7408,0.0,80.0,73.0
00:31:17.202,20.1329,272.6,19.99,0.0,88.0,73.0
00:31:18.205,25.4537,279.85,47.9042,0.0,82.0,74.0
00:31:19.206,28.4323,290.0,55.0711,0.0,84.0,75.0
00:31:20.207,25.4537,295.8,55.0711,0.0,84.0,76.0
00:31:21.210,18.7554,303.05,27.4348,0.0,85.0,78.0
00:31:22.211,14.0665,307.4,27.4348,0.0,85.0,79.0
00:31:23.213,10.1236,310.3,27.4348,0.0,85.0,79.0
00:31:24.214,7.68,311.75,27.4348,0.0,85.0,77.0
00:31:25.218,4.2188,313.2,27.4348,0.0,85.0,77.0
00:31:26.219,4.2188,313.2,27.4348,0.0,85.0,75.0
00:31:27.220,4.2188,313.2,27.4348,0.0,85.0,74.0
00:31:28.222,4.2188,313.2,27.4348,0.0,85.0,73.0
00:31:29.224,4.2188,313.2,27.4348,0.0,85.0,73.0
00:31:30.226,4.2188,313.2,27.4348,0.0,85.0,72.0
00:31:31.227,4.2188,313.2,27.4348,0.0,85.0,73.0
00:31:32.228,4.2188,313.2,27.4348,0.0,85.0,72.0
00:31:33.229,4.2188,313.2,27.4348,0.0,85.0,73.0
00:31:34.230,4.2188,313.2,27.4348,0.0,85.0,73.0
00:31:35.230,4.2188,313.2,27.4348,0.0,85.0,71.0
00:31:36.234,4.2188,313.2,27.4348,0.0,85.0,70.0
00:31:37.235,4.2188,313.2,27.4348,0.0,85.0,69.0
00:31:38.236,4.2188,313.2,27.4348,0.0,85.0,68.0
00:31:39.237,0.3815,314.65,27.4348,0.0,85.0,67.0
00:31:40.238,10.6268,317.55,27.4348,0.0,85.0,67.0
00:31:41.239,20.1709,323.35,14.1643,0.0,94.0,68.0
00:31:42.239,15.4488,327.7,48.0962,0.0,82.0,68.0
00:31:43.241,16.3464,332.05,48.0962,0.0,82.0,71.0
00:31:44.243,15.0148,334.95,48.0962,0.0,82.0,71.0
00:31:45.244,27.4117,343.65,54.8196,0.0,70.0,72.0
00:31:46.244,31.2589,353.8,60.4534,0.0,52.0,73.0
00:31:47.247,29.5319,362.5,60.4534,0.0,52.0,74.0
00:31:48.249,23.5475,369.75,60.4534,0.0,52.0,74.0
00:31:49.250,18.2433,375.55,60.4534,0.0,52.0,74.0
00:31:50.251,15.8849,378.45,25.4561,0.0,42.0,74.0
00:31:51.253,11.6455,381.35,25.4561,0.0,42.0,74.0
00:31:52.254,6.8705,384.25,25.4561,0.0,42.0,74.0
00:31:53.255,6.8705,384.25,25.4561,0.0,42.0,74.0
00:31:54.258,6.8705,384.25,25.4561,0.0,42.0,74.0
00:31:55.259,6.8705,384.25,25.4561,0.0,42.0,74.0
00:31:56.261,6.8705,384.25,25.4561,0.0,42.0,73.0
00:31:57.263,6.8705,384.25,25.4561,0.0,42.0,73.0
00:31:58.266,6.8705,384.25,25.4561,0.0,42.0,72.0
00:31:59.267,6.8705,384.25,25.4561,0.0,42.0,72.0
00:32:00.269,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:01.271,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:02.272,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:03.273,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:04.274,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:05.275,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:06.276,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:07.277,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:08.278,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:09.282,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:10.284,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:11.285,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:12.286,6.8705,384.25,25.4561,0.0,42.0,71.0
00:32:13.287,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:14.288,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:15.289,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:16.290,6.8705,384.25,25.4561,0.0,42.0,70.0
00:32:17.291,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:18.292,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:19.294,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:20.298,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:21.300,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:22.301,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:23.302,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:24.303,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:25.304,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:26.306,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:27.307,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:28.308,6.8705,384.25,25.4561,0.0,42.0,68.0
00:32:29.309,6.8705,384.25,25.4561,0.0,42.0,66.0
00:32:30.310,6.8705,384.25,25.4561,0.0,42.0,64.0
00:32:31.315,6.8705,384.25,25.4561,0.0,42.0,63.0
00:32:32.316,6.8705,384.25,25.4561,0.0,42.0,62.0
00:32:33.318,6.8705,384.25,25.4561,0.0,42.0,62.0
00:32:34.319,6.8705,384.25,25.4561,0.0,42.0,61.0
00:32:35.320,6.8705,384.25,25.4561,0.0,42.0,60.0
00:32:36.322,6.8705,384.25,25.4561,0.0,42.0,59.0
00:32:37.324,6.8705,384.25,25.4561,0.0,42.0,59.0
00:32:38.326,6.8705,384.25,25.4561,0.0,42.0,58.0
00:32:39.327,6.8705,384.25,25.4561,0.0,42.0,58.0
00:32:40.328,6.8705,384.25,25.4561,0.0,42.0,58.0
00:32:41.329,6.8705,384.25,25.4561,0.0,42.0,58.0
00:32:42.333,6.8705,384.25,25.4561,0.0,42.0,58.0
00:32:43.334,6.8705,384.25,25.4561,0.0,42.0,58.0
00:32:44.335,6.8705,384.25,25.4561,0.0,42.0,59.0
00:32:45.337,6.8705,384.25,25.4561,0.0,42.0,59.0
00:32:46.338,6.8705,384.25,25.4561,0.0,42.0,60.0
00:32:47.340,6.8705,384.25,25.4561,0.0,42.0,59.0
00:32:48.342,6.8705,384.25,25.4561,0.0,42.0,60.0
00:32:49.343,6.8705,384.25,25.4561,0.0,42.0,59.0
